Балкон / лоджия,Состояние квартиры,Санузел,Планировка,Высота потолков,Автор объявления,id,link,Тип здания,Этаж,Количество этажей,Общая площадь,Количество комнат,Парковочное место,Жилой фонд,Застройщик,Площадь кухни,Жилая площадь,price,Ливинг,Тип,title,Адрес
1,Индивидуальный дизайн,1,,,Агентство,104617323,https://999.md/ru/104617323?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NjUzNDEsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ2MTczMjMiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiYWMzNTg3ODMtZTIwZi00MGJlLWFiZWMtMjRlMTIxYTMwZTFlIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJ0IjoiMjAyNi0wNi0xNFQxODoyOTowMS45MjA5MjU1MDJaIn19.ZNHUO9U4SUZy-GsH7bggxdina9Xhg78paLnMuYFrjnA&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=683&cardCategoryId=270&cardSubcategoryId=1404,,5,14,72 м²,2-х комнатная квартира,Под навесом,Новострой,Exfactor-grup,,,182 000 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, str. Tudor Strișcă, 8/1"
,,2,,,Агентство,103303877,https://999.md/ru/103303877?location=subcategory&index=684&cardCategoryId=270&cardSubcategoryId=1404,,6,9,81 м²,4-x комнатная квартира,,Вторичный,,,,104 000 €,,Продам,"4-x комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, bd. Alba-Iulia, 192/2"
1,Косметический pемонт,1,Мс (Молд. Серия),,Агентство,101739054,https://999.md/ru/101739054?location=subcategory&index=685&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,1,2,46 м²,2-х комнатная квартира,Oткрытое,Вторичный,,6 м²,38 м²,58 900 €,Квартира без ливинга,Продам,"2-х комнатная квартира,  Центр,  Криково,  Кишинёв мун.","Кишинёв мун., Криково, Центр, str. Tineretului, 7"
1,Eвроремонт,2,,,Агентство,102488174,https://999.md/ru/102488174?location=subcategory&index=686&cardCategoryId=270&cardSubcategoryId=1404,,9,9,70 м²,3-х комнатная квартира,Oткрытое,Вторичный,,,,94 900 €,Квартира без ливинга,Продам,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Расположение
2,Белый вариант,2,Индивидуальная,275 см,Застройщик,102489518,https://999.md/ru/102489518?location=subcategory&index=687&cardCategoryId=270&cardSubcategoryId=1404,Ячеистый Бетон,5,5,70 м²,2-х комнатная квартира,Гараж,Новострой,Astercon,14 м²,,109 833 €,Квартира без ливинга,Продам,"2-х комнатная квартира,  Центр,  Ставчены,  Кишинёв мун.","Кишинёв мун., Ставчены, Центр, Grăiești , 10"
2,Индивидуальный дизайн,2,,,Агентство,102005479,https://999.md/ru/102005479?location=subcategory&index=688&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,8,10,185 м²,3-х комнатная квартира,Подземная,Новострой,,,,485 000 €,Квартира без ливинга,Продам,"3-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, str. Nadejda Russo, 14"
,,,,,Агентство,102466185,https://999.md/ru/102466185?location=subcategory&index=689&cardCategoryId=270&cardSubcategoryId=1404,,5,5,45 м²,1-комнатная квартира,,Новострой,,,,74 900 €,,Продам,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, bd. Alba-Iulia, 91/1"
,Eвроремонт,1,Индивидуальная,,Агентство,102736013,https://999.md/ru/102736013?location=subcategory&index=690&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,8,11,76 м²,2-х комнатная квартира,Oткрытое,Новострой,Estate Invest Company,,,156 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Расположение
1,Eвроремонт,1,Индивидуальная,,Агентство,102744545,https://999.md/ru/102744545?location=subcategory&index=691&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,4,10,47 м²,1-комнатная квартира,Oткрытое,Новострой,Varincom,,,118 500 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Расположение
2,Белый вариант,1,Индивидуальная,,Застройщик,100234480,https://999.md/ru/100234480?location=subcategory&index=692&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,5,8,59 м²,2-х комнатная квартира,,Новострой,Poliprim Grup,,,76 700 €,,Продам,"2-х комнатная квартира,  Центр,  Яловены,  Яловены","Яловены, Яловены, Центр, str. Nicolae Testemiţanu, 1"
2,Белый вариант,2,Индивидуальная,,Застройщик,100234452,https://999.md/ru/100234452?location=subcategory&index=693&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,4,8,82 м²,3-х комнатная квартира,,Новострой,Poliprim Grup,,,98 400 €,,Продам,"3-х комнатная квартира,  Центр,  Яловены,  Яловены","Яловены, Яловены, Центр, str. Nicolae Testemiţanu, 1"
1,Белый вариант,2,,275 см,Застройщик,100621297,https://999.md/ru/100621297?location=subcategory&index=694&cardCategoryId=270&cardSubcategoryId=1404,Ячеистый Бетон,5,5,63 м²,2-х комнатная квартира,Гараж,Новострой,Astercon,11 м²,,97 790 €,Квартира без ливинга,Продам,"2-х комнатная квартира,  Центр,  Ставчены,  Кишинёв мун.","Кишинёв мун., Ставчены, Центр, Grătiești , 10"
,Белый вариант,,,280 см,Застройщик,80068279,https://999.md/ru/80068279?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NjUzNDEsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4MDA2ODI3OSIsImkiOiI4OS4xNDkuOTEuMTYyIiwicyI6ImRlc2t0b3BfcmVkZXNpZ24iLCJwIjoiYWRzX2xpc3RfaW5saW5lIiwieCI6InByZW1pdW0iLCJsIjoiZWJiNjZjMWUtOWI2NC00YWQwLWE0MGEtMjY4YTQ5YzE4MmI2IiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJ0IjoiMjAyNi0wNi0xNFQxODoyOTowMS45MjEwMzM5MDlaIn19.xwLdICDCU6apzkM4iG0Gt1jrgXpZTuhqNfh4GaTldTU&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=695&cardCategoryId=270&cardSubcategoryId=1404,Mонолитный,2,7,75 м²,2-х комнатная квартира,,Новострой,Boiar House,,,74 382 €,,Продам,"2-х комнатная квартира,  Центр,  Криково,  Кишинёв мун.","Кишинёв мун., Криково, Центр, str. Calea Basarabiei, 2A"
1,Индивидуальный дизайн,1,,,Агентство,100599124,https://999.md/ru/100599124?location=subcategory&index=696&cardCategoryId=270&cardSubcategoryId=1404,,3,6,67 м²,2-х комнатная квартира,Oткрытое,Новострой,,,,93 500 €,,Продам,"2-х комнатная квартира,  Окраина,  Оргеев,  Оргеев","Оргеев, Оргеев, Окраина, str. Nistreană, 12"
2,Белый вариант,1,Индивидуальная,,Застройщик,100234130,https://999.md/ru/100234130?location=subcategory&index=697&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,4,10,60 м²,2-х комнатная квартира,,Новострой,Poliprim Grup,,,66 000 €,,Продам,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, 26"
Нет,Белый вариант,1,,286 см,Застройщик,102831391,https://999.md/ru/102831391?location=subcategory&index=698&cardCategoryId=270&cardSubcategoryId=1404,Ячеистый Бетон,1,6,41 м²,1-комнатная квартира,Гараж,Новострой,Astercon,13 м²,,58 986 €,Квартира без ливинга,Продам,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, str. Durlești, 8"
Нет,Белый вариант,2,,286 см,Застройщик,102832078,https://999.md/ru/102832078?location=subcategory&index=699&cardCategoryId=270&cardSubcategoryId=1404,Ячеистый Бетон,1,6,96 м²,3-х комнатная квартира,Гараж,Новострой,Astercon,15 м²,,135 646 €,,Продам,"3-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, str. Durlești, 8"
2,Белый вариант,2,,286 см,Застройщик,102831939,https://999.md/ru/102831939?location=subcategory&index=700&cardCategoryId=270&cardSubcategoryId=1404,Ячеистый Бетон,2,6,77 м²,2-х комнатная квартира,Гараж,Новострой,Astercon,12 м²,,103 397 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, str. Durlești, 8"
Нет,Белый вариант,1,Индивидуальная,286 см,Застройщик,102831793,https://999.md/ru/102831793?location=subcategory&index=701&cardCategoryId=270&cardSubcategoryId=1404,Ячеистый Бетон,5,6,56 м²,2-х комнатная квартира,Гараж,Новострой,Astercon,13 м²,,81 432 €,Квартира без ливинга,Продам,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, str. Durlești, 8"
2,Белый вариант,,,,Застройщик,88040549,https://999.md/ru/88040549?location=subcategory&index=702&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,5,10,60 м²,2-х комнатная квартира,Подземная,Новострой,Poliprim Grup,,,72 000 €,,Продам,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, 24a"
,Eвроремонт,,,,Застройщик,101213650,https://999.md/ru/101213650?location=subcategory&index=703&cardCategoryId=270&cardSubcategoryId=1404,,12,13,60 м²,2-х комнатная квартира,,Новострой,Inamstro,,,174 000 €,,Продам,"2-х комнатная квартира,  Скулянка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Скулянка, str. Calea Ieșilor, 6"
1,Белый вариант,1,Индивидуальная,286 см,Застройщик,102240307,https://999.md/ru/102240307?location=subcategory&index=704&cardCategoryId=270&cardSubcategoryId=1404,Ячеистый Бетон,2,6,64 м²,2-х комнатная квартира,Гараж,Новострой,Astercon,13 м²,,86 252 €,Квартира без ливинга,Продам,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, str. Durlești, 8"
,Eвроремонт,1,Индивидуальная,,Агентство,102220537,https://999.md/ru/102220537?location=subcategory&index=705&cardCategoryId=270&cardSubcategoryId=1404,,10,10,45 м²,1-комнатная квартира,Oткрытое,Новострой,Basconslux,,,114 900 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, 45"
1,Белый вариант,2,Индивидуальная,286 см,Застройщик,102240482,https://999.md/ru/102240482?location=subcategory&index=706&cardCategoryId=270&cardSubcategoryId=1404,Ячеистый Бетон,4,6,76 м²,2-х комнатная квартира,Гараж,Новострой,Astercon,12 м²,,102 830 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, str. Durlești, 8"
,Белый вариант,,,,Агентство,101418329,https://999.md/ru/101418329?location=subcategory&index=707&cardCategoryId=270&cardSubcategoryId=1404,,1,8,37 м²,1-комнатная квартира,,Новострой,,,,61 050 €,,Продам,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Телецентр, str. Ialoveni, 100a"
2,Eвроремонт,2,Индивидуальная,,Агентство,102294466,https://999.md/ru/102294466?location=subcategory&index=708&cardCategoryId=270&cardSubcategoryId=1404,,3,10,63 м²,2-х комнатная квартира,Oткрытое,Новострой,Pamir Construct,,,100 000 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Расположение
