Балкон / лоджия,Состояние квартиры,Санузел,Высота потолков,Планировка,Автор объявления,id,link,Тип здания,Этаж,Количество этажей,Общая площадь,Парковочное место,Количество комнат,Жилой фонд,Застройщик,Площадь кухни,Жилая площадь,price,Ливинг,Тип,title,Адрес
1,Eвроремонт,1,,Индивидуальная,Частное лицо,104471647,https://999.md/ru/104471647?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NjkwNzksIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ0NzE2NDciLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcm8iLCJsIjoiNmQzOWVhZGUtYmYzZS00YWQxLWExZTMtZjQ1NDE5NThlZmM2IiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNi0xNFQxOTozMToxOS43MDMwMzE2ODlaIn19.Y_uhkFYb4oQsF4ImBlzk7NjSS5a_Ut9s4fTdhQ0dFHc&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=2945&cardCategoryId=270&cardSubcategoryId=1404,Блочный,5,10,55 м²,Oткрытое,2-х комнатная квартира,Новострой,Exfactor-grup,15 м²,20 м²,750 €,,Сдаю помесячно,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, 41/C"
Нет,Eвроремонт,1,,Индивидуальная,Агентство,103062127,https://999.md/ru/103062127?location=subcategory&index=2946&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,5,6,42 м²,Oткрытое,1-комнатная квартира,Вторичный,,,,52 900 €,,Продам,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, Grigore Vieru, 21\2"
1,Eвроремонт,1,,Индивидуальная,Агентство,103118063,https://999.md/ru/103118063?location=subcategory&index=2947&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,21,21,68 м²,Oткрытое,2-х комнатная квартира,Новострой,Braus Imobiliare,,,149 000 €,,Продам,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, Bulevardul Mircea cel Bătrân, 15"
,Белый вариант,1,,,Агентство,104279502,https://999.md/ru/104279502?location=subcategory&index=2948&cardCategoryId=270&cardSubcategoryId=1404,,7,8,43 м²,,1-комнатная квартира,Новострой,Lagmar Impex,,,68 300 €,,Продам,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, str. Tudor Vladimirescu, -"
Нет,Eвроремонт,1,,Индивидуальная,Агентство,104136363,https://999.md/ru/104136363?location=subcategory&index=2949&cardCategoryId=270&cardSubcategoryId=1404,,11,11,49 м²,Oткрытое,1-комнатная квартира,Новострой,Estate Invest Company,,,107 000 €,,Продам,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, Ialoveni, 136"
1,Белый вариант,1,,Индивидуальная,Агентство,103311275,https://999.md/ru/103311275?location=subcategory&index=2950&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,6,10,70 м²,Oткрытое,2-х комнатная квартира,Новострой,Exfactor-grup,,,111 900 €,,Продам,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, Spataru, 59"
Нет,Eвроремонт,1,3 см,Индивидуальная,Застройщик,104304994,https://999.md/ru/104304994?location=subcategory&index=2951&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,14,15,70 м²,Oткрытое,2-х комнатная квартира,Новострой,Basconslux,,68 м²,138 000 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, bd. Alba-Iulia, 75/22A"
Нет,Eвроремонт,1,,Индивидуальная,Агентство,103661315,https://999.md/ru/103661315?location=subcategory&index=2952&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,5,10,75 м²,Oткрытое,2-х комнатная квартира,Новострой,Basconslux,,,163 000 €,,Продам,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, Bogdan Voievod, 7"
Нет,Eвроремонт,1,,На земле,Агентство,101504638,https://999.md/ru/101504638?location=subcategory&index=2953&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,1,1,44 м²,Oткрытое,2-х комнатная квартира,Вторичный,,,,79 000 €,,Продам,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, vasile alecsandri, 129"
1,Белый вариант,2,,Индивидуальная,Агентство,104215374,https://999.md/ru/104215374?location=subcategory&index=2954&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,4,13,90 м²,Подземная,3-х комнатная квартира,Новострой,Exfactor-grup,,,174 900 €,,Продам,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, Bulevardul Mircea cel Bătrân, 41A"
,Eвроремонт,,,,Застройщик,102360791,https://999.md/ru/102360791?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NjkwNzksIkMiOnsiciI6MSwiYiI6MTYwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDIzNjA3OTEiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcmVtaXVtIiwibCI6IjAzMDc3ZTgyLTVkNDctNGMzZC05OTAxLWFjN2MzZmE1OGZhNCIsImUiOiI4OS4xNDkuOTEuMTYyIiwidCI6IjIwMjYtMDYtMTRUMTk6MzE6MTkuNzAzMTAyMjMxWiJ9fQ.QuPKOjtqCEXhugrv_CrY601YpD9f7cDj8LtDDTOTbP4&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=2955&cardCategoryId=270&cardSubcategoryId=1404,,4,8,67 м²,,2-х комнатная квартира,Новострой,,,,102 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Оргеев,  Кишинёв мун.",Расположение
2,Косметический pемонт,1,,Брж (Брежневка),Агентство,103192704,https://999.md/ru/103192704?location=subcategory&index=2956&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,5,5,46 м²,Oткрытое,2-х комнатная квартира,Вторичный,,,,59 900 €,,Продам,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, Sarmizegetusa, 37/4"
1,Нуждается в ремонте,,,,Агентство,104267120,https://999.md/ru/104267120?location=subcategory&index=2957&cardCategoryId=270&cardSubcategoryId=1404,,9,10,70 м²,,3-х комнатная квартира,Вторичный,,,,49 900 €,,Продам,"3-х комнатная квартира,  БАМ,  Бельцы,  Бельцы мун.","Бельцы мун., Бельцы, БАМ, ул. Михаил Лесечко, 10"
1,,1,,,Застройщик,102773139,https://999.md/ru/102773139?location=subcategory&index=2958&cardCategoryId=270&cardSubcategoryId=1404,,4,21,50 м²,Подземная,1-комнатная квартира,Новострой,Braus Imobiliare,,,135 000 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, 15"
1,Нуждается в ремонте,,,,Агентство,104328503,https://999.md/ru/104328503?location=subcategory&index=2959&cardCategoryId=270&cardSubcategoryId=1404,,5,5,60 м²,,3-х комнатная квартира,Вторичный,,,,34 700 €,,Продам,"3-х комнатная квартира,  8 квартал,  Бельцы,  Бельцы мун.","Бельцы мун., Бельцы, 8 квартал, ул. Борис Главан, 37"
2,Eвроремонт,1,,Индивидуальная,Агентство,103269267,https://999.md/ru/103269267?location=subcategory&index=2960&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,5,9,67 м²,Oткрытое,2-х комнатная квартира,Новострой,,,,118 900 €,,Продам,"2-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Старая Почта, Postei, 53/1"
Нет,Косметический pемонт,2,,Индивидуальная,Агентство,103700085,https://999.md/ru/103700085?location=subcategory&index=2961&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,3,5,45 м²,Oткрытое,1-комнатная квартира,Вторичный,,,,53 900 €,,Продам,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, Frumușica, 1"
1,Незавершенное cтроительство,1,,Индивидуальная,Агентство,101851584,https://999.md/ru/101851584?location=subcategory&index=2962&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,1,11,45 м²,Oткрытое,1-комнатная квартира,Новострой,,,,64 900 €,,Продам,"1-комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Старая Почта, Ceucari, 47"
Нет,Eвроремонт,1,240 см,Гостинка,Частное лицо,102562935,https://999.md/ru/102562935?location=subcategory&index=2963&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,3,5,37 м²,Oткрытое,1-комнатная квартира,Вторичный,,,37 м²,81 000 €,Квартира без ливинга,Продам,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str.sucevita , 36/1"
1,Косметический pемонт,2,,,Частное лицо,103507591,https://999.md/ru/103507591?location=subcategory&index=2964&cardCategoryId=270&cardSubcategoryId=1404,Бетон,2,4,138 м²,Подземная,2-х комнатная квартира,Вторичный,,,138 м²,333 000 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, ул. Федор Толбухин, 24"
1,Eвроремонт,1,,Малосемейная,Агентство,103355306,https://999.md/ru/103355306?location=subcategory&index=2965&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,4,5,22 м²,,Комната,Вторичный,,,,28 600 €,,Продам,"Комната,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, Belgrad, 17"
,,,,,,102923918,https://999.md/ru/102923918?location=subcategory&index=2966&cardCategoryId=270&cardSubcategoryId=1404,,2,2,40 м²,,2-х комнатная квартира,Вторичный,,,,63 900 €,,Продам,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Mihail Lomonosov, 8b"
1,,,,,Застройщик,103334143,https://999.md/ru/103334143?location=subcategory&index=2967&cardCategoryId=270&cardSubcategoryId=1404,,2,5,47 м²,,1-комнатная квартира,Новострой,,,,63 900 €,,Продам,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, 65/22"
,Белый вариант,,,,Частное лицо,104431785,https://999.md/ru/104431785?location=subcategory&index=2968&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,13,16,51 м²,,1-комнатная квартира,Новострой,Lagmar Impex,,,72 900 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Старая Почта, str. Ceucari, 84"
Нет,Eвроремонт,2,,Индивидуальная,Агентство,104332282,https://999.md/ru/104332282?location=subcategory&index=2969&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,2,10,82 м²,Подземная,3-х комнатная квартира,Новострой,,,,189 000 €,,Продам,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, Vadul lui Voda, 33"
1,Белый вариант,1,,,Агентство,104385235,https://999.md/ru/104385235?location=subcategory&index=2970&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,4,10,50 м²,Oткрытое,2-х комнатная квартира,Новострой,Solomon Construct Imobil,,,85 000 €,,Продам,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Телецентр, str. Ialoveni, 98/A"
