Балкон / лоджия,Состояние квартиры,Санузел,Планировка,Высота потолков,Автор объявления,id,link,Тип здания,Этаж,Количество этажей,Общая площадь,Количество комнат,Парковочное место,Жилой фонд,Застройщик,Площадь кухни,Жилая площадь,price,Ливинг,Тип,title,Адрес
,,,,,Агентство,102775168,https://999.md/ru/102775168?location=subcategory&index=1618&cardCategoryId=270&cardSubcategoryId=1404,,8,1,62 м²,2-х комнатная квартира,,Новострой,,,,81 500 €,,Продам,"2-х комнатная квартира,  Окраина,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Окраина, ул. Картуша, 95"
,,,,,Агентство,103730850,https://999.md/ru/103730850?location=subcategory&index=1619&cardCategoryId=270&cardSubcategoryId=1404,,13,14,73 м²,2-х комнатная квартира,,Новострой,,,,219 000 €,,Продам,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 28"
,Eвроремонт,,,,Агентство,103145007,https://999.md/ru/103145007?location=subcategory&index=1620&cardCategoryId=270&cardSubcategoryId=1404,,7,16,40 м²,2-х комнатная квартира,,Вторичный,,,,79 500 €,,Продам,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Nicolai Costin, 61/2"
,Белый вариант,,,,Агентство,103352073,https://999.md/ru/103352073?location=subcategory&index=1621&cardCategoryId=270&cardSubcategoryId=1404,,2,9,47 м²,2-х комнатная квартира,,Вторичный,,,,76 300 €,,Продам,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, str. Calea Mosilor, 4"
1,Eвроремонт,1,,,Агентство,100665373,https://999.md/ru/100665373?location=subcategory&index=1622&cardCategoryId=270&cardSubcategoryId=1404,,17,17,55 м²,2-х комнатная квартира,Oткрытое,Новострой,,,,164 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, ул. Богдан Воевод, 1"
,Белый вариант,,,,Агентство,103245054,https://999.md/ru/103245054?location=subcategory&index=1623&cardCategoryId=270&cardSubcategoryId=1404,,12,13,49 м²,1-комнатная квартира,,Новострой,,,,110 000 €,,Продам,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, ул. Каля Ешилор, 6/C"
,Eвроремонт,,,,Частное лицо,103786576,https://999.md/ru/103786576?location=subcategory&index=1624&cardCategoryId=270&cardSubcategoryId=1404,,6,6,80 м²,2-х комнатная квартира,,Новострой,,,,247 000 €,,Продам,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Расположение
1,Eвроремонт,1,,,Агентство,103794315,https://999.md/ru/103794315?location=subcategory&index=1625&cardCategoryId=270&cardSubcategoryId=1404,,14,17,75 м²,2-х комнатная квартира,Oткрытое,Вторичный,,,75 м²,139 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Расположение
1,,1,,,Агентство,103882579,https://999.md/ru/103882579?location=subcategory&index=1626&cardCategoryId=270&cardSubcategoryId=1404,,1,5,69 м²,3-х комнатная квартира,Oткрытое,Вторичный,,,,78 000 €,,Продам,"3-х комнатная квартира,  Окраина,  Оргеев,  Оргеев","Оргеев, Оргеев, Окраина, str. Iona Iachir, 29/a"
1,Белый вариант,1,,,Застройщик,103237002,https://999.md/ru/103237002?location=subcategory&index=1627&cardCategoryId=270&cardSubcategoryId=1404,,2,7,81 м²,2-х комнатная квартира,Подземная,Новострой,,,,112 924 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, str. Alexandr Orlov, .."
1,Eвроремонт,1,,,Агентство,103310587,https://999.md/ru/103310587?location=subcategory&index=1628&cardCategoryId=270&cardSubcategoryId=1404,,2,4,56 м²,2-х комнатная квартира,Oткрытое,Новострой,,,,70 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Оргеев,  Оргеев","Оргеев, Оргеев, Центр, str. Eliberarii, 53"
,Белый вариант,2,,275 см,Агентство,102497908,https://999.md/ru/102497908?location=subcategory&index=1629&cardCategoryId=270&cardSubcategoryId=1404,Mонолитный,4,9,67 м²,2-х комнатная квартира,,Новострой,Lagmar Impex,,67 м²,87 256 €,,Продам,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Телецентр, Hâncești, 142"
,,,,,Агентство,103986674,https://999.md/ru/103986674?location=subcategory&index=1630&cardCategoryId=270&cardSubcategoryId=1404,,9,10,43 м²,1-комнатная квартира,,Новострой,,,,109 000 €,,Продам,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, str. Burebista, 25"
2,Eвроремонт,1,Индивидуальная,,Агентство,103841846,https://999.md/ru/103841846?location=subcategory&index=1631&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,4,6,61 м²,1-комнатная квартира,Oткрытое,Новострой,Gonvaro-Con,,,110 000 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Cornului, 13/2"
2,Eвроремонт,1,Индивидуальная,275 см,Частное лицо,104468157,https://999.md/ru/104468157?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NjY3OTUsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ0NjgxNTciLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcm8iLCJsIjoiN2Y3OTFiYTAtNDQ0NS00NzNlLWI4YjUtMDEwOWFiOWE0Mzk5IiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJ0IjoiMjAyNi0wNi0xNFQxODo1MzoxNS41NTQ0OTEzNTNaIn19.uAuxTBUklPCiuochIJvC9Yk1TgX9lhIAnwBHjBZr9SE&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=1632&cardCategoryId=270&cardSubcategoryId=1404,Бетон,9,10,55 м²,2-х комнатная квартира,Oткрытое,Вторичный,,7 м²,31 м²,79 500 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, şos. Munceşti, 164"
1,Белый вариант,2,,,Агентство,100807041,https://999.md/ru/100807041?location=subcategory&index=1633&cardCategoryId=270&cardSubcategoryId=1404,,4,10,77 м²,3-х комнатная квартира,Oткрытое,Новострой,,,,99 990 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, bd. Traian, 21/4"
1,Белый вариант,1,,280 см,Частное лицо,101332049,https://999.md/ru/101332049?location=subcategory&index=1634&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,4,9,43 м²,1-комнатная квартира,,Новострой,Lagmar Impex,14 м²,16 м²,62 500 €,,Продам,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Расположение
,Eвроремонт,1,,,Агентство,102952518,https://999.md/ru/102952518?location=subcategory&index=1635&cardCategoryId=270&cardSubcategoryId=1404,Mонолитный,4,4,55 м²,1-комнатная квартира,Oткрытое,Новострой,,,,105 600 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Окраина,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Окраина, str. Bisericii, 1"
,Белый вариант,,,,Агентство,102187644,https://999.md/ru/102187644?location=subcategory&index=1636&cardCategoryId=270&cardSubcategoryId=1404,Mонолитный,1,12,74 м²,2-х комнатная квартира,,Новострой,Solomon Construct Imobil,,74 м²,110 925 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, Grenoble, 134/4"
1,Белый вариант,1,,,Застройщик,103243303,https://999.md/ru/103243303?location=subcategory&index=1637&cardCategoryId=270&cardSubcategoryId=1404,,5,9,80 м²,2-х комнатная квартира,Подземная,Новострой,,,,87 384 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Комрат,  Комрат","Комрат, Комрат, Центр, str. Lenin, .."
,Eвроремонт,1,,,Частное лицо,103253006,https://999.md/ru/103253006?location=subcategory&index=1638&cardCategoryId=270&cardSubcategoryId=1404,,3,11,68 м²,2-х комнатная квартира,,Новострой,Basconslux,,,175 000 €,,Продам,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Lev Tolstoi, 24/1"
2,Белый вариант,2,Индивидуальная,,Застройщик,103539371,https://999.md/ru/103539371?location=subcategory&index=1639&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,8,9,77 м²,3-х комнатная квартира,Подземная,Новострой,,,,88 500 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Окраина,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Окраина, str. Cartuşa, 48/A"
1,Eвроремонт,1,,,Агентство,104280755,https://999.md/ru/104280755?location=subcategory&index=1640&cardCategoryId=270&cardSubcategoryId=1404,,6,9,50 м²,2-х комнатная квартира,Oткрытое,Вторичный,,,,117 500 €,,Продам,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Albisoara, ."
1,Eвроремонт,1,,,Агентство,104568156,https://999.md/ru/104568156?location=subcategory&index=1641&cardCategoryId=270&cardSubcategoryId=1404,,1,7,49 м²,1-комнатная квартира,Подземная,Новострой,,,,107 500 €,,Продам,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, str. Regina Elisabeta, *"
,,,,,Агентство,103608552,https://999.md/ru/103608552?location=subcategory&index=1642&cardCategoryId=270&cardSubcategoryId=1404,,3,8,52 м²,2-х комнатная квартира,,Новострой,,,,87 000 €,,Продам,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, str. Soarelui, 87/D"
1,Белый вариант,2,Индивидуальная,,Агентство,102678228,https://999.md/ru/102678228?location=subcategory&index=1643&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,2,5,78 м²,2-х комнатная квартира,Подземная,Новострой,,,,139 900 €,,Продам,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника,  bd. Dacia , 58"
2,Нуждается в ремонте,2,Чш (Чешка),245 см,Частное лицо,104346814,https://999.md/ru/104346814?location=subcategory&index=1644&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,3,5,56 м²,2-х комнатная квартира,Oткрытое,Вторичный,A-casa,13 м²,35 м²,65 000 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Новые Анены,  Новые Анены","Новые Анены, Новые Анены, Центр, str. Chișinăului, 16"
