Застройщик,Тип здания,link,Парковочное место,title,Ливинг,Санузел,Количество этажей,Общая площадь,Состояние квартиры,Жилой фонд,Площадь кухни,Количество комнат,price,Адрес,Высота потолков,Тип,Жилая площадь,id,Этаж,Автор объявления,Балкон / лоджия,Планировка
Astercon,Ячеистый Бетон,https://999.md/ru/102831793?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NzMwNzEsIkMiOnsiciI6MSwiYiI6MTIwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI4MzE3OTMiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcmVtaXVtIiwibCI6ImFlOTQxZTRiLTE4MGUtNGVjYS1hOTE2LTNhZWVhMmNiMzBmMSIsImUiOiI4OS4xNDkuOTEuMTYyIiwidCI6IjIwMjYtMDYtMTRUMjA6Mzc6NTEuNjEyMDg3OTc2WiJ9fQ.eM6cnJ2Fogv2Uw9bDjBuNYPpi28yij3NxmBBjdzzX6o&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=4974&cardCategoryId=270&cardSubcategoryId=1404,Гараж,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Квартира без ливинга,1,6,56 м²,Белый вариант,Новострой,13 м²,2-х комнатная квартира,81 432 €,"Кишинёв мун., Дурлешты, Центр, str. Durlești, 8",286 см,Продам,,102831793,5,Застройщик,Нет,Индивидуальная
Estate Invest Company,,https://999.md/ru/101555920?location=subcategory&index=4975&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,2,12,88 м²,Eвроремонт,Новострой,,2-х комнатная квартира,159 900 €,Расположение,,Продам,,101555920,2,Агентство,,
,,https://999.md/ru/103607164?location=subcategory&index=4976&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,,13,54 м²,,Новострой,,2-х комнатная квартира,159 000 €,"Кишинёв мун., Кишинёв, Буюканы, str. Calea Ieșilor, ---",,Продам,,103607164,12,Агентство,,
Estate Invest Company,,https://999.md/ru/102690706?location=subcategory&index=4977&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,12,73 м²,Белый вариант,Новострой,,2-х комнатная квартира,98 872 €,"Кишинёв мун., Кишинёв, Чокана, ул. Буковина, 5",,Продам,,102690706,5,Застройщик,,
,Kомбинированный,https://999.md/ru/103632833?location=subcategory&index=4978&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",,1,7,65 м²,Eвроремонт,Новострой,,2-х комнатная квартира,117 900 €,"Кишинёв мун., Дурлешты, Центр, Tudor Vladimirescu, 52",,Продам,,103632833,4,Агентство,1,Индивидуальная
Exfactor-grup,,https://999.md/ru/104598156?location=subcategory&index=4979&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,10,71 м²,,Новострой,,2-х комнатная квартира,189 900 €,"Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 28a",,Продам,,104598156,4,Агентство,1,
,,https://999.md/ru/102775670?location=subcategory&index=4980&cardCategoryId=270&cardSubcategoryId=1404,Гараж,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,2,5,148 м²,,Новострой,10 м²,3-х комнатная квартира,295 000 €,"Кишинёв мун., Кишинёв, Центр, ул. Василе Александри, 104",,Продам,100 м²,102775670,4,,1,
,,https://999.md/ru/104598211?location=subcategory&index=4981&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,5,47 м²,,Вторичный,,2-х комнатная квартира,66 900 €,"Кишинёв мун., Кишинёв, Ботаника, bd. Cuza Vodă, 22",,Продам,,104598211,1,Агентство,,
,,https://999.md/ru/104598348?location=subcategory&index=4982&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,,5,18 м²,Eвроремонт,Вторичный,,1-комнатная квартира,39 500 €,"Кишинёв мун., Кишинёв, Ботаника, str. Sarmizegetusa, 43/2",,Продам,,104598348,1,Агентство,,
Exfactor-grup,,https://999.md/ru/104598410?location=subcategory&index=4983&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,1,10,72 м²,Eвроремонт,Новострой,,2-х комнатная квартира,175 000 €,"Кишинёв мун., Кишинёв, Буюканы, str. Ion Buzdugan, 13",,Продам,,104598410,1,Агентство,,
,,https://999.md/ru/102543634?location=subcategory&index=4984&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",,1,9,67 м²,Косметический pемонт,Вторичный,,2-х комнатная квартира,121 000 €,"Кишинёв мун., Кишинёв, Рышкановка, ул. Андрей Дога, 32/2",,Продам,,102543634,2,Агентство,,
,Mонолитный,https://999.md/ru/104606753?location=subcategory&index=4985&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,1,5,60 м²,Индивидуальный дизайн,Вторичный,,3-х комнатная квартира,124 900 €,"Кишинёв мун., Кишинёв, Ботаника, str. Hristo Botev, 19/3",,Продам,,104606753,2,Частное лицо,1,
Braus Imobiliare,,https://999.md/ru/102926836?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NzMwNzEsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI5MjY4MzYiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiZmI1YTE4MWUtY2JhNy00MzY1LTlkZTktOGJiZTk5ZmIxMjlkIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJ0IjoiMjAyNi0wNi0xNFQyMDozNzo1MS42MTIxNTE5MzFaIn19.V1bF_aTDzSjxgCbgR3J7WeuIant4q4bOSzMiyW78JSk&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=4986&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",,,21,38 м²,Белый вариант,Новострой,,1-комнатная квартира,81 500 €,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, 15",270 см,Продам,,102926836,11,Частное лицо,,
,Mонолитный,https://999.md/ru/104606742?location=subcategory&index=4987&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,1,15,49 м²,Косметический pемонт,Вторичный,,2-х комнатная квартира,86 000 €,"Кишинёв мун., Кишинёв, Центр, str. Albisoara, -",,Продам,,104606742,11,Агентство,1,Индивидуальная
,,https://999.md/ru/103312788?location=subcategory&index=4988&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,12,40 м²,Белый вариант,Новострой,,1-комнатная квартира,70 000 €,"Кишинёв мун., Кишинёв, Ботаника, ул. Гренобле, 134",,Продам,,103312788,5,Агентство,,
,Панельный,https://999.md/ru/104412690?location=subcategory&index=4989&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,1,5,33 м²,Eвроремонт,Вторичный,,1-комнатная квартира,73 900 €,"Кишинёв мун., Кишинёв, Ботаника, str. Independenței, 9/1",,Продам,,104412690,4,Застройщик,1,
,,https://999.md/ru/104390886?location=subcategory&index=4990&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Квартира с ливингом,,7,48 м²,,Новострой,,1-комнатная квартира,99 900 €,"Кишинёв мун., Дурлешты, Центр, Regina Elisabeta, 4",,Продам,,104390886,5,Частное лицо,,
,,https://999.md/ru/103690665?location=subcategory&index=4991&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",,1,12,117 м²,Белый вариант,Новострой,,3-х комнатная квартира,220 000 €,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Batrân, --",,Продам,,103690665,8,Агентство,1,Индивидуальная
,,https://999.md/ru/104527015?location=subcategory&index=4992&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,1,11,60 м²,Eвроремонт,Новострой,,2-х комнатная квартира,115 000 €,"Кишинёв мун., Кишинёв, Ботаника, Ashabad, 127",,Продам,,104527015,1,Агентство,,Индивидуальная
,Kотельцовый,https://999.md/ru/102440819?location=subcategory&index=4993&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,1,35 м²,,Вторичный,,1-комнатная квартира,54 900 €,"Кишинёв мун., Кишинёв, Центр, str. Maria Cebotari, 67",,Продам,,102440819,1,Застройщик,,
,Панельный,https://999.md/ru/104592545?location=subcategory&index=4994&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,2,9,55 м²,Косметический pемонт,Вторичный,9 м²,2-х комнатная квартира,94 100 €,"Кишинёв мун., Кишинёв, Ботаника, пр-т Дачия, 11/2",,Продам,,104592545,3,Частное лицо,1,143
Sky House,,https://999.md/ru/104083667?location=subcategory&index=4995&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,,18,39 м²,Белый вариант,Новострой,,1-комнатная квартира,63 652 €,"Кишинёв мун., Кишинёв, Ботаника, str. Dimineții, 14",,Продам,,104083667,9,Частное лицо,,
Sky House,,https://999.md/ru/104083747?location=subcategory&index=4996&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,,18,56 м²,,Новострой,,2-х комнатная квартира,91 199 €,"Кишинёв мун., Кишинёв, Ботаника, str. Dimineții, 14",,Продам,,104083747,11,Частное лицо,,
,Kомбинированный,https://999.md/ru/104606705?location=subcategory&index=4997&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,2,9,72 м²,Косметический pемонт,Вторичный,,3-х комнатная квартира,97 500 €,"Кишинёв мун., Кишинёв, Буюканы, str. Liviu Deleanu, 3/3",,Продам,,104606705,3,Застройщик,2,Мс (Молд. Серия)
,,https://999.md/ru/103903044?location=subcategory&index=4998&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"3-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",,1,15,97 м²,Eвроремонт,Новострой,,3-х комнатная квартира,215 000 €,"Кишинёв мун., Кишинёв, Рышкановка, str. Matei Basarab, --",,Продам,,103903044,10,Агентство,2,Индивидуальная
