Застройщик,Тип здания,link,Парковочное место,title,Ливинг,Санузел,Количество этажей,Общая площадь,Состояние квартиры,Жилой фонд,Площадь кухни,Количество комнат,price,Адрес,Высота потолков,Тип,Жилая площадь,id,Этаж,Автор объявления,Балкон / лоджия,Планировка
,,https://999.md/ru/104607720?location=subcategory&index=4583&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Центр,  Комрат,  Комрат",,,2,63 м²,,Вторичный,,3-х комнатная квартира,39 500 €,"Комрат, Комрат, Центр, ул. Дубинин, 24",,Продам,,104607720,2,Агентство,,
,Панельный,https://999.md/ru/103764035?location=subcategory&index=4584&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",,2,10,68 м²,Индивидуальный дизайн,Вторичный,8 м²,3-х комнатная квартира,115 000 €,"Кишинёв мун., Кишинёв, Чокана, str. Ginta Latină, 19/1",,Продам,40 м²,103764035,10,Агентство,,Мс (Молд. Серия)
,,https://999.md/ru/104506376?location=subcategory&index=4585&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,,9,36 м²,Eвроремонт,Новострой,,1-комнатная квартира,77 900 €,"Кишинёв мун., Кишинёв, Ботаника, str. Băcioii Noi, 14",,Продам,,104506376,3,Агентство,,
,,https://999.md/ru/104503387?location=subcategory&index=4586&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,4,63 м²,Eвроремонт,Вторичный,,2-х комнатная квартира,99 900 €,"Кишинёв мун., Кишинёв, Центр, bd. Iuri Gagarin, 5",,Продам,,104503387,2,Агентство,,
,,https://999.md/ru/104474645?location=subcategory&index=4587&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,1,5,38 м²,Eвроремонт,Вторичный,,1-комнатная квартира,62 900 €,"Кишинёв мун., Кишинёв, Ботаника, str. Independenței, 14/1",,Продам,,104474645,5,Агентство,,
,,https://999.md/ru/104383395?location=subcategory&index=4588&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,1,5,46 м²,Eвроремонт,Вторичный,,2-х комнатная квартира,68 900 €,"Кишинёв мун., Кишинёв, Буюканы, str. George Topirceanu, 27",,Продам,,104383395,5,Агентство,1,
,,https://999.md/ru/104383378?location=subcategory&index=4589&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Скулянка,  Кишинёв,  Кишинёв мун.",,1,5,46 м²,Eвроремонт,Вторичный,,2-х комнатная квартира,68 900 €,"Кишинёв мун., Кишинёв, Скулянка, str. George Topirceanu, 27",,Продам,,104383378,5,Агентство,1,
,,https://999.md/ru/104363861?location=subcategory&index=4590&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",,2,10,50 м²,Eвроремонт,Вторичный,,2-х комнатная квартира,77 900 €,"Кишинёв мун., Кишинёв, Телецентр, str. Vladimir Korolenko, 59/1",,Продам,,104363861,9,Агентство,1,
,,https://999.md/ru/104283431?location=subcategory&index=4591&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",,,5,54 м²,Eвроремонт,Вторичный,,2-х комнатная квартира,69 900 €,"Кишинёв мун., Кишинёв, Рышкановка, str. Dumitru Rîșcanu, 20/2",,Продам,,104283431,1,Агентство,,
,,https://999.md/ru/104076437?location=subcategory&index=4592&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,7,65 м²,Eвроремонт,Новострой,,2-х комнатная квартира,117 900 €,"Кишинёв мун., Кишинёв, Буюканы, str-la Tudor Vladimirescu, 52",,Продам,,104076437,4,Агентство,,
,,https://999.md/ru/104607713?location=subcategory&index=4593&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,,15,50 м²,,Новострой,,1-комнатная квартира,114 500 €,"Кишинёв мун., Кишинёв, Центр, str. Matei Basarab, 1/3",,Продам,,104607713,8,Застройщик,,
Basconslux,Бетон,https://999.md/ru/103360660?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NzIzMTQsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDMzNjA2NjAiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiZTExZDczNDMtMGRkMy00ZDQyLTg4MzgtMDc2N2YyMjQ1ZmYwIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA2LTE0VDIwOjI1OjE0Ljc4NTMwNDMzN1oifX0.QP0DFgxcfnD0IdpZVbsJ9QQbPQxsnF8zwstm9n5U5qE&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=4594&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"1-комнатная квартира,  Окраина,  Дурлешты,  Кишинёв мун.",,1,10,47 м²,Индивидуальный дизайн,Новострой,,1-комнатная квартира,95 999 €,Расположение,,Продам,,103360660,1,Частное лицо,1,Индивидуальная
,,https://999.md/ru/103449101?location=subcategory&index=4595&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",,1,5,47 м²,,Вторичный,,2-х комнатная квартира,114 900 €,"Кишинёв мун., Кишинёв, Рышкановка, str. Alecu Russo, ---",,Продам,,103449101,2,Агентство,2,
,,https://999.md/ru/103208770?location=subcategory&index=4596&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,11,67 м²,,Новострой,,2-х комнатная квартира,165 000 €,"Кишинёв мун., Кишинёв, Ботаника, str. Jubiliară, 39/1",,Продам,,103208770,2,Агентство,,
Inamstro,Kомбинированный,https://999.md/ru/104208341?location=subcategory&index=4597&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,5,99 м²,Cерый вариант,Новострой,20 м²,3-х комнатная квартира,158 880 €,"Кишинёв мун., Кишинёв, Буюканы, str. Liviu Deleanu, 10/5",,Продам,,104208341,1,Агентство,1,Индивидуальная
,Kомбинированный,https://999.md/ru/104541098?location=subcategory&index=4598&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Окраина,  Чореску,  Кишинёв мун.",Квартира с ливингом,1,3,53 м²,Сдан в эксплуатацию,Новострой,15 м²,2-х комнатная квартира,71 415 €,"Кишинёв мун., Чореску, Окраина, str. Alexei Mateevici, nou",,Продам,,104541098,3,Агентство,,Индивидуальная
,Mонолитный,https://999.md/ru/104403392?location=subcategory&index=4599&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,2,16,69 м²,Косметический pемонт,Вторичный,,3-х комнатная квартира,93 000 €,"Кишинёв мун., Кишинёв, Центр, str. Ismail, /",,Продам,,104403392,12,Агентство,1,Индивидуальная
,,https://999.md/ru/104205324?location=subcategory&index=4600&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,1,5,45 м²,Eвроремонт,Вторичный,,2-х комнатная квартира,69 900 €,"Кишинёв мун., Кишинёв, Ботаника, şos. Munceşti, 806",,Продам,,104205324,2,Агентство,,
,Kирпичный,https://999.md/ru/103253202?location=subcategory&index=4601&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,1,5,52 м²,Белый вариант,Новострой,,1-комнатная квартира,77 900 €,"Кишинёв мун., Кишинёв, Буюканы,  str. Bisericii, 10",,Продам,,103253202,4,Агентство,1,Индивидуальная
,,https://999.md/ru/103753868?location=subcategory&index=4602&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",,,12,75 м²,Белый вариант,Новострой,,2-х комнатная квартира,103 555 €,"Кишинёв мун., Кишинёв, Старая Почта, str. Ceucari, 14",,Продам,,103753868,3,Агентство,,
,,https://999.md/ru/104461321?location=subcategory&index=4603&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,6,44 м²,Eвроремонт,Новострой,,1-комнатная квартира,95 900 €,"Кишинёв мун., Кишинёв, Буюканы, str. Durleşti, 20/B",,Продам,,104461321,6,Агентство,,
,,https://999.md/ru/104457470?location=subcategory&index=4604&cardCategoryId=270&cardSubcategoryId=1404,,"Комната,  Ботаника,  Кишинёв,  Кишинёв мун.",,1,5,18 м²,Eвроремонт,Вторичный,,Комната,39 500 €,"Кишинёв мун., Кишинёв, Ботаника, str. Sarmizegetusa, 43/2",,Продам,,104457470,1,Агентство,,
,,https://999.md/ru/104451778?location=subcategory&index=4605&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",,1,5,42 м²,Eвроремонт,Вторичный,,2-х комнатная квартира,79 900 €,"Кишинёв мун., Кишинёв, Рышкановка, str. Nicolae Dimo, 13/4",,Продам,,104451778,5,Агентство,,
,,https://999.md/ru/104446629?location=subcategory&index=4606&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,1,16,41 м²,Косметический pемонт,Вторичный,,2-х комнатная квартира,67 900 €,"Кишинёв мун., Кишинёв, Ботаника, bd. Cuza Vodă, 23",,Продам,,104446629,14,Агентство,,
,,https://999.md/ru/104444036?location=subcategory&index=4607&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,7,53 м²,Eвроремонт,Новострой,,2-х комнатная квартира,109 900 €,"Кишинёв мун., Кишинёв, Буюканы, str-la Tudor Vladimirescu, 52",,Продам,,104444036,2,Агентство,1,
,,https://999.md/ru/104444019?location=subcategory&index=4608&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Квартира с ливингом,1,7,53 м²,Eвроремонт,Новострой,,2-х комнатная квартира,109 900 €,"Кишинёв мун., Дурлешты, Центр, str-la Tudor Vladimirescu, 52",,Продам,,104444019,2,Агентство,1,
