Балкон / лоджия,Состояние квартиры,Санузел,Планировка,Высота потолков,Автор объявления,id,link,Тип здания,Этаж,Количество этажей,Общая площадь,Парковочное место,Количество комнат,Жилой фонд,Застройщик,Площадь кухни,Жилая площадь,price,Ливинг,Тип,title,Адрес
1,Белый вариант,1,,280 см,Частное лицо,104194613,https://999.md/ru/104194613?location=subcategory&index=1463&cardCategoryId=270&cardSubcategoryId=1404,Блочный,5,10,40 м²,Oткрытое,1-комнатная квартира,Новострой,Boiar House,,40 м²,49 999 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, 24"
,Eвроремонт,,,,Застройщик,101213650,https://999.md/ru/101213650?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NjY1NTMsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDEyMTM2NTAiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiNGIzZTcyMjEtMGFmMS00YTlmLWJiNjMtYjg2YTQzMjVkM2VmIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNi0xNFQxODo0OToxMy44MTAzNTcxOTVaIn19.UtnUC-_1BX5Vua-27gaToVAqc7MyRR46bQzBZ8nC_gY&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=1464&cardCategoryId=270&cardSubcategoryId=1404,,12,13,60 м²,,2-х комнатная квартира,Новострой,Inamstro,,,174 000 €,,Продам,"2-х комнатная квартира,  Скулянка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Скулянка, str. Calea Ieșilor, 6"
1,Белый вариант,1,,,Застройщик,103235500,https://999.md/ru/103235500?location=subcategory&index=1465&cardCategoryId=270&cardSubcategoryId=1404,,6,12,80 м²,Подземная,2-х комнатная квартира,Новострой,,,,81 906 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, .."
1,Белый вариант,1,,,Агентство,104311365,https://999.md/ru/104311365?location=subcategory&index=1466&cardCategoryId=270&cardSubcategoryId=1404,,3,5,71 м²,,2-х комнатная квартира,Новострой,,,,120 036 €,,Продам,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, Bulevardul Europei , --"
1,Eвроремонт,1,,,Агентство,104299049,https://999.md/ru/104299049?location=subcategory&index=1467&cardCategoryId=270&cardSubcategoryId=1404,,9,10,55 м²,,3-х комнатная квартира,Вторичный,,,,96 500 €,,Продам,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, bd. Cuza Vodă, 9/2"
Нет,Eвроремонт,1,Гостинка,270 см,Застройщик,104499019,https://999.md/ru/104499019?location=subcategory&index=1468&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,7,9,24 м²,Oткрытое,Комната,Вторичный,AMIC,6 м²,15 м²,46 300 €,Квартира без ливинга,Продам,"Комната,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, str. Independenței, 34"
1,Eвроремонт,1,,,Агентство,104009406,https://999.md/ru/104009406?location=subcategory&index=1469&cardCategoryId=270&cardSubcategoryId=1404,,10,13,61 м²,Oткрытое,1-комнатная квартира,Новострой,Basconslux,,,129 000 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Alba-Iulia, 113"
1,Индивидуальный дизайн,2,Индивидуальная,,Частное лицо,79453845,https://999.md/ru/79453845?location=subcategory&index=1470&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,3,11,83 м²,Oткрытое,3-х комнатная квартира,Новострой,,,,155 000 €,,Продам,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, bd. Alba-Iulia, 75/22"
,Белый вариант,2,,,Агентство,86573387,https://999.md/ru/86573387?location=subcategory&index=1471&cardCategoryId=270&cardSubcategoryId=1404,,8,9,144 м²,,4-x комнатная квартира,Новострой,,,144 м²,325 000 €,,Продам,"4-x комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Расположение
,Индивидуальный дизайн,,,,Частное лицо,104584125,https://999.md/ru/104584125?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NjY1NTMsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ1ODQxMjUiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiYjdhNWZmNmUtZjBhZS00ZWQ3LTk2YmYtM2I2YWNiY2I2YjVhIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA2LTE0VDE4OjQ5OjEzLjgxMDQ3MTY2OFoifX0.Eu6ihXp667jjZOa4yK6JiH2FmsEFPUBOm4KZxsD-YXw&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=1472&cardCategoryId=270&cardSubcategoryId=1404,Блочный,8,10,47 м²,,1-комнатная квартира,Новострой,Exfactor-grup,,47 м²,580 €,,Сдаю помесячно,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, Ion Buzdugan , 13"
Нет,Eвроремонт,2,,,Агентство,100444531,https://999.md/ru/100444531?location=subcategory&index=1473&cardCategoryId=270&cardSubcategoryId=1404,,5,12,103 м²,Oткрытое,2-х комнатная квартира,Новострой,,,,199 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, пр-т Алба-Юлия, 77/6"
,Eвроремонт,1,,,Агентство,104590208,https://999.md/ru/104590208?location=subcategory&index=1474&cardCategoryId=270&cardSubcategoryId=1404,,4,9,71 м²,,3-х комнатная квартира,Вторичный,,,,125 000 €,,Продам,"3-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, str. Andrei Doga, --"
Нет,Eвроремонт,1,Индивидуальная,,Агентство,101356737,https://999.md/ru/101356737?location=subcategory&index=1475&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,7,11,40 м²,,1-комнатная квартира,Новострой,Kirsan,,,72 900 €,,Продам,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, Așhabad, 127/8"
1,Косметический pемонт,1,,,Частное лицо,104528907,https://999.md/ru/104528907?location=subcategory&index=1476&cardCategoryId=270&cardSubcategoryId=1404,,4,5,35 м²,Oткрытое,1-комнатная квартира,Вторичный,,,,59 999 €,,Продам,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, str. Matei Basarab, 9/1"
Нет,Eвроремонт,1,,,Агентство,104131689,https://999.md/ru/104131689?location=subcategory&index=1477&cardCategoryId=270&cardSubcategoryId=1404,,5,12,57 м²,Oткрытое,2-х комнатная квартира,Новострой,,,,268 900 €,,Продам,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, Str. Ismail , 31"
,Eвроремонт,,,,Агентство,104463235,https://999.md/ru/104463235?location=subcategory&index=1478&cardCategoryId=270&cardSubcategoryId=1404,,5,5,42 м²,,2-х комнатная квартира,Вторичный,,,,79 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, str. Nicolae Dimo, 13/4"
,,,,,Агентство,103710955,https://999.md/ru/103710955?location=subcategory&index=1479&cardCategoryId=270&cardSubcategoryId=1404,,5,5,42 м²,,2-х комнатная квартира,Вторичный,,,,79 900 €,,Продам,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, str. Nicolae Dimo, 13/4"
,Eвроремонт,1,,,Частное лицо,103983563,https://999.md/ru/103983563?location=subcategory&index=1480&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,8,10,54 м²,Подземная,1-комнатная квартира,Новострой,Inamstro,,,152 000 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Ioana Radu, 27/7"
,Белый вариант,1,,,Агентство,102305422,https://999.md/ru/102305422?location=subcategory&index=1481&cardCategoryId=270&cardSubcategoryId=1404,,10,13,57 м²,,2-х комнатная квартира,Новострой,,,,70 750 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Дурлешты,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, str. Ialoveni, 0"
,,,,,Агентство,103731118,https://999.md/ru/103731118?location=subcategory&index=1482&cardCategoryId=270&cardSubcategoryId=1404,,4,12,49 м²,,2-х комнатная квартира,Новострой,,,,149 900 €,,Продам,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 28"
1,Eвроремонт,1,,,Агентство,103670394,https://999.md/ru/103670394?location=subcategory&index=1483&cardCategoryId=270&cardSubcategoryId=1404,,3,5,48 м²,,2-х комнатная квартира,Вторичный,,,,95 500 €,,Продам,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, Nicolae Zelinski, 5/1"
,Белый вариант,1,,,Агентство,104466405,https://999.md/ru/104466405?location=subcategory&index=1484&cardCategoryId=270&cardSubcategoryId=1404,,5,10,73 м²,Oткрытое,2-х комнатная квартира,Новострой,,,73 м²,99 500 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, 62"
,Белый вариант,2,,,Агентство,104400438,https://999.md/ru/104400438?location=subcategory&index=1485&cardCategoryId=270&cardSubcategoryId=1404,,6,9,82 м²,,4-x комнатная квартира,Новострой,,,,127 720 €,Квартира с ливингом,Продам,"4-x комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, str. Vadul lui Voda, --"
,Белый вариант,1,,,Агентство,104144443,https://999.md/ru/104144443?location=subcategory&index=1486&cardCategoryId=270&cardSubcategoryId=1404,,6,9,44 м²,,1-комнатная квартира,Новострой,,,,62 300 €,,Продам,"1-комнатная квартира,  Окраина,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Окраина, str. Nicolae Dimo, --"
,,,,,Агентство,103951260,https://999.md/ru/103951260?location=subcategory&index=1487&cardCategoryId=270&cardSubcategoryId=1404,,1,4,53 м²,,3-х комнатная квартира,Вторичный,,,,95 000 €,,Продам,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. George Coșbuc, 1"
1,Eвроремонт,1,,,Агентство,104449563,https://999.md/ru/104449563?location=subcategory&index=1488&cardCategoryId=270&cardSubcategoryId=1404,,3,7,44 м²,Подземная,1-комнатная квартира,Новострой,,,,94 500 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Окраина,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Окраина, str. Regele Carol, 5"
