Балкон / лоджия,Состояние квартиры,Санузел,Планировка,Высота потолков,Автор объявления,id,link,Тип здания,Этаж,Количество этажей,Общая площадь,Количество комнат,Парковочное место,Жилой фонд,Застройщик,Площадь кухни,Жилая площадь,price,Ливинг,Тип,title,Адрес
,,,,,Агентство,103929902,https://999.md/ru/103929902?location=subcategory&index=1308&cardCategoryId=270&cardSubcategoryId=1404,,2,5,35 м²,1-комнатная квартира,,Новострой,,,,118 700 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Vorniceni, 5"
,,,,,Агентство,104595011,https://999.md/ru/104595011?location=subcategory&index=1309&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,2,5,38 м²,1-комнатная квартира,,Вторичный,,,,67 900 €,,Продам,"1-комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Старая Почта, str. Doina, 150/4"
,,,,,Агентство,104595048,https://999.md/ru/104595048?location=subcategory&index=1310&cardCategoryId=270&cardSubcategoryId=1404,,2,9,38 м²,1-комнатная квартира,,Новострой,Sky House,,,103 000 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, str. Andrei Doga, 26/E"
,,,,,Застройщик,104595461,https://999.md/ru/104595461?location=subcategory&index=1311&cardCategoryId=270&cardSubcategoryId=1404,,2,9,54 м²,1-комнатная квартира,,Новострой,Lagmar Impex,,,83 700 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, str. Calea Moșilor, 4"
,Белый вариант,1,,,Агентство,104126760,https://999.md/ru/104126760?location=subcategory&index=1312&cardCategoryId=270&cardSubcategoryId=1404,,2,12,47 м²,1-комнатная квартира,,Новострой,,,,76 500 €,,Продам,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Расположение
1,Eвроремонт,2,,,Агентство,101889489,https://999.md/ru/101889489?location=subcategory&index=1313&cardCategoryId=270&cardSubcategoryId=1404,,12,13,71 м²,2-х комнатная квартира,,Новострой,Exfactor-grup,,,210 000 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, ул. Василе Лупу, 28"
1,Eвроремонт,2,,,Агентство,104318916,https://999.md/ru/104318916?location=subcategory&index=1314&cardCategoryId=270&cardSubcategoryId=1404,,3,5,140 м²,3-х комнатная квартира,Гараж,Новострой,,,,280 000 €,,Продам,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Ștefan Neaga, -"
,,,,,Агентство,103964653,https://999.md/ru/103964653?location=subcategory&index=1315&cardCategoryId=270&cardSubcategoryId=1404,,5,8,37 м²,1-комнатная квартира,,Новострой,,,,79 275 €,,Продам,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, str. Postei, ---"
,Белый вариант,1,,,Застройщик,102933609,https://999.md/ru/102933609?location=subcategory&index=1316&cardCategoryId=270&cardSubcategoryId=1404,Бетон,11,15,57 м²,2-х комнатная квартира,,Новострой,David's Capital,,,93 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, str. Calea Orheiului, 32"
,Белый вариант,2,,,Агентство,104328461,https://999.md/ru/104328461?location=subcategory&index=1317&cardCategoryId=270&cardSubcategoryId=1404,,3,12,73 м²,3-х комнатная квартира,,Новострой,,,,110 925 €,,Продам,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, str. Grenoble, --"
,,,,,Агентство,104587390,https://999.md/ru/104587390?location=subcategory&index=1318&cardCategoryId=270&cardSubcategoryId=1404,,5,5,18 м²,1-комнатная квартира,,Вторичный,,,,39 900 €,,Продам,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, str. Maria Drăgan, 22/2"
,Eвроремонт,,,,Частное лицо,103587084,https://999.md/ru/103587084?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NjYzMTcsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM1ODcwODQiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiYjFiZjY4MGItMGEyMy00Y2UxLTk1NTYtOTdhNjE0NmE1NTE2IiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNi0xNFQxODo0NToxNy43ODc5NDk5MDFaIn19.syn8dgnP1hLHyibXVkwyIMJsm0jKKS2Mr4p6-W65PO8&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=1319&cardCategoryId=270&cardSubcategoryId=1404,,2,5,36 м²,2-х комнатная квартира,,Вторичный,,,,500 MDL,Квартира без ливинга,Сдаю посуточно,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 34/1"
,,,,,Агентство,104547413,https://999.md/ru/104547413?location=subcategory&index=1320&cardCategoryId=270&cardSubcategoryId=1404,,9,10,20 м²,1-комнатная квартира,,Вторичный,,,,45 000 €,,Продам,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, str. Mihail Sadoveanu, 26/1"
,,,,,Агентство,104547403,https://999.md/ru/104547403?location=subcategory&index=1321&cardCategoryId=270&cardSubcategoryId=1404,,8,9,60 м²,2-х комнатная квартира,,Вторичный,,,,118 900 €,,Продам,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, str. Igor Vieru, 13"
,,,,,Агентство,104547389,https://999.md/ru/104547389?location=subcategory&index=1322&cardCategoryId=270&cardSubcategoryId=1404,,7,9,70 м²,3-х комнатная квартира,,Вторичный,,,,137 900 €,,Продам,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, str. Petru Zadnipru, 14/2"
,,,,,Агентство,104547381,https://999.md/ru/104547381?location=subcategory&index=1323&cardCategoryId=270&cardSubcategoryId=1404,,13,13,40 м²,1-комнатная квартира,,Новострой,,,,70 000 €,,Продам,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, str. Nicolae Sulac, 8/3"
,,,,,Агентство,104547330,https://999.md/ru/104547330?location=subcategory&index=1324&cardCategoryId=270&cardSubcategoryId=1404,,5,5,62 м²,3-х комнатная квартира,,Вторичный,,,,115 900 €,,Продам,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, bd. Traian, 9"
,,,,,Агентство,104546696,https://999.md/ru/104546696?location=subcategory&index=1325&cardCategoryId=270&cardSubcategoryId=1404,,6,9,49 м²,2-х комнатная квартира,,Вторичный,,,,119 900 €,,Продам,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Liviu Deleanu, 5/2"
,,,,,Агентство,104538790,https://999.md/ru/104538790?location=subcategory&index=1326&cardCategoryId=270&cardSubcategoryId=1404,,9,10,21 м²,1-комнатная квартира,,Вторичный,,,,44 900 €,,Продам,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Liviu Deleanu, 5v"
,,,,,Агентство,104535963,https://999.md/ru/104535963?location=subcategory&index=1327&cardCategoryId=270&cardSubcategoryId=1404,,5,5,30 м²,1-комнатная квартира,,Вторичный,,,,62 900 €,,Продам,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Телецентр, str. Lech Kaczynski, 10/2"
,,,,,Агентство,104491064,https://999.md/ru/104491064?location=subcategory&index=1328&cardCategoryId=270&cardSubcategoryId=1404,,3,5,22 м²,1-комнатная квартира,,Вторичный,,,,48 500 €,,Продам,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, str. Belgrad, 19/1"
,,,,,Агентство,104485463,https://999.md/ru/104485463?location=subcategory&index=1329&cardCategoryId=270&cardSubcategoryId=1404,,1,9,68 м²,2-х комнатная квартира,,Новострой,,,,167 500 €,,Продам,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, bd. Alba-Iulia, 113"
,,,,,Агентство,104485448,https://999.md/ru/104485448?location=subcategory&index=1330&cardCategoryId=270&cardSubcategoryId=1404,,2,5,45 м²,1-комнатная квартира,,Новострой,,,,50 000 €,,Продам,"1-комнатная квартира,  Центр,  Кожушна,  Страшены","Страшены, Кожушна, Центр, str. Valeriu Cupcea, 83"
,,,,,Агентство,104483345,https://999.md/ru/104483345?location=subcategory&index=1331&cardCategoryId=270&cardSubcategoryId=1404,,7,9,64 м²,3-х комнатная квартира,,Вторичный,,,,137 900 €,,Продам,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, str. Petru Zadnipru, 14/2"
,,,,,Агентство,104480011,https://999.md/ru/104480011?location=subcategory&index=1332&cardCategoryId=270&cardSubcategoryId=1404,,5,5,22 м²,1-комнатная квартира,,Вторичный,,,,42 500 €,,Продам,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, str. Maria Drăgan, 28/2"
