Застройщик,Тип здания,link,Парковочное место,title,Ливинг,Санузел,Количество этажей,Общая площадь,Состояние квартиры,Жилой фонд,Площадь кухни,Количество комнат,price,Адрес,Высота потолков,Тип,Жилая площадь,id,Этаж,Автор объявления,Балкон / лоджия,Планировка
,Kотельцовый,https://999.md/ru/104534484?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NzMzNTMsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ1MzQ0ODQiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcm8iLCJsIjoiMTFiNTI3MjctNmIzMi00MWYzLTg0ZWItODZhYjIyODk5OGZiIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNi0xNFQyMDo0MjozMy44NzQwMDE0NDdaIn19.599O1IF5Q5QxC3grhOxr37BaQsd4ZTUVkaFqcFPecmU&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=5128&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,5,70 м²,Eвроремонт,Вторичный,,2-х комнатная квартира,159 000 €,"Кишинёв мун., Кишинёв, Старая Почта, str-la Studenților, 11/3",,Продам,,104534484,3,Частное лицо,,
,Kотельцовый,https://999.md/ru/104606418?location=subcategory&index=5129&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Цынцарены,  Новые Анены",,,2,44 м²,Нуждается в ремонте,Вторичный,,2-х комнатная квартира,30 000 €,Расположение,,Продам,,104606418,1,Частное лицо,,На земле
,,https://999.md/ru/104328686?location=subcategory&index=5130&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,1,12,55 м²,Белый вариант,Новострой,,1-комнатная квартира,85 420 €,"Кишинёв мун., Кишинёв, Ботаника,  str. Grenoble , 134/2",,Продам,,104328686,2,Агентство,1,Индивидуальная
,Kомбинированный,https://999.md/ru/104522371?location=subcategory&index=5131&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",,1,12,52 м²,Eвроремонт,Новострой,,1-комнатная квартира,110 000 €,"Кишинёв мун., Кишинёв, Телецентр, Ialoveni, 136",,Продам,,104522371,6,Агентство,1,
Pamir Construct,,https://999.md/ru/104343846?location=subcategory&index=5132&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,9,36 м²,Eвроремонт,Новострой,,1-комнатная квартира,117 000 €,"Кишинёв мун., Кишинёв, Ботаника, str. Ghica Vodă, 5",,Продам,,104343846,1,Агентство,,
Lagmar Impex,,https://999.md/ru/104542007?location=subcategory&index=5133&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,12,43 м²,Eвроремонт,Новострой,,1-комнатная квартира,127 500 €,"Кишинёв мун., Кишинёв, Рышкановка, str. Cornești, 13",,Продам,,104542007,3,Агентство,1,
,,https://999.md/ru/104578543?location=subcategory&index=5134&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,5,40 м²,Белый вариант,Новострой,,1-комнатная квартира,70 000 €,"Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, 57",,Продам,,104578543,1,Агентство,1,Индивидуальная
,,https://999.md/ru/104449546?location=subcategory&index=5135&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Яловены,  Яловены",Квартира с ливингом,,8,60 м²,,Новострой,,2-х комнатная квартира,134 900 €,"Яловены, Яловены, Центр, str. Alexandru cel Bun, 2/8",,Продам,,104449546,5,Агентство,,
,Kотельцовый,https://999.md/ru/104319746?location=subcategory&index=5136&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,,5,57 м²,Косметический pемонт,Новострой,,2-х комнатная квартира,92 500 €,"Кишинёв мун., Кишинёв, Ботаника, str. Prigoreni, 7",,Продам,,104319746,5,Агентство,1,
,,https://999.md/ru/104155272?location=subcategory&index=5137&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",,,9,100 м²,,Новострой,,3-х комнатная квартира,158 000 €,"Кишинёв мун., Кишинёв, Чокана, str. Mihail Sadoveanu, 1/1",,Продам,,104155272,6,Агентство,,
,Kотельцовый,https://999.md/ru/104151460?location=subcategory&index=5138&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,5,76 м²,Eвроремонт,Вторичный,,3-х комнатная квартира,157 000 €,"Кишинёв мун., Кишинёв, Центр, bd. Iuri Gagarin, 3",,Продам,,104151460,3,Агентство,,
,,https://999.md/ru/103890021?location=subcategory&index=5139&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Центр,  Бачой,  Кишинёв мун.",Квартира с ливингом,,5,43 м²,Eвроремонт,Новострой,,1-комнатная квартира,69 500 €,"Кишинёв мун., Бачой, Центр, str. Independenţei, 40/1",,Продам,,103890021,5,Агентство,,
Lagmar Impex,,https://999.md/ru/103861856?location=subcategory&index=5140&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",,,10,45 м²,Белый вариант,Новострой,,1-комнатная квартира,67 000 €,"Кишинёв мун., Кишинёв, Старая Почта, str. Ceucari, 12",,Продам,,103861856,5,Агентство,,
,,https://999.md/ru/103145290?location=subcategory&index=5141&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",,1,10,43 м²,Eвроремонт,Новострой,,1-комнатная квартира,89 900 €,"Кишинёв мун., Дурлешты, Центр,  Nicolae Dimo, 24/2",,Продам,,103145290,7,Агентство,1,
Eldorado Terra,Kирпичный,https://999.md/ru/102857559?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NzMzNTMsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI4NTc1NTkiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcm8iLCJsIjoiMzViYzJmNWUtMGMzZi00OGIwLWFhYjItNWIwNjg3MmEzMTI2IiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA2LTE0VDIwOjQyOjMzLjg3NDA4MDA3OFoifX0.h_ZdO-SeyIXEhY1xi-WqnGyMay2jG-seRDkSm9kUoG8&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=5142&cardCategoryId=270&cardSubcategoryId=1404,Под навесом,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,17,74 м²,Eвроремонт,Новострой,,2-х комнатная квартира,240 000 €,"Кишинёв мун., Кишинёв, Рышкановка, str. Bogdan Voievod, 1/A",320 см,Продам,,102857559,15,Частное лицо,1,Индивидуальная
,,https://999.md/ru/102743787?location=subcategory&index=5143&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,9,74 м²,Белый вариант,Новострой,,2-х комнатная квартира,96 850 €,"Кишинёв мун., Кишинёв, Старая Почта, str. Ceucari, 11/1",,Продам,,102743787,4,Агентство,,
,Kотельцовый,https://999.md/ru/67556969?location=subcategory&index=5144&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,2,2-х этажный,33 м²,,Новострой,12 м²,1-комнатная квартира,68 000 €,"Кишинёв мун., Кишинёв, Ботаника, str. Sarmizegetusa, 53D",,Продам,15 м²,67556969,1,Застройщик,,
,Бетон,https://999.md/ru/100686050?location=subcategory&index=5145&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,10,43 м²,Eвроремонт,Новострой,10 м²,1-комнатная квартира,123 500 €,"Кишинёв мун., Кишинёв, Рышкановка, str. Nicolae Dimo, 13",280 см,Продам,,100686050,9,Частное лицо,1,Индивидуальная
,Kотельцовый,https://999.md/ru/104606371?location=subcategory&index=5146&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"Комната,  Ботаника,  Кишинёв,  Кишинёв мун.",,1,5,22 м²,Eвроремонт,Вторичный,,Комната,48 500 €,"Кишинёв мун., Кишинёв, Ботаника, str. Belgrad, 19/1b",,Продам,,104606371,3,Агентство,1,
,,https://999.md/ru/103315302?location=subcategory&index=5147&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,2,9,73 м²,Eвроремонт,Вторичный,,3-х комнатная квартира,109 900 €,"Кишинёв мун., Кишинёв, Ботаника,  șos. Muncești, 788",,Продам,,103315302,8,Агентство,2,
,,https://999.md/ru/103816437?location=subcategory&index=5148&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,1,13,73 м²,Белый вариант,Новострой,,3-х комнатная квартира,140 000 €,"Кишинёв мун., Кишинёв, Буюканы, Vasile Lupu, 28",,Продам,,103816437,10,Агентство,1,
,,https://999.md/ru/103901379?location=subcategory&index=5149&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",,2,11,95 м²,Eвроремонт,Новострой,,2-х комнатная квартира,169 000 €,"Кишинёв мун., Кишинёв, Телецентр,  șos. Hâncești , 55",,Продам,,103901379,11,Агентство,,
,Kотельцовый,https://999.md/ru/104477381?location=subcategory&index=5150&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,1,5,47 м²,Eвроремонт,Вторичный,,2-х комнатная квартира,93 000 €,"Кишинёв мун., Кишинёв, Ботаника, Nicolae Zelinski, 26/2",,Продам,,104477381,5,Агентство,1,Индивидуальная
,,https://999.md/ru/104469003?location=subcategory&index=5151&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,,13,60 м²,Eвроремонт,Новострой,,2-х комнатная квартира,174 000 €,"Кишинёв мун., Кишинёв, Центр, Calea Ieșilor , 6A",,Продам,,104469003,12,Агентство,1,
,,https://999.md/ru/104132961?location=subcategory&index=5152&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,,18,34 м²,Белый вариант,Новострой,,1-комнатная квартира,62 485 €,"Кишинёв мун., Кишинёв, Ботаника, -Cetatea alba, -11F",,Продам,,104132961,4,Агентство,,
,Kирпичный,https://999.md/ru/103814966?location=subcategory&index=5153&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,1,14,54 м²,Eвроремонт,Вторичный,,1-комнатная квартира,157 000 €,"Кишинёв мун., Кишинёв, Буюканы, Vasile Lupu, -28",,Продам,,103814966,14,Агентство,2,Индивидуальная
,,https://999.md/ru/104483547?location=subcategory&index=5154&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",,2,10,55 м²,Eвроремонт,Вторичный,,2-х комнатная квартира,89 900 €,"Кишинёв мун., Кишинёв, Чокана, Mihai Sadoveanu, 16",,Продам,,104483547,10,Агентство,1,
