Застройщик,Тип здания,link,Парковочное место,title,Ливинг,Санузел,Количество этажей,Общая площадь,Состояние квартиры,Жилой фонд,Площадь кухни,Количество комнат,price,Адрес,Высота потолков,Тип,Жилая площадь,id,Этаж,Автор объявления,Балкон / лоджия,Планировка
,,https://999.md/ru/104392076?location=subcategory&index=4739&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,19,58 м²,Eвроремонт,Новострой,,2-х комнатная квартира,169 000 €,"Кишинёв мун., Кишинёв, Центр, str. Bogdan Petriceicu Hasdeu, 20",,Продам,58 м²,104392076,6,Частное лицо,Нет,
,,https://999.md/ru/104607536?location=subcategory&index=4740&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Квартира с ливингом,,7,42 м²,,Новострой,,1-комнатная квартира,104 000 €,"Кишинёв мун., Дурлешты, Центр, str. Regele Carol, 1/B",,Продам,,104607536,7,Агентство,,
,Kотельцовый,https://999.md/ru/104607524?location=subcategory&index=4741&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,1,5,56 м²,Косметический pемонт,Вторичный,,3-х комнатная квартира,80 000 €,"Кишинёв мун., Кишинёв, Ботаника, str. Nikolai Zelinski, -",,Продам,,104607524,4,Агентство,1,
,,https://999.md/ru/103416990?location=subcategory&index=4742&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,2,14,70 м²,Eвроремонт,Новострой,,2-х комнатная квартира,205 000 €,"Кишинёв мун., Кишинёв, Буюканы, str.Vasile Lupu , --",,Продам,,103416990,11,Агентство,1,
,Kотельцовый,https://999.md/ru/104607500?location=subcategory&index=4743&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Штефан-Водэ,  Штефан-Водэ",Квартира без ливинга,1,5,63 м²,Косметический pемонт,Вторичный,6 м²,2-х комнатная квартира,63 000 €,"Штефан-Водэ, Штефан-Водэ, Центр, str. 31 August 1989, 5",,Продам,45 м²,104607500,1,Частное лицо,,Рубашка
Astercon,Kотельцовый,https://999.md/ru/104105902?location=subcategory&index=4744&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"1-комнатная квартира,  Центр,  Думбрава,  Кишинёв мун.",Квартира с ливингом,1,8,45 м²,Индивидуальный дизайн,Новострой,13 м²,1-комнатная квартира,99 000 €,"Кишинёв мун., Думбрава, Центр, ул. Дурлешть, 10c",270 см,Продам,32 м²,104105902,2,Частное лицо,Нет,Индивидуальная
,Kотельцовый,https://999.md/ru/104607498?location=subcategory&index=4745&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,1,5,63 м²,Косметический pемонт,Вторичный,,3-х комнатная квартира,88 000 €,"Кишинёв мун., Кишинёв, Центр, str. Gheorghe Asachi, -",,Продам,,104607498,3,Агентство,1,
,Kотельцовый,https://999.md/ru/103595634?location=subcategory&index=4746&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,1,4,39 м²,Eвроремонт,Вторичный,,2-х комнатная квартира,80 900 €,"Кишинёв мун., Кишинёв, Ботаника, str. Zelinski, 5/4",,Продам,,103595634,3,Агентство,,Индивидуальная
,,https://999.md/ru/104465968?location=subcategory&index=4747&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",,2,11,55 м²,Eвроремонт,Новострой,,2-х комнатная квартира,137 000 €,"Кишинёв мун., Кишинёв, Чокана,  bd. Mircea cel Bătrân, 35",,Продам,,104465968,2,Агентство,1,Индивидуальная
,,https://999.md/ru/104536387?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NzI2MTcsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ1MzYzODciLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiODY4ZmU5ODYtY2ZlNC00NzA4LThiZTAtZWEwNTUyZjhiOWZkIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNi0xNFQyMDozMDoxNy43Njc3MjAyODNaIn19.oYM09TggQ9VULH0SFzr1O39mKXwyJzGlJuZgODGlo0M&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=4748&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,2,9,60 м²,,Вторичный,,3-х комнатная квартира,650 €,"Кишинёв мун., Кишинёв, Буюканы, Str. Nicolae Costin , 65/3",,Сдаю помесячно,,104536387,7,Частное лицо,1,
,,https://999.md/ru/102864304?location=subcategory&index=4749&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",,2,9,117 м²,Белый вариант,Новострой,,3-х комнатная квартира,130 000 €,"Кишинёв мун., Дурлешты, Центр,  str. Nicolae Testemițanu, 61/C",,Продам,,102864304,6,Агентство,3,
Estate Invest Company,,https://999.md/ru/104477725?location=subcategory&index=4750&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,14,75 м²,Eвроремонт,Новострой,,2-х комнатная квартира,307 900 €,"Кишинёв мун., Кишинёв, Рышкановка, bd. Moscova, 9/5",,Продам,,104477725,5,Агентство,,
Dolphin House,Kотельцовый,https://999.md/ru/104607477?location=subcategory&index=4751&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",,1,14,39 м²,Eвроремонт,Новострой,,1-комнатная квартира,95 000 €,"Кишинёв мун., Кишинёв, Чокана, str. Mihail Sadoveanu, 24/6",,Продам,,104607477,7,Агентство,1,Индивидуальная
Astercon,Ячеистый Бетон,https://999.md/ru/104027488?location=subcategory&index=4752&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,1,12,38 м²,Eвроремонт,Новострой,,1-комнатная квартира,89 500 €,"Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 61/7",,Продам,,104027488,9,Агентство,1,
,,https://999.md/ru/81953630?location=subcategory&index=4753&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,,5,40 м²,Eвроремонт,Вторичный,,2-х комнатная квартира,59 000 €,"Кишинёв мун., Кишинёв, Ботаника, şos. Munceşti, 798",,Продам,,81953630,2,Частное лицо,,
,,https://999.md/ru/103895988?location=subcategory&index=4754&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,2,7,81 м²,Eвроремонт,Новострой,,2-х комнатная квартира,196 900 €,"Кишинёв мун., Кишинёв, Центр, str. Albisoara, *",,Продам,,103895988,3,Агентство,2,
,,https://999.md/ru/104260797?location=subcategory&index=4755&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,1,7,72 м²,Eвроремонт,Новострой,,2-х комнатная квартира,199 900 €,"Кишинёв мун., Кишинёв, Буюканы, str. Liviu Deleanu, **",,Продам,,104260797,7,Агентство,1,Индивидуальная
Loid,,https://999.md/ru/104426124?location=subcategory&index=4756&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,2,13,90 м²,Белый вариант,Новострой,,3-х комнатная квартира,179 000 €,"Кишинёв мун., Кишинёв, Ботаника, bd. Cuza Vodă, .",,Продам,,104426124,9,Агентство,2,
,Kотельцовый,https://999.md/ru/104607449?location=subcategory&index=4757&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,10,64 м²,Eвроремонт,Новострой,,2-х комнатная квартира,125 000 €,"Кишинёв мун., Кишинёв, Ботаника, str. Așhabad, -",,Продам,,104607449,6,Агентство,1,
,,https://999.md/ru/87480723?location=subcategory&index=4758&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"2-х комнатная квартира,  Центр,  Яловены,  Яловены",Квартира с ливингом,1,2,66 м²,Белый вариант,Новострой,21 м²,2-х комнатная квартира,94 293 €,"Яловены, Яловены, Центр, str. Mihail Frunze, 5",290 см,Продам,,87480723,1,Застройщик,1,
,,https://999.md/ru/104091961?location=subcategory&index=4759&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,14,51 м²,Eвроремонт,Новострой,,1-комнатная квартира,142 900 €,"Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, -",,Продам,,104091961,9,Агентство,1,
,,https://999.md/ru/104256101?location=subcategory&index=4760&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Квартира с ливингом,,6,67 м²,,Новострой,,2-х комнатная квартира,141 000 €,"Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, 41",,Продам,,104256101,6,Застройщик,,
Sky House,Kирпичный,https://999.md/ru/102324100?location=subcategory&index=4761&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,9,54 м²,Eвроремонт,Новострой,,2-х комнатная квартира,124 900 €,"Кишинёв мун., Кишинёв, Ботаника, str. Băcioii Noi, 14",,Продам,,102324100,9,Агентство,,
,Kотельцовый,https://999.md/ru/101496324?location=subcategory&index=4762&cardCategoryId=270&cardSubcategoryId=1404,Гараж,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,3,4,182 м²,Eвроремонт,Новострой,,3-х комнатная квартира,850 000 €,"Кишинёв мун., Кишинёв, Центр, str. Universității, 25",,Продам,,101496324,2,Агентство,1,Индивидуальная
,Kирпичный,https://999.md/ru/102187401?location=subcategory&index=4763&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Квартира с ливингом,1,10,75 м²,Белый вариант,Новострой,,2-х комнатная квартира,78 000 €,"Кишинёв мун., Дурлешты, Центр, str. Nicolae Testemițanu, -",,Продам,,102187401,2,Застройщик,1,
,,https://999.md/ru/104229995?location=subcategory&index=4764&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Квартира с ливингом,,9,71 м²,Eвроремонт,Новострой,,2-х комнатная квартира,148 000 €,"Кишинёв мун., Дурлешты, Центр, str. Cartuşa, 95",,Продам,,104229995,7,Застройщик,,
