Застройщик,Тип здания,link,Парковочное место,title,Ливинг,Санузел,Количество этажей,Общая площадь,Состояние квартиры,Жилой фонд,Площадь кухни,Количество комнат,price,Адрес,Высота потолков,Тип,Жилая площадь,id,Этаж,Автор объявления,Балкон / лоджия,Планировка
,Kотельцовый,https://999.md/ru/104486684?location=subcategory&index=4272&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Центр,  Бубуечь,  Кишинёв мун.",,1,3,34 м²,Eвроремонт,Вторичный,,1-комнатная квартира,60 000 €,"Кишинёв мун., Бубуечь, Центр, str. Grigore Vieru, 20/1",,Продам,,104486684,3,Застройщик,,
,,https://999.md/ru/103709190?location=subcategory&index=4273&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Окраина,  Думбрава,  Кишинёв мун.",,,10,50 м²,,Новострой,,2-х комнатная квартира,72 500 €,"Кишинёв мун., Думбрава, Окраина, str. Durlești, 14",,Продам,,103709190,3,Агентство,,
,,https://999.md/ru/103670825?location=subcategory&index=4274&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",,,12,64 м²,Eвроремонт,Новострой,,3-х комнатная квартира,174 900 €,"Кишинёв мун., Кишинёв, Рышкановка, str-la Andrei Doga, 13/6",,Продам,,103670825,9,Агентство,,
,,https://999.md/ru/104608486?location=subcategory&index=4275&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Окраина,  Сороки,  Сороки",,,5,30 м²,,Вторичный,,1-комнатная квартира,26 500 €,"Сороки, Сороки, Окраина, str. Luceafărul, 15",,Продам,,104608486,5,Частное лицо,,
,,https://999.md/ru/104608482?location=subcategory&index=4276&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",,,9,35 м²,,Вторичный,,1-комнатная квартира,59 800 €,"Кишинёв мун., Кишинёв, Рышкановка, bd. Moscova, 20",,Продам,,104608482,7,Застройщик,1,Мс (Молд. Серия)
,,https://999.md/ru/103567587?location=subcategory&index=4277&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,1,9,70 м²,,Вторичный,,3-х комнатная квартира,119 000 €,"Кишинёв мун., Кишинёв, Центр, str. Albișoara, 16",,Продам,,103567587,8,Агентство,1,143
,,https://999.md/ru/102829861?location=subcategory&index=4278&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,9,39 м²,Eвроремонт,Вторичный,,1-комнатная квартира,86 900 €,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, 3",,Продам,,102829861,8,Агентство,,
,,https://999.md/ru/104196910?location=subcategory&index=4279&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,2,19,65 м²,Косметический pемонт,Вторичный,,2-х комнатная квартира,86 900 €,"Кишинёв мун., Кишинёв, Центр, ул. Измайловская, 92/1",,Продам,,104196910,5,Агентство,1,
Exfactor-grup,,https://999.md/ru/104617323?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NzE4MDksIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ2MTczMjMiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiYWMzNTg3ODMtZTIwZi00MGJlLWFiZWMtMjRlMTIxYTMwZTFlIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJ0IjoiMjAyNi0wNi0xNFQyMDoxNjo0OS40NzA4NjA0MThaIn19.uW7EOI9G4JdBNCzkVGzpX47gxNzmpdFNNVedRutUM-k&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=4280&cardCategoryId=270&cardSubcategoryId=1404,Под навесом,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,14,72 м²,Индивидуальный дизайн,Новострой,,2-х комнатная квартира,182 000 €,"Кишинёв мун., Кишинёв, Ботаника, str. Tudor Strișcă, 8/1",,Продам,,104617323,5,Агентство,1,
Pamir Construct,,https://999.md/ru/104522728?location=subcategory&index=4281&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,10,51 м²,Eвроремонт,Новострой,,1-комнатная квартира,105 900 €,"Кишинёв мун., Кишинёв, Телецентр, ул. Яловень, 100/3",,Продам,,104522728,2,Агентство,1,
,Kирпичный,https://999.md/ru/103824413?location=subcategory&index=4282&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,2,9,80 м²,Белый вариант,Новострой,,2-х комнатная квартира,117 600 €,"Кишинёв мун., Кишинёв, Буюканы, Ion Buzdugan, 13",,Продам,,103824413,1,Агентство,1,Индивидуальная
,,https://999.md/ru/104323270?location=subcategory&index=4283&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,1,9,50 м²,Eвроремонт,Вторичный,,2-х комнатная квартира,112 900 €,"Кишинёв мун., Кишинёв, Ботаника, bd. Cuza Voda, *",,Продам,,104323270,7,Агентство,1,
Estate Invest Company,Kирпичный,https://999.md/ru/104353953?location=subcategory&index=4284&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Квартира без ливинга,1,5,30 м²,Eвроремонт,Новострой,10 м²,1-комнатная квартира,53 999 €,"Кишинёв мун., Кишинёв, Телецентр, str. Costiujeni, 22",280 см,Продам,12 м²,104353953,1,Застройщик,Нет,
,,https://999.md/ru/104276343?location=subcategory&index=4285&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,1,12,87 м²,Eвроремонт,Новострой,,3-х комнатная квартира,233 000 €,"Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, .",,Продам,,104276343,4,Агентство,1,
,,https://999.md/ru/104310448?location=subcategory&index=4286&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",,1,10,65 м²,Eвроремонт,Новострой,,2-х комнатная квартира,123 000 €,"Кишинёв мун., Кишинёв, Телецентр, str. Ialoveni, Telecentru, Chisinau , 1",,Продам,,104310448,5,Агентство,1,
,,https://999.md/ru/103181158?location=subcategory&index=4287&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,,5,56 м²,Eвроремонт,Вторичный,,2-х комнатная квартира,107 900 €,Расположение,,Продам,,103181158,1,Агентство,,Хрущевка
,Kотельцовый,https://999.md/ru/104004012?location=subcategory&index=4288&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  БАМ,  Бельцы,  Бельцы мун.",,,5,30 м²,Косметический pемонт,Вторичный,,1-комнатная квартира,32 000 €,"Бельцы мун., Бельцы, БАМ, str. Bulgară, 120",,Продам,,104004012,4,Частное лицо,,
,,https://999.md/ru/104602366?location=subcategory&index=4289&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",,,9,44 м²,,Новострой,,2-х комнатная квартира,130 000 €,"Кишинёв мун., Дурлешты, Центр, str. Cartuşa, 95/3",,Продам,,104602366,3,Частное лицо,,
,,https://999.md/ru/104259509?location=subcategory&index=4290&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,9,55 м²,,Вторичный,,2-х комнатная квартира,112 000 €,"Кишинёв мун., Кишинёв, Чокана, str. Mihail Sadoveanu, 22",,Продам,,104259509,1,Застройщик,,
,,https://999.md/ru/104178390?location=subcategory&index=4291&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,8,56 м²,Eвроремонт,Новострой,,2-х комнатная квартира,114 900 €,Расположение,,Продам,,104178390,1,Застройщик,,
Exfactor-grup,,https://999.md/ru/104036064?location=subcategory&index=4292&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,9,47 м²,Eвроремонт,Новострой,,2-х комнатная квартира,126 500 €,"Кишинёв мун., Кишинёв, Буюканы, str. Ion Buzdugan, 13",,Продам,,104036064,4,Застройщик,1,
,,https://999.md/ru/103668298?location=subcategory&index=4293&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,7,43 м²,,Новострой,,1-комнатная квартира,115 900 €,"Кишинёв мун., Кишинёв, Чокана, str. Nicolae Milescu Spătarul, 43",,Продам,,103668298,2,Застройщик,,
,,https://999.md/ru/103024366?location=subcategory&index=4294&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",,,12,63 м²,,Новострой,,2-х комнатная квартира,174 900 €,"Кишинёв мун., Кишинёв, Рышкановка, str. Cornești, 17",,Продам,,103024366,11,Агентство,,
,,https://999.md/ru/103680541?location=subcategory&index=4295&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,1,9,51 м²,Eвроремонт,Вторичный,,2-х комнатная квартира,114 900 €,"Кишинёв мун., Кишинёв, Буюканы,  Alba Iulia , 75",,Продам,,103680541,7,Агентство,,
,Kотельцовый,https://999.md/ru/104189850?location=subcategory&index=4296&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Каушаны,  Каушаны",,,5,47 м²,Косметический pемонт,Вторичный,,2-х комнатная квартира,55 000 €,"Каушаны, Каушаны, Центр, str. Dimitrie Cantemir, 25",,Продам,,104189850,5,Частное лицо,1,
