Балкон / лоджия,Состояние квартиры,Санузел,Планировка,Высота потолков,Автор объявления,id,link,Тип здания,Этаж,Количество этажей,Общая площадь,Парковочное место,Количество комнат,Жилой фонд,Застройщик,Площадь кухни,Жилая площадь,price,Ливинг,Тип,title,Адрес
Нет,Белый вариант,1,Индивидуальная,286 см,Застройщик,102831793,https://999.md/ru/102831793?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NzAzNDcsIkMiOnsiciI6MSwiYiI6MTIwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI4MzE3OTMiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcmVtaXVtIiwibCI6ImFlOTQxZTRiLTE4MGUtNGVjYS1hOTE2LTNhZWVhMmNiMzBmMSIsImUiOiI4OS4xNDkuOTEuMTYyIiwidCI6IjIwMjYtMDYtMTRUMTk6NTI6MjcuMzY2MTkwMDdaIn19.hGwTOc6XtIFz49FsgWYLnug2fbuv-YsdFm1HiAUJLHo&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=3646&cardCategoryId=270&cardSubcategoryId=1404,Ячеистый Бетон,5,6,56 м²,Гараж,2-х комнатная квартира,Новострой,Astercon,13 м²,,81 432 €,Квартира без ливинга,Продам,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, str. Durlești, 8"
1,Eвроремонт,1,,,Агентство,104279212,https://999.md/ru/104279212?location=subcategory&index=3647&cardCategoryId=270&cardSubcategoryId=1404,,5,9,66 м²,Oткрытое,2-х комнатная квартира,Новострой,Inamstro,,,209 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, ул. Аврам Янку, 32"
Нет,Eвроремонт,1,,,Агентство,104267229,https://999.md/ru/104267229?location=subcategory&index=3648&cardCategoryId=270&cardSubcategoryId=1404,,5,5,18 м²,Oткрытое,Комната,Вторичный,,,,39 900 €,Квартира с ливингом,Продам,"Комната,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, ул. Сучевица, 16"
,Eвроремонт,,,,Агентство,104585549,https://999.md/ru/104585549?location=subcategory&index=3649&cardCategoryId=270&cardSubcategoryId=1404,,8,9,92 м²,,3-х комнатная квартира,Новострой,,,,165 000 €,,Продам,"3-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, str. Cartuşa, 95/3"
,Eвроремонт,1,,,Агентство,104532115,https://999.md/ru/104532115?location=subcategory&index=3650&cardCategoryId=270&cardSubcategoryId=1404,,9,9,21 м²,,Комната,Вторичный,,,,38 000 €,,Продам,"Комната,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, bd. Cuza Vodă, 8"
,Eвроремонт,,,,Агентство,104523356,https://999.md/ru/104523356?location=subcategory&index=3651&cardCategoryId=270&cardSubcategoryId=1404,,5,5,22 м²,,Комната,Вторичный,,,,37 000 €,,Продам,"Комната,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, str. Maria Drăgan, 18/2"
1,Белый вариант,2,,,Агентство,102320015,https://999.md/ru/102320015?location=subcategory&index=3652&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,12,12,51 м²,Подземная,1-комнатная квартира,Новострой,Exfactor-grup,,,113 000 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 28"
2,,2,Варц (Варницкая),,Агентство,104486364,https://999.md/ru/104486364?location=subcategory&index=3653&cardCategoryId=270&cardSubcategoryId=1404,,8,10,48 м²,,2-х комнатная квартира,Вторичный,,,,100 000 €,,Продам,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, 11"
,Белый вариант,2,Индивидуальная,,Агентство,102001355,https://999.md/ru/102001355?location=subcategory&index=3654&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,4,12,68 м²,,2-х комнатная квартира,Новострой,,,,73 600 €,,Продам,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Телецентр, Ialoveni, 136"
1,Eвроремонт,1,,,Агентство,102951045,https://999.md/ru/102951045?location=subcategory&index=3655&cardCategoryId=270&cardSubcategoryId=1404,,2,12,73 м²,,2-х комнатная квартира,Новострой,Inamstro,,,237 000 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Calea Ieșilor, 6"
,,1,,,Агентство,104570175,https://999.md/ru/104570175?location=subcategory&index=3656&cardCategoryId=270&cardSubcategoryId=1404,,1,6,64 м²,,2-х комнатная квартира,Вторичный,,,,87 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, str. Nikolai Zelinski, 6/1"
,Eвроремонт,,,,Агентство,104591825,https://999.md/ru/104591825?location=subcategory&index=3657&cardCategoryId=270&cardSubcategoryId=1404,,5,14,72 м²,,2-х комнатная квартира,Новострой,Exfactor-grup,,,182 000 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, str. Tudor Strișcă, 8/1"
,,,,,Агентство,104594608,https://999.md/ru/104594608?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NzAzNDcsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ1OTQ2MDgiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcm8iLCJsIjoiMGJmY2Q3ZjAtYzE2Mi00NmMyLWFlYzMtYzI0MzUwZTc1MGIwIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNi0xNFQxOTo1MjoyNy4zNjYyOTAxMDdaIn19.AyGCxCL3YvGVLIIaxFijjmAJKgjKg_KEXWgmrlXMUDo&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=3658&cardCategoryId=270&cardSubcategoryId=1404,,9,11,62 м²,,2-х комнатная квартира,Новострой,Eldorado Terra,,,159 500 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Nicolae Testemițanu, 3/3"
,Eвроремонт,,,3000 см,Агентство,104589476,https://999.md/ru/104589476?location=subcategory&index=3659&cardCategoryId=270&cardSubcategoryId=1404,,3,16,67 м²,,2-х комнатная квартира,Новострой,Exfactor-grup,,,164 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, str. Tudor Strișcă, 19/3"
,Eвроремонт,,,,Агентство,104589287,https://999.md/ru/104589287?location=subcategory&index=3660&cardCategoryId=270&cardSubcategoryId=1404,,2,6,65 м²,,2-х комнатная квартира,Новострой,,,,174 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, str. Valea Dicescu, 53"
,Eвроремонт,,,,Агентство,104572192,https://999.md/ru/104572192?location=subcategory&index=3661&cardCategoryId=270&cardSubcategoryId=1404,,8,10,75 м²,,2-х комнатная квартира,Новострой,Carpeni,,,175 000 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, str. Burebista, 25"
,Eвроремонт,,,,Застройщик,104216990,https://999.md/ru/104216990?location=subcategory&index=3662&cardCategoryId=270&cardSubcategoryId=1404,,4,5,18 м²,,Комната,Вторичный,,,,24 900 €,,Продам,"Комната,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, str. Belgrad, 17"
1,Белый вариант,2,,,Застройщик,103303666,https://999.md/ru/103303666?location=subcategory&index=3663&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,4,11,64 м²,Подземная,2-х комнатная квартира,Новострой,Lagmar Impex,,,95 350 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Старая Почта, str. Ceucari, 14"
1,Eвроремонт,1,,,Агентство,104143375,https://999.md/ru/104143375?location=subcategory&index=3664&cardCategoryId=270&cardSubcategoryId=1404,,4,9,40 м²,Oткрытое,2-х комнатная квартира,Новострой,,,,88 900 €,,Продам,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Расположение
,Белый вариант,,,,Агентство,103061395,https://999.md/ru/103061395?location=subcategory&index=3665&cardCategoryId=270&cardSubcategoryId=1404,,9,9,119 м²,,2-х комнатная квартира,Новострой,,,,91 800 €,,Продам,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, str. Cartușa, 95"
,Eвроремонт,2,Индивидуальная,,Агентство,103246977,https://999.md/ru/103246977?location=subcategory&index=3666&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,5,9,87 м²,Подземная,3-х комнатная квартира,Новострой,,,,259 000 €,,Продам,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, bd. Decebal , 99"
2,Eвроремонт,1,,,Частное лицо,104610526,https://999.md/ru/104610526?location=subcategory&index=3667&cardCategoryId=270&cardSubcategoryId=1404,,2,13,106 м²,,3-х комнатная квартира,Новострой,Astercon,,,176 900 €,Квартира без ливинга,Продам,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 61"
1,Eвроремонт,1,Индивидуальная,,Агентство,104572457,https://999.md/ru/104572457?location=subcategory&index=3668&cardCategoryId=270&cardSubcategoryId=1404,,10,14,59 м²,Oткрытое,1-комнатная квартира,Новострой,Basconslux,,,117 000 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, 20/6"
1,Eвроремонт,1,,,Агентство,104610515,https://999.md/ru/104610515?location=subcategory&index=3669&cardCategoryId=270&cardSubcategoryId=1404,,1,7,46 м²,,1-комнатная квартира,Новострой,,,,83 000 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, str. Regele Carol, 5"
,,,,,Агентство,104610513,https://999.md/ru/104610513?location=subcategory&index=3670&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,4,5,45 м²,,2-х комнатная квартира,Вторичный,,,,69 900 €,,Продам,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, str. Nicolae Titulescu, 6"
2,Cерый вариант,2,Индивидуальная,,Агентство,103747721,https://999.md/ru/103747721?location=subcategory&index=3671&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,2,9,75 м²,,2-х комнатная квартира,Новострой,,,,78 500 €,,Продам,"2-х комнатная квартира,  Окраина,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Окраина, Nicolae Testemițanu, 61"
2,Eвроремонт,1,,,Агентство,104491533,https://999.md/ru/104491533?location=subcategory&index=3672&cardCategoryId=270&cardSubcategoryId=1404,,6,6,88 м²,Oткрытое,2-х комнатная квартира,Новострой,Reconscivil,,,129 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, bd. Alba-Iulia, 192"
