Балкон / лоджия,Состояние квартиры,Санузел,Планировка,Высота потолков,Автор объявления,id,link,Тип здания,Этаж,Количество этажей,Общая площадь,Количество комнат,Парковочное место,Жилой фонд,Застройщик,Площадь кухни,Жилая площадь,price,Ливинг,Тип,title,Адрес
1,Eвроремонт,1,Индивидуальная,270 см,Застройщик,104611922,https://999.md/ru/104611922?location=subcategory&index=3413&cardCategoryId=270&cardSubcategoryId=1404,Mонолитный,14,16,40 м²,1-комнатная квартира,Oткрытое,Вторичный,,12 м²,20 м²,95 500 €,,Продам,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Ismail, 92"
,Косметический pемонт,,,,Агентство,104067855,https://999.md/ru/104067855?location=subcategory&index=3414&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,6,10,93 м²,2-х комнатная квартира,,Новострой,,,,159 900 €,,Продам,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, str. Bogdan Voievod, 7"
,,,,,Агентство,101419922,https://999.md/ru/101419922?location=subcategory&index=3415&cardCategoryId=270&cardSubcategoryId=1404,,10,10,137 м²,3-х комнатная квартира,,Новострой,Solomon Construct Imobil,,,171 700 €,,Продам,"3-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, str-la Nicolae Dimo, 1"
,,,,,Агентство,103720607,https://999.md/ru/103720607?location=subcategory&index=3416&cardCategoryId=270&cardSubcategoryId=1404,,4,10,69 м²,2-х комнатная квартира,,Новострой,,,,82 900 €,,Продам,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, ул. Николае Димо, ---"
,,,,,Застройщик,104611899,https://999.md/ru/104611899?location=subcategory&index=3417&cardCategoryId=270&cardSubcategoryId=1404,,18,19,72 м²,2-х комнатная квартира,,Вторичный,,,60 м²,89 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Albisoara, 82/4"
1,Eвроремонт,2,Мс (Молд. Серия),,Частное лицо,104019731,https://999.md/ru/104019731?location=subcategory&index=3418&cardCategoryId=270&cardSubcategoryId=1404,Панельный,8,9,75 м²,3-х комнатная квартира,,Вторичный,,,,149 000 €,,Продам,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, șos. Balcani, 4/3"
1,Eвроремонт,2,,,Агентство,104205437,https://999.md/ru/104205437?location=subcategory&index=3419&cardCategoryId=270&cardSubcategoryId=1404,,12,13,94 м²,3-х комнатная квартира,,Новострой,,,,188 900 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, str. Mihail Sadoveanu, 17"
,Белый вариант,,,,Агентство,103889423,https://999.md/ru/103889423?location=subcategory&index=3420&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,7,14,46 м²,1-комнатная квартира,,Новострой,Lagmar Impex,,,71 800 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, str. Tudor Vladimirescu, 18"
1,Белый вариант,2,,300 см,Частное лицо,104233411,https://999.md/ru/104233411?location=subcategory&index=3421&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,1,9,89 м²,3-х комнатная квартира,Подземная,Новострой,Exfactor-grup,,,119 600 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Ion Buzdugan, 13"
,Eвроремонт,1,,,Агентство,104533167,https://999.md/ru/104533167?location=subcategory&index=3422&cardCategoryId=270&cardSubcategoryId=1404,,1,10,51 м²,2-х комнатная квартира,,Новострой,,,,105 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Телецентр, str. Ialoveni, 100/3"
1,Белый вариант,1,Индивидуальная,,Застройщик,100810417,https://999.md/ru/100810417?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0Njk5MjQsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDA4MTA0MTciLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcm8iLCJsIjoiNTE1ODNkNDUtYjZmYi00MDFjLThjZmItNzAyNDM1NDNmNDlmIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNi0xNFQxOTo0NToyNC41Mjg3NzM1WiJ9fQ.x3gl6BQ0Dz_rux7N5BBh0WIvN-7vjWLWQv2P2kTsuIg&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=3423&cardCategoryId=270&cardSubcategoryId=1404,Mонолитный,2,4,45 м²,2-х комнатная квартира,Oткрытое,Новострой,,,45 м²,67 500 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Яловены,  Яловены","Яловены, Яловены, Центр, str. Grigore Vieru, 8"
,Eвроремонт,1,Индивидуальная,270 см,Частное лицо,102685886,https://999.md/ru/102685886?location=subcategory&index=3424&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,12,20,70 м²,2-х комнатная квартира,Oткрытое,Новострой,Braus Imobiliare,,,159 500 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, 15"
1,Белый вариант,2,,,Агентство,85746324,https://999.md/ru/85746324?location=subcategory&index=3425&cardCategoryId=270&cardSubcategoryId=1404,,5,12,90 м²,3-х комнатная квартира,Подземная,Новострой,,,,136 065 €,,Продам,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, str. Grenoble, -"
1,Белый вариант,2,Индивидуальная,,Агентство,85546939,https://999.md/ru/85546939?location=subcategory&index=3426&cardCategoryId=270&cardSubcategoryId=1404,,4,12,87 м²,3-х комнатная квартира,Подземная,Новострой,,,,130 500 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, str. Grenoble, 134/3"
,,,,,,102119285,https://999.md/ru/102119285?location=subcategory&index=3427&cardCategoryId=270&cardSubcategoryId=1404,,2,4,116 м²,2-х комнатная квартира,,Новострой,,,,278 400 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Телецентр, str. Lacului, 35"
,Белый вариант,,,,Частное лицо,103653667,https://999.md/ru/103653667?location=subcategory&index=3428&cardCategoryId=270&cardSubcategoryId=1404,,5,10,89 м²,3-х комнатная квартира,Подземная,Новострой,Estate Invest Company,,,129 500 €,,Продам,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Расположение
1,Eвроремонт,,,,Агентство,104607719,https://999.md/ru/104607719?location=subcategory&index=3429&cardCategoryId=270&cardSubcategoryId=1404,,1,8,72 м²,2-х комнатная квартира,,Новострой,,,,151 000 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Расположение
1,Нуждается в ремонте,,,,Агентство,104268747,https://999.md/ru/104268747?location=subcategory&index=3430&cardCategoryId=270&cardSubcategoryId=1404,,1,9,62 м²,3-х комнатная квартира,,Вторичный,,,,53 000 €,,Продам,"3-х комнатная квартира,  10 квартал,  Бельцы,  Бельцы мун.","Бельцы мун., Бельцы, 10 квартал, пр-т Лариса, 12"
,,,,,Застройщик,103819472,https://999.md/ru/103819472?location=subcategory&index=3431&cardCategoryId=270&cardSubcategoryId=1404,,5,5,55 м²,2-х комнатная квартира,,Вторичный,,,,65 000 €,,Продам,"2-х комнатная квартира,  Центр,  Оргеев,  Оргеев","Оргеев, Оргеев, Центр, str. Mihail Sadoveanu, 26/B"
1,Косметический pемонт,1,,,Агентство,104349296,https://999.md/ru/104349296?location=subcategory&index=3432&cardCategoryId=270&cardSubcategoryId=1404,,4,5,46 м²,2-х комнатная квартира,,Вторичный,,,,57 500 €,,Продам,"2-х комнатная квартира,  Центр,  Бельцы,  Бельцы мун.","Бельцы мун., Бельцы, Центр, ул. Штефан чел Маре ши Сфынт, 36"
,,,,,Агентство,104589250,https://999.md/ru/104589250?location=subcategory&index=3433&cardCategoryId=270&cardSubcategoryId=1404,,9,10,70 м²,3-х комнатная квартира,,Вторичный,,,,96 900 €,,Продам,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, str. Mihail Sadoveanu, 22/3"
1,Индивидуальный дизайн,,Индивидуальная,2700 см,Частное лицо,103126869,https://999.md/ru/103126869?location=subcategory&index=3434&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,2,5,50 м²,2-х комнатная квартира,Oткрытое,Вторичный,,,,98 500 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Alexandru Marinescu, 19/1"
1,Eвроремонт,2,,,Агентство,104576452,https://999.md/ru/104576452?location=subcategory&index=3435&cardCategoryId=270&cardSubcategoryId=1404,,5,16,55 м²,2-х комнатная квартира,Oткрытое,Вторичный,,,,69 000 €,,Продам,"2-х комнатная квартира,  9 квартал,  Бельцы,  Бельцы мун.","Бельцы мун., Бельцы, 9 квартал, ул. Штефан чел Маре ши Сфынт, 9"
2,Eвроремонт,2,,,Частное лицо,104566610,https://999.md/ru/104566610?location=subcategory&index=3436&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,2,9,60 м²,3-х комнатная квартира,,Вторичный,,,,102 000 €,,Продам,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Onisifor Ghibu, 1"
1,Eвроремонт,1,,,Частное лицо,104477108,https://999.md/ru/104477108?location=subcategory&index=3437&cardCategoryId=270&cardSubcategoryId=1404,,9,11,59 м²,2-х комнатная квартира,,Новострой,Sky House,,,143 500 €,,Продам,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, str. Andrei Doga, 26"
1,Белый вариант,,,,Агентство,101339163,https://999.md/ru/101339163?location=subcategory&index=3438&cardCategoryId=270&cardSubcategoryId=1404,,1,11,87 м²,2-х комнатная квартира,,Новострой,Horus,,,132 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, str. Matei Basarab, 1/1"
