Балкон / лоджия,Состояние квартиры,Санузел,Планировка,Высота потолков,Автор объявления,id,link,Тип здания,Этаж,Количество этажей,Общая площадь,Количество комнат,Парковочное место,Жилой фонд,Застройщик,Площадь кухни,Жилая площадь,price,Ливинг,Тип,title,Адрес
1,Eвроремонт,1,,,Агентство,103933136,https://999.md/ru/103933136?location=subcategory&index=1387&cardCategoryId=270&cardSubcategoryId=1404,,12,13,60 м²,2-х комнатная квартира,Oткрытое,Новострой,Inamstro,,,174 000 €,,Продам,"2-х комнатная квартира,  Скулянка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Скулянка, str. Calea Ieșilor, 6"
1,Eвроремонт,1,,,Агентство,103929916,https://999.md/ru/103929916?location=subcategory&index=1388&cardCategoryId=270&cardSubcategoryId=1404,,2,7,53 м²,2-х комнатная квартира,Oткрытое,Новострой,,,,109 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, str-la Tudor Vladimirescu, 52"
1,Eвроремонт,2,Мс (Молд. Серия),,Агентство,103911346,https://999.md/ru/103911346?location=subcategory&index=1389&cardCategoryId=270&cardSubcategoryId=1404,,4,9,55 м²,2-х комнатная квартира,Oткрытое,Вторичный,,,,99 900 €,Квартира без ливинга,Продам,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, ул. Кахул, 8"
1,Eвроремонт,1,,,Агентство,103897219,https://999.md/ru/103897219?location=subcategory&index=1390&cardCategoryId=270&cardSubcategoryId=1404,,4,6,69 м²,2-х комнатная квартира,Подземная,Новострой,Inamstro,,,175 000 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, ул. Ливиу Деляну, 10/11"
1,Eвроремонт,1,,,Агентство,103814913,https://999.md/ru/103814913?location=subcategory&index=1391&cardCategoryId=270&cardSubcategoryId=1404,,6,11,54 м²,2-х комнатная квартира,Oткрытое,Новострой,Inamstro,,,147 500 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, ул. Штефан Няга, 67"
1,Eвроремонт,1,,,Агентство,103688356,https://999.md/ru/103688356?location=subcategory&index=1392&cardCategoryId=270&cardSubcategoryId=1404,,4,14,72 м²,2-х комнатная квартира,Oткрытое,Новострой,Exfactor-grup,,,189 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 28"
1,Eвроремонт,2,Индивидуальная,,Агентство,103637134,https://999.md/ru/103637134?location=subcategory&index=1393&cardCategoryId=270&cardSubcategoryId=1404,Mонолитный,5,16,62 м²,2-х комнатная квартира,Oткрытое,Вторичный,,,,86 900 €,,Продам,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, ул. Измаил, 92/1"
1,Белый вариант,1,Индивидуальная,,Агентство,103576427,https://999.md/ru/103576427?location=subcategory&index=1394&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,4,8,89 м²,2-х комнатная квартира,,Новострой,NG Invest,,,285 000 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Serghei Lazo, 46"
2,Eвроремонт,2,Индивидуальная,,Агентство,103517028,https://999.md/ru/103517028?location=subcategory&index=1395&cardCategoryId=270&cardSubcategoryId=1404,Mонолитный,16,18,110 м²,4-x комнатная квартира,Oткрытое,Вторичный,,,,125 900 €,,Продам,"4-x комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, пр-т Дачия, 46"
1,Eвроремонт,2,,,Агентство,104532282,https://999.md/ru/104532282?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NjY0MzYsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ1MzIyODIiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcm8iLCJsIjoiYzM4NTE1OGMtYTBjOS00YWE2LWIwMTYtMmE0NDczZWJlYWEzIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA2LTE0VDE4OjQ3OjE2LjczMzc1NjUzM1oifX0.-inKsDt9jQMqUIjeUHwHMdg189lQi7eKnHLud_QGwi4&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=1396&cardCategoryId=270&cardSubcategoryId=1404,,9,9,70 м²,3-х комнатная квартира,,Вторичный,,,,96 900 €,Квартира без ливинга,Продам,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, str. Mihail Sadoveanu, 22/3"
1,Белый вариант,2,,,Агентство,103386739,https://999.md/ru/103386739?location=subcategory&index=1397&cardCategoryId=270&cardSubcategoryId=1404,,1,10,87 м²,3-х комнатная квартира,Oткрытое,Новострой,Exfactor-grup,,,119 900 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Ion Buzdugan, 13"
1,Eвроремонт,1,,,Агентство,103287877,https://999.md/ru/103287877?location=subcategory&index=1398&cardCategoryId=270&cardSubcategoryId=1404,,2,5,45 м²,2-х комнатная квартира,Oткрытое,Вторичный,,,,69 900 €,,Продам,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, str. Muncesti, 806"
,Eвроремонт,1,,,Агентство,103245894,https://999.md/ru/103245894?location=subcategory&index=1399&cardCategoryId=270&cardSubcategoryId=1404,,2,8,75 м²,3-х комнатная квартира,Oткрытое,Новострой,Pamir Construct,,,199 000 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, str. Ghica Vodă, 5"
,Eвроремонт,1,Индивидуальная,,Агентство,102830143,https://999.md/ru/102830143?location=subcategory&index=1400&cardCategoryId=270&cardSubcategoryId=1404,Панельный,8,9,39 м²,1-комнатная квартира,Oткрытое,Вторичный,,,,86 900 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Batran, 3"
2,Косметический pемонт,2,,,Агентство,102743272,https://999.md/ru/102743272?location=subcategory&index=1401&cardCategoryId=270&cardSubcategoryId=1404,,5,5,50 м²,2-х комнатная квартира,Oткрытое,Вторичный,,,,76 900 €,,Продам,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, ул. Гренобле, 159/4"
1,Eвроремонт,1,,,Агентство,102691643,https://999.md/ru/102691643?location=subcategory&index=1402&cardCategoryId=270&cardSubcategoryId=1404,,7,9,55 м²,2-х комнатная квартира,Oткрытое,Вторичный,,,,195 000 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Mitropolit Dosoftei, 100"
2,Косметический pемонт,1,,,Агентство,102616726,https://999.md/ru/102616726?location=subcategory&index=1403&cardCategoryId=270&cardSubcategoryId=1404,,10,12,70 м²,2-х комнатная квартира,Подземная,Новострой,Exfactor-grup,,,159 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, ул. Лев Толстой, 74"
1,Eвроремонт,1,Индивидуальная,,Агентство,102507079,https://999.md/ru/102507079?location=subcategory&index=1404&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,6,10,70 м²,2-х комнатная квартира,Подземная,Новострой,Inamstro,,,179 500 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, ул. Иоана Раду, 27/1"
1,Eвроремонт,1,Индивидуальная,,Агентство,102506423,https://999.md/ru/102506423?location=subcategory&index=1405&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,8,12,65 м²,2-х комнатная квартира,,Новострой,Dansicons,,,159 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Nicolae Testemitanu;, 17/1"
1,Eвроремонт,2,Индивидуальная,,Агентство,102443211,https://999.md/ru/102443211?location=subcategory&index=1406&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,2,14,87 м²,3-х комнатная квартира,Oткрытое,Новострой,Exfactor-grup,,,219 000 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 28"
1,Eвроремонт,1,,,Агентство,102433494,https://999.md/ru/102433494?location=subcategory&index=1407&cardCategoryId=270&cardSubcategoryId=1404,,3,11,63 м²,1-комнатная квартира,Oткрытое,Новострой,Dansicons,,,126 500 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, ул. Николае Тестемицану, 23/1"
,Eвроремонт,1,Индивидуальная,,Агентство,102185480,https://999.md/ru/102185480?location=subcategory&index=1408&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,3,7,64 м²,2-х комнатная квартира,Подземная,Новострой,Maxmod Imobil,,,167 500 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Vissarion Belinski, 71"
1,Eвроремонт,2,,,Агентство,102125542,https://999.md/ru/102125542?location=subcategory&index=1409&cardCategoryId=270&cardSubcategoryId=1404,,5,14,75 м²,2-х комнатная квартира,Подземная,Новострой,Estate Invest Company,,,307 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, бул. Москова, 9/5"
1,Eвроремонт,1,Индивидуальная,,Агентство,101162599,https://999.md/ru/101162599?location=subcategory&index=1410&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,6,11,95 м²,3-х комнатная квартира,Подземная,Новострой,Basconslux,,,217 500 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, 43/F"
