Балкон / лоджия,Состояние квартиры,Санузел,Планировка,Высота потолков,Автор объявления,id,link,Тип здания,Этаж,Количество этажей,Общая площадь,Количество комнат,Парковочное место,Жилой фонд,Застройщик,Площадь кухни,Жилая площадь,price,Ливинг,Тип,title,Адрес
Нет,Косметический pемонт,1,Хрущевка,,Частное лицо,104585881,https://999.md/ru/104585881?location=subcategory&index=1698&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,Цоколь,5,27 м²,1-комнатная квартира,,Вторичный,,,,35 500 €,,Продам,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, str. Studenţilor, 12/3"
Нет,Eвроремонт,1,,,Агентство,104401844,https://999.md/ru/104401844?location=subcategory&index=1699&cardCategoryId=270&cardSubcategoryId=1404,,2,10,36 м²,1-комнатная квартира,Подземная,Новострой,,,,117 000 €,,Продам,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, str. Ghica Voda, --"
1,Белый вариант,1,,,Агентство,103373457,https://999.md/ru/103373457?location=subcategory&index=1700&cardCategoryId=270&cardSubcategoryId=1404,,3,7,46 м²,1-комнатная квартира,Подземная,Новострой,,,,87 400 €,,Продам,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Телецентр, str. Drumul Viilor, --"
2,,1,,,Частное лицо,104178589,https://999.md/ru/104178589?location=subcategory&index=1701&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,3,5,50 м²,2-х комнатная квартира,,Вторичный,,,,82 000 €,,Продам,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, str. Miron Costin, 15/2"
,Белый вариант,,,,Агентство,104585479,https://999.md/ru/104585479?location=subcategory&index=1702&cardCategoryId=270&cardSubcategoryId=1404,,4,15,110 м²,3-х комнатная квартира,,Новострой,,,,179 900 €,,Продам,"3-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, bd. Renașterii Naționale, 33"
,Белый вариант,,,,Агентство,103264247,https://999.md/ru/103264247?location=subcategory&index=1703&cardCategoryId=270&cardSubcategoryId=1404,,9,10,51 м²,2-х комнатная квартира,,Новострой,,,,104 000 €,,Продам,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, str. Nicolae Testemitanu, 19/B"
3,Eвроремонт,2,,,Агентство,102175715,https://999.md/ru/102175715?location=subcategory&index=1704&cardCategoryId=270&cardSubcategoryId=1404,,10,10,180 м²,4-x комнатная квартира,Oткрытое,Новострой,Inamstro,,,449 000 €,Квартира с ливингом,Продам,"4-x комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Ioana Radu, 27/7"
1,Eвроремонт,1,,,Агентство,102996155,https://999.md/ru/102996155?location=subcategory&index=1705&cardCategoryId=270&cardSubcategoryId=1404,,2,14,54 м²,2-х комнатная квартира,,Новострой,,,,149 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 0"
1,Eвроремонт,,,,Агентство,103882371,https://999.md/ru/103882371?location=subcategory&index=1706&cardCategoryId=270&cardSubcategoryId=1404,,4,9,47 м²,1-комнатная квартира,,Новострой,Exfactor-grup,,,126 500 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Ion Buzdugan, 13"
,Eвроремонт,1,,,Агентство,101665229,https://999.md/ru/101665229?location=subcategory&index=1707&cardCategoryId=270&cardSubcategoryId=1404,,7,10,45 м²,1-комнатная квартира,,Новострой,,,,109 990 €,,Продам,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, ул. Иоана Раду, -"
1,Eвроремонт,2,,,Агентство,104318334,https://999.md/ru/104318334?location=subcategory&index=1708&cardCategoryId=270&cardSubcategoryId=1404,,8,9,50 м²,2-х комнатная квартира,,Вторичный,,,,95 900 €,,Продам,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Alba-Iulia, 194"
,Косметический pемонт,1,,,Агентство,104403279,https://999.md/ru/104403279?location=subcategory&index=1709&cardCategoryId=270&cardSubcategoryId=1404,,4,5,80 м²,4-x комнатная квартира,,Вторичный,,,,115 000 €,Квартира с ливингом,Продам,"4-x комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, str. Miron Costin, --"
1,Белый вариант,2,,280 см,Агентство,104441252,https://999.md/ru/104441252?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NjY5MTcsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ0NDEyNTIiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcm8iLCJsIjoiYTU4ZmJkZjEtMWY5MC00ZTFiLTlkY2UtNzFmM2RkNjEzN2Y5IiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNi0xNFQxODo1NToxNy40NjY2Mzg3NTZaIn19.h-uvu8a8jUye3PNpQZodIeMMFKza2oeVEzWyvVPLLTI&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=1710&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,4,9,73 м²,2-х комнатная квартира,,Новострой,Golban Trade,14 м²,,109 500 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, 98/F"
Нет,Eвроремонт,2,,,Агентство,104239744,https://999.md/ru/104239744?location=subcategory&index=1711&cardCategoryId=270&cardSubcategoryId=1404,,5,9,87 м²,3-х комнатная квартира,,Новострой,,,,258 000 €,,Продам,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, bd.Decebal, ..."
,,,,,Агентство,104342215,https://999.md/ru/104342215?location=subcategory&index=1712&cardCategoryId=270&cardSubcategoryId=1404,,3,7,52 м²,1-комнатная квартира,,Новострой,,,,97 900 €,,Продам,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, str. Ion Dumeniuc, ---"
,,,,,Застройщик,104615413,https://999.md/ru/104615413?location=subcategory&index=1713&cardCategoryId=270&cardSubcategoryId=1404,,14,14,42 м²,1-комнатная квартира,,Новострой,,,,144 900 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, bd. Renașterii Naționale, 10"
,Eвроремонт,,,,Агентство,103364020,https://999.md/ru/103364020?location=subcategory&index=1714&cardCategoryId=270&cardSubcategoryId=1404,,8,12,64 м²,2-х комнатная квартира,,Новострой,,,,179 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, str. Andrei Doga, ---"
,Косметический pемонт,,135,,Агентство,104374873,https://999.md/ru/104374873?location=subcategory&index=1715&cardCategoryId=270&cardSubcategoryId=1404,,3,9,67 м²,3-х комнатная квартира,Oткрытое,Вторичный,,,,119 000 €,,Продам,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, 38"
,,1,,,Агентство,104417832,https://999.md/ru/104417832?location=subcategory&index=1716&cardCategoryId=270&cardSubcategoryId=1404,,1,5,71 м²,3-х комнатная квартира,,Вторичный,,,,129 000 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, bd. Moscova, 12/1"
,,,,,Агентство,103696959,https://999.md/ru/103696959?location=subcategory&index=1717&cardCategoryId=270&cardSubcategoryId=1404,,7,9,59 м²,2-х комнатная квартира,,Новострой,,,,129 000 €,,Продам,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Телецентр, str. Pietrarilor, ---"
,,,,,Агентство,103701117,https://999.md/ru/103701117?location=subcategory&index=1718&cardCategoryId=270&cardSubcategoryId=1404,,16,17,66 м²,2-х комнатная квартира,,Новострой,,,,175 000 €,,Продам,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, str. Bogdan Voievod, 1/D"
,,,,,Частное лицо,104569993,https://999.md/ru/104569993?location=subcategory&index=1719&cardCategoryId=270&cardSubcategoryId=1404,,4,5,47 м²,2-х комнатная квартира,,Вторичный,,,,47 000 €,Квартира без ливинга,Продам,"2-х комнатная квартира,  Автовокзал,  Бельцы,  Бельцы мун.","Бельцы мун., Бельцы, Автовокзал, bd. Larisa, 7"
1,Косметический pемонт,1,,255 см,Частное лицо,104615364,https://999.md/ru/104615364?location=subcategory&index=1720&cardCategoryId=270&cardSubcategoryId=1404,Mонолитный,16,16,72 м²,3-х комнатная квартира,,Вторичный,,8 м²,42 м²,115 000 €,,Продам,"3-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Телецентр, ул. Миорица, 11"
1,Белый вариант,2,,,Агентство,103667962,https://999.md/ru/103667962?location=subcategory&index=1721&cardCategoryId=270&cardSubcategoryId=1404,,12,17,86 м²,3-х комнатная квартира,,Новострой,,,,147 795 €,,Продам,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, **"
1,Белый вариант,1,,,Агентство,104027340,https://999.md/ru/104027340?location=subcategory&index=1722&cardCategoryId=270&cardSubcategoryId=1404,,7,12,76 м²,2-х комнатная квартира,Подземная,Новострой,,,,169 500 €,,Продам,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Nicolae Testemițanu, 12a, 12"
