Балкон / лоджия,Состояние квартиры,Санузел,Высота потолков,Планировка,Автор объявления,id,link,Тип здания,Этаж,Количество этажей,Общая площадь,Парковочное место,Количество комнат,Жилой фонд,Застройщик,Площадь кухни,Жилая площадь,price,Ливинг,Тип,title,Адрес
1,Белый вариант,1,,Индивидуальная,Агентство,101444722,https://999.md/ru/101444722?location=subcategory&index=2712&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,5,10,44 м²,Oткрытое,1-комнатная квартира,Новострой,Lagmar Impex,,,70 400 €,,Продам,"1-комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Старая Почта, Ceucari, 1/1"
1,Eвроремонт,1,,Индивидуальная,Агентство,101913783,https://999.md/ru/101913783?location=subcategory&index=2713&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,10,10,76 м²,Oткрытое,2-х комнатная квартира,Новострой,Sky House,,,159 900 €,,Продам,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, str. Grenoble, 120/9"
Нет,Косметический pемонт,1,,,Агентство,104086615,https://999.md/ru/104086615?location=subcategory&index=2714&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,2,5,26 м²,Oткрытое,Комната,Вторичный,,,,41 000 €,,Продам,"Комната,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, Suceava, 151"
2,Eвроремонт,1,,Индивидуальная,Агентство,104541825,https://999.md/ru/104541825?location=subcategory&index=2715&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,2,10,50 м²,Oткрытое,1-комнатная квартира,Новострой,Exfactor-grup,,,127 500 €,,Продам,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, str. Dacia, 62/C"
1,Незавершенное cтроительство,1,,Индивидуальная,Агентство,101739302,https://999.md/ru/101739302?location=subcategory&index=2716&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,3,6,51 м²,Oткрытое,1-комнатная квартира,Новострой,Estate Invest Company,,,73 950 €,,Продам,"1-комнатная квартира,  Окраина,  Думбрава,  Кишинёв мун.","Кишинёв мун., Думбрава, Окраина, Durlesti, 11"
Нет,Косметический pемонт,1,,,Агентство,104278500,https://999.md/ru/104278500?location=subcategory&index=2717&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,5,5,31 м²,Oткрытое,1-комнатная квартира,Вторичный,,,,39 900 €,,Продам,"1-комнатная квартира,  Аэропорт,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Аэропорт, șos. Muncești, 812"
1,Eвроремонт,1,,Индивидуальная,Агентство,101157284,https://999.md/ru/101157284?location=subcategory&index=2718&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,7,11,83 м²,Oткрытое,2-х комнатная квартира,Новострой,,,,174 900 €,,Продам,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, Mihail Sadoveanu, 9/1"
1,Eвроремонт,2,,Индивидуальная,Агентство,104534774,https://999.md/ru/104534774?location=subcategory&index=2719&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,5,6,94 м²,Oткрытое,2-х комнатная квартира,Вторичный,,,,219 900 €,,Продам,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Mihai Eminescu, 56"
2,Белый вариант,2,,,Застройщик,101760490,https://999.md/ru/101760490?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0Njg2NzMsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDE3NjA0OTAiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcm8iLCJsIjoiY2I3MmExN2UtY2I0Mi00NTEzLWFhYTQtODQ2YjQwNmQ4ZTRlIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNi0xNFQxOToyNDozMy4yMTYwNzE5MjZaIn19.GO9E520pBpFGp-s_QMIYqLhYXGgOqyaWBlHA1nygaxA&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=2720&cardCategoryId=270&cardSubcategoryId=1404,,3,12,105 м²,,3-х комнатная квартира,Новострой,Exfactor-grup,,,210 000 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 28"
Нет,Незавершенное cтроительство,2,,Индивидуальная,Агентство,102180246,https://999.md/ru/102180246?location=subcategory&index=2721&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,4,16,50 м²,Подземная,1-комнатная квартира,Новострой,Lagmar Impex,,,76 900 €,,Продам,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, Calea Mosilor, 4"
2,Незавершенное cтроительство,2,,Индивидуальная,Агентство,104404954,https://999.md/ru/104404954?location=subcategory&index=2722&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,3,7,85 м²,Oткрытое,3-х комнатная квартира,Новострой,Kirsan,,,84 900 €,,Продам,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, 59/B"
1,Белый вариант,2,,Индивидуальная,Агентство,103552481,https://999.md/ru/103552481?location=subcategory&index=2723&cardCategoryId=270&cardSubcategoryId=1404,,17,19,109 м²,Oткрытое,3-х комнатная квартира,Новострой,Sky House,,,152 000 €,,Продам,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, Diminetii, 11"
Нет,Сдан в эксплуатацию,1,270 см,Гостинка,Агентство,104563410,https://999.md/ru/104563410?location=subcategory&index=2724&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,4,4,20 м²,Oткрытое,Комната,Вторичный,,5 м²,15 м²,46 500 €,Квартира без ливинга,Продам,"Комната,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, bd. Grigore Vieru, 22/8"
1,Eвроремонт,2,,102,Агентство,102977680,https://999.md/ru/102977680?location=subcategory&index=2725&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,5,5,56 м²,Oткрытое,2-х комнатная квартира,Вторичный,,,,79 500 €,,Продам,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, Valea Crucii, 22/1"
1,Белый вариант,1,,,Агентство,102839766,https://999.md/ru/102839766?location=subcategory&index=2726&cardCategoryId=270&cardSubcategoryId=1404,,10,16,46 м²,Oткрытое,1-комнатная квартира,Новострой,Lagmar Impex,,,75 000 €,,Продам,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, Calea Mosilor, 4"
1,Eвроремонт,1,,Брж (Брежневка),Агентство,104180428,https://999.md/ru/104180428?location=subcategory&index=2727&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,3,6,47 м²,Oткрытое,2-х комнатная квартира,Вторичный,,,,91 900 €,,Продам,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, Nicolai Zelinski, 35"
1,Белый вариант,2,,Индивидуальная,Агентство,103953308,https://999.md/ru/103953308?location=subcategory&index=2728&cardCategoryId=270&cardSubcategoryId=1404,,4,10,60 м²,Oткрытое,2-х комнатная квартира,Новострой,,11 м²,,71 500 €,,Продам,"2-х комнатная квартира,  Центр,  Яловены,  Яловены","Яловены, Яловены, Центр, Stefan cel Mare și Sfânt, 1"
Нет,Eвроремонт,1,,Индивидуальная,Агентство,104404914,https://999.md/ru/104404914?location=subcategory&index=2729&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,2,11,37 м²,Oткрытое,1-комнатная квартира,Новострой,Estate Invest Company,,,87 900 €,,Продам,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Телецентр, str. Ialoveni, 136"
1,Белый вариант,1,,Индивидуальная,Агентство,101440399,https://999.md/ru/101440399?location=subcategory&index=2730&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,7,10,71 м²,Oткрытое,2-х комнатная квартира,Новострой,Lagmar Impex,,,106 500 €,,Продам,"2-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Старая Почта, Ceucari, 1/1"
Нет,Без ремонта,1,3 см,Индивидуальная,Агентство,103874837,https://999.md/ru/103874837?location=subcategory&index=2731&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,1,1,55 м²,Oткрытое,2-х комнатная квартира,Вторичный,,10 м²,45 м²,59 900 €,,Продам,"2-х комнатная квартира,  Центр,  Оргеев,  Оргеев","Оргеев, Оргеев, Центр, Maxim Gorkii, 9"
Нет,Незавершенное cтроительство,2,,Индивидуальная,Агентство,104002359,https://999.md/ru/104002359?location=subcategory&index=2732&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,5,10,89 м²,Подземная,3-х комнатная квартира,Новострой,Estate Invest Company,,,133 500 €,,Продам,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, bucovina, 1"
1,Eвроремонт,2,,Индивидуальная,Агентство,103237791,https://999.md/ru/103237791?location=subcategory&index=2733&cardCategoryId=270&cardSubcategoryId=1404,Ячеистый Бетон,7,13,85 м²,Oткрытое,2-х комнатная квартира,Новострой,,,,169 500 €,,Продам,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, Grenoble, 257"
1,Eвроремонт,1,,Индивидуальная,Агентство,104161138,https://999.md/ru/104161138?location=subcategory&index=2734&cardCategoryId=270&cardSubcategoryId=1404,Ячеистый Бетон,5,10,91 м²,Oткрытое,2-х комнатная квартира,Новострой,Basconslux,,,229 900 €,,Продам,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, Bulevardul Mircea cel Bătrân, 39"
1,Eвроремонт,1,310 см,Индивидуальная,Агентство,103929465,https://999.md/ru/103929465?location=subcategory&index=2735&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,11,14,80 м²,Oткрытое,1-комнатная квартира,Новострой,,,,259 000 €,,Продам,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, București, 96"
Нет,Без ремонта,1,3 см,Индивидуальная,Агентство,103844002,https://999.md/ru/103844002?location=subcategory&index=2736&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,1,1,55 м²,Oткрытое,2-х комнатная квартира,Вторичный,,,45 м²,60 000 €,,Продам,"2-х комнатная квартира,  Центр,  Оргеев,  Оргеев","Оргеев, Оргеев, Центр, Maxim Gorkii, 9"
