Застройщик,Тип здания,link,Парковочное место,title,Ливинг,Санузел,Количество этажей,Общая площадь,Состояние квартиры,Жилой фонд,Площадь кухни,Количество комнат,price,Адрес,Высота потолков,Тип,Жилая площадь,id,Этаж,Автор объявления,Балкон / лоджия,Планировка
,,https://999.md/ru/104270126?location=subcategory&index=4191&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Молодово,  Бельцы,  Бельцы мун.",,,5,71 м²,Eвроремонт,Новострой,,2-х комнатная квартира,81 500 €,"Бельцы мун., Бельцы, Молодово, ул. Штефан чел Маре ши Сфынт, 189/N",,Продам,,104270126,1,Агентство,,
,Mонолитный,https://999.md/ru/103931503?location=subcategory&index=4192&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Центр,  Страшены,  Страшены",,1,9,75 м²,Cерый вариант,Новострой,,2-х комнатная квартира,71 680 €,"Страшены, Страшены, Центр, ул. Штефан чел Маре ши Сынт, 71",,Продам,,103931503,6,Агентство,,
Inamstro,,https://999.md/ru/103875524?location=subcategory&index=4193&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,11,54 м²,Eвроремонт,Новострой,,2-х комнатная квартира,147 500 €,"Кишинёв мун., Кишинёв, Буюканы, ул. Штефан Няга, 67",,Продам,,103875524,6,Агентство,1,
,Панельный,https://999.md/ru/104486616?location=subcategory&index=4194&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",,1,9,33 м²,Косметический pемонт,Вторичный,,1-комнатная квартира,59 900 €,"Кишинёв мун., Кишинёв, Чокана, str. Ginta Latină, 3",,Продам,,104486616,4,Застройщик,,
,Kотельцовый,https://999.md/ru/104500781?location=subcategory&index=4195&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Центр,  Кетросу,  Новые Анены",,1,1,50 м²,Косметический pемонт,Вторичный,,2-х комнатная квартира,49 000 €,Расположение,,Продам,,104500781,1,Застройщик,,Индивидуальная
,Kирпичный,https://999.md/ru/103909802?location=subcategory&index=4196&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Страшены,  Страшены",Квартира с ливингом,1,4,62 м²,Сдан в эксплуатацию,Новострой,,2-х комнатная квартира,88 000 €,"Страшены, Страшены, Центр, str. Mihai Eminescu, 16/1",,Продам,,103909802,4,Частное лицо,2,
,Kирпичный,https://999.md/ru/104244299?location=subcategory&index=4197&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",,1,10,60 м²,Eвроремонт,Новострой,,2-х комнатная квартира,145 000 €,"Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, 24/1",,Продам,,104244299,1,Частное лицо,1,
Exfactor-grup,Mонолитный,https://999.md/ru/103962928?location=subcategory&index=4198&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,12,88 м²,Eвроремонт,Новострой,,3-х комнатная квартира,235 000 €,"Кишинёв мун., Кишинёв, Буюканы, ул. Василе Лупу, 28",,Продам,,103962928,2,Агентство,1,
Sky House,,https://999.md/ru/103874009?location=subcategory&index=4199&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,1,10,37 м²,Eвроремонт,Новострой,,1-комнатная квартира,72 000 €,"Кишинёв мун., Кишинёв, Ботаника, str. Băcioii Noi, 14",,Продам,,103874009,1,Агентство,1,
Estate Invest Company,,https://999.md/ru/104029696?location=subcategory&index=4200&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,15,113 м²,Белый вариант,Новострой,,2-х комнатная квартира,160 176 €,"Кишинёв мун., Кишинёв, Чокана, ул. Буковина, 5",,Продам,,104029696,15,Застройщик,,
Estate Invest Company,,https://999.md/ru/104030967?location=subcategory&index=4201&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",,,15,52 м²,,Новострой,,1-комнатная квартира,69 000 €,"Кишинёв мун., Кишинёв, Чокана, ул. Буковина, 5",,Продам,,104030967,5,Застройщик,,
Estate Invest Company,,https://999.md/ru/104030232?location=subcategory&index=4202&cardCategoryId=270&cardSubcategoryId=1404,,"4-x комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,15,129 м²,,Новострой,,4-x комнатная квартира,174 555 €,"Кишинёв мун., Кишинёв, Чокана, ул. Буковина, 5",,Продам,,104030232,14,Застройщик,,
Estate Invest Company,,https://999.md/ru/104031155?location=subcategory&index=4203&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",,,21,73 м²,,Новострой,,2-х комнатная квартира,97 000 €,"Кишинёв мун., Кишинёв, Чокана, ул. Буковина, 5",,Продам,,104031155,8,Застройщик,,
,Mонолитный,https://999.md/ru/104261400?location=subcategory&index=4204&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"3-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,3,16,166 м²,Белый вариант,Новострой,35 м²,3-х комнатная квартира,290 920 €,"Кишинёв мун., Кишинёв, Рышкановка, str. Calea Orheiului, 20",,Продам,,104261400,Пентхаус,Агентство,3,
Premium-Cons Grup,Kомбинированный,https://999.md/ru/104297885?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NzE2ODYsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQyOTc4ODUiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiMzI2N2RiMDctY2Y4OS00NjI1LTgxOTUtZTJmMTM4ZDYwMmU1IiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA2LTE0VDIwOjE0OjQ2LjE2ODQyMDIxOFoifX0.L2zAcylpdN3-es3vfRSrAqJ-_ap7qIzFnZ_GAvUiyHg&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=4205&cardCategoryId=270&cardSubcategoryId=1404,Гараж,"1-комнатная квартира,  Центр,  Думбрава,  Кишинёв мун.",Квартира с ливингом,1,6,55 м²,Незавершенное cтроительство,Новострой,25 м²,1-комнатная квартира,73 777 €,"Кишинёв мун., Думбрава, Центр, str. Durleşti, 56",2800 см,Продам,30 м²,104297885,1,Застройщик,1,Индивидуальная
,Панельный,https://999.md/ru/102497572?location=subcategory&index=4206&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"3-х комнатная квартира,  Центр,  Оргеев,  Оргеев",Квартира без ливинга,2,9,70 м²,Без ремонта,Вторичный,,3-х комнатная квартира,68 500 €,"Оргеев, Оргеев, Центр, str. Mihai Eminescu, 19",,Продам,,102497572,5,Агентство,1,
Solomon Construct Imobil,Mонолитный,https://999.md/ru/102873234?location=subcategory&index=4207&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,2,9,70 м²,Eвроремонт,Новострой,,2-х комнатная квартира,199 000 €,"Кишинёв мун., Кишинёв, Чокана, ул. Николае Милеску-Спэтарул, 63",,Продам,,102873234,4,Агентство,,
Solomon Construct Imobil,Mонолитный,https://999.md/ru/102873330?location=subcategory&index=4208&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,9,42 м²,Eвроремонт,Новострой,,1-комнатная квартира,125 000 €,"Кишинёв мун., Кишинёв, Чокана, ул. Николае Милеску-Спэтарул, 63",,Продам,,102873330,4,Агентство,,
,,https://999.md/ru/100030203?location=subcategory&index=4209&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",,,15,54 м²,,Новострой,,1-комнатная квартира,97 200 €,"Кишинёв мун., Кишинёв, Рышкановка, bd. Renașterii Naționale, 27",,Продам,,100030203,14,Агентство,,
,,https://999.md/ru/103326805?location=subcategory&index=4210&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",,,10,57 м²,,Новострой,,2-х комнатная квартира,73 400 €,"Кишинёв мун., Кишинёв, Телецентр, sos. Hincesti, 140",,Продам,,103326805,9,Агентство,,
Eldorado Terra,Kомбинированный,https://999.md/ru/104091850?location=subcategory&index=4211&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",,2,13,66 м²,Eвроремонт,Новострой,,2-х комнатная квартира,135 000 €,"Кишинёв мун., Кишинёв, Чокана, str. Ginta Latină, 12/3",,Продам,,104091850,8,Застройщик,1,Индивидуальная
,Kотельцовый,https://999.md/ru/103550831?location=subcategory&index=4212&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",,1,5,44 м²,Eвроремонт,Вторичный,,2-х комнатная квартира,91 000 €,"Кишинёв мун., Кишинёв, Рышкановка, ул. Николай Димо, 11/2",,Продам,,103550831,3,Агентство,1,
Estate Invest Company,,https://999.md/ru/104211354?location=subcategory&index=4213&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,9,50 м²,,Новострой,,1-комнатная квартира,103 500 €,"Кишинёв мун., Кишинёв, Телецентр, str. Ialoveni, 136",,Продам,,104211354,9,Застройщик,,
Eldorado Terra,Kомбинированный,https://999.md/ru/104250750?location=subcategory&index=4214&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,2,17,55 м²,Eвроремонт,Новострой,,1-комнатная квартира,160 000 €,"Кишинёв мун., Кишинёв, Рышкановка, str. Bogdan Voievod, 1/B",,Продам,,104250750,5,Застройщик,1,Индивидуальная
,,https://999.md/ru/102538280?location=subcategory&index=4215&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Дурлешты,  Кишинёв,  Кишинёв мун.",,,10,73 м²,Eвроремонт,Новострой,,2-х комнатная квартира,149 900 €,"Кишинёв мун., Дурлешты, Центр, str. Cartușa, 95",,Продам,,102538280,7,Агентство,,
,Kотельцовый,https://999.md/ru/103423903?location=subcategory&index=4216&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,9,51 м²,Eвроремонт,Новострой,,1-комнатная квартира,104 500 €,"Кишинёв мун., Кишинёв, Буюканы, str. Liviu Deleanu, 5/6",280 см,Продам,,103423903,1,Частное лицо,,Индивидуальная
Exfactor-grup,Kотельцовый,https://999.md/ru/102093252?location=subcategory&index=4217&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,14,54 м²,Eвроремонт,Новострой,,1-комнатная квартира,157 000 €,Расположение,,Продам,,102093252,14,Агентство,2,Индивидуальная
Estate Invest Company,Kирпичный,https://999.md/ru/101689831?location=subcategory&index=4218&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Квартира без ливинга,2,9,66 м²,Eвроремонт,Новострой,,2-х комнатная квартира,135 660 €,Расположение,275 см,Продам,66 м²,101689831,7,Агентство,1,
