Балкон / лоджия,Состояние квартиры,Санузел,Планировка,Высота потолков,Автор объявления,id,link,Тип здания,Этаж,Количество этажей,Общая площадь,Количество комнат,Парковочное место,Жилой фонд,Застройщик,Площадь кухни,Жилая площадь,price,Ливинг,Тип,title,Адрес
1,Eвроремонт,1,,,Частное лицо,104541115,https://999.md/ru/104541115?location=subcategory&index=1150&cardCategoryId=270&cardSubcategoryId=1404,,9,10,55 м²,3-х комнатная квартира,,Вторичный,,,,96 500 €,,Продам,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, d. Cuza-Vodă,  9/2"
1,Eвроремонт,2,,,Агентство,103961026,https://999.md/ru/103961026?location=subcategory&index=1151&cardCategoryId=270&cardSubcategoryId=1404,,7,11,98 м²,3-х комнатная квартира,Подземная,Новострой,,,,165 000 €,,Продам,"3-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, str.Andrei Doga, --"
,Белый вариант,1,,,Частное лицо,104452108,https://999.md/ru/104452108?location=subcategory&index=1152&cardCategoryId=270&cardSubcategoryId=1404,,1,6,49 м²,1-комнатная квартира,,Новострой,Element Stil,,,78 000 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, str. Regele Carol, 1"
3,Eвроремонт,1,,,Агентство,102528962,https://999.md/ru/102528962?location=subcategory&index=1153&cardCategoryId=270&cardSubcategoryId=1404,,4,12,103 м²,3-х комнатная квартира,Oткрытое,Новострой,AMIC,,,239 000 €,,Продам,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, 13/2"
,Eвроремонт,,,,Агентство,104388477,https://999.md/ru/104388477?location=subcategory&index=1154&cardCategoryId=270&cardSubcategoryId=1404,,5,15,87 м²,2-х комнатная квартира,,Новострой,,,,164 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, str. Ion Dumeniuc, 26"
1,,2,,,Застройщик,102102991,https://999.md/ru/102102991?location=subcategory&index=1155&cardCategoryId=270&cardSubcategoryId=1404,Бетон,2,7,95 м²,3-х комнатная квартира,Подземная,Новострой,A-casa,,,135 850 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Bisericii, 1"
,Белый вариант,1,,,Застройщик,87750022,https://999.md/ru/87750022?location=subcategory&index=1156&cardCategoryId=270&cardSubcategoryId=1404,Mонолитный,2,5,81 м²,3-х комнатная квартира,Подземная,Новострой,A-casa,,,115 830 €,,Продам,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Gheorghe Codreanu, 77"
1,Косметический pемонт,2,102,,Агентство,101022853,https://999.md/ru/101022853?location=subcategory&index=1157&cardCategoryId=270&cardSubcategoryId=1404,,2,5,74 м²,3-х комнатная квартира,Oткрытое,Вторичный,,,,92 900 €,Квартира без ливинга,Продам,"3-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Старая Почта, str. Ceucari, 6"
1,Белый вариант,1,,,Агентство,100454283,https://999.md/ru/100454283?location=subcategory&index=1158&cardCategoryId=270&cardSubcategoryId=1404,,2,9,70 м²,2-х комнатная квартира,Oткрытое,Новострой,,,,94 500 €,Квартира без ливинга,Продам,"2-х комнатная квартира,  Центр,  Гидигич,  Кишинёв мун.","Кишинёв мун., Гидигич, Центр, -, -"
1,Eвроремонт,1,,,Агентство,89181506,https://999.md/ru/89181506?location=subcategory&index=1159&cardCategoryId=270&cardSubcategoryId=1404,,3,5,56 м²,2-х комнатная квартира,Oткрытое,Вторичный,,,,129 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, str. Alecu Russo, 0"
1,,1,,,Агентство,104253224,https://999.md/ru/104253224?location=subcategory&index=1160&cardCategoryId=270&cardSubcategoryId=1404,,3,4,60 м²,3-х комнатная квартира,Oткрытое,Вторичный,,,55 м²,109 900 €,,Продам,"3-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, str. Dumitru Rîșcanu, 4"
1,Eвроремонт,1,,,Агентство,104309057,https://999.md/ru/104309057?location=subcategory&index=1161&cardCategoryId=270&cardSubcategoryId=1404,,2,3,52 м²,2-х комнатная квартира,,Новострой,,,,93 400 €,,Продам,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Телецентр, str. Pictor Mihai Grecu, --"
,Eвроремонт,1,Индивидуальная,,Застройщик,104609434,https://999.md/ru/104609434?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NjYwODYsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ2MDk0MzQiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcm8iLCJsIjoiMmQ2NTZlZjYtMDNlZS00ZmJlLTg1ODgtNWEwYjRlMzVhMmRiIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA2LTE0VDE4OjQxOjI2LjgyMzU0MDM0OVoifX0.DOWIlvHybJ4OCNCozKZdDgNWGJZme2z8tsS6Ed0cG2A&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=1162&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,8,10,60 м²,2-х комнатная квартира,Oткрытое,Новострой,Inamstro,,60 м²,157 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, str. Ion Dumeniuc, 6"
,Eвроремонт,1,Брж (Брежневка),,Агентство,104027817,https://999.md/ru/104027817?location=subcategory&index=1163&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,1,5,45 м²,2-х комнатная квартира,Oткрытое,Вторичный,,,,85 000 €,,Продам,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, str. Sarmizegetusa, 6"
1,Белый вариант,2,Индивидуальная,,Агентство,104311241,https://999.md/ru/104311241?location=subcategory&index=1164&cardCategoryId=270&cardSubcategoryId=1404,,1,12,66 м²,2-х комнатная квартира,Oткрытое,Новострой,,,,103 000 €,,Продам,"2-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Старая Почта, str.Ceucari, **"
Нет,Eвроремонт,1,,,Агентство,102941313,https://999.md/ru/102941313?location=subcategory&index=1165&cardCategoryId=270&cardSubcategoryId=1404,,8,11,65 м²,2-х комнатная квартира,,Новострой,,,,179 900 €,,Продам,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, str-la. Andrei Doga, , --"
,Eвроремонт,,,,Агентство,104579150,https://999.md/ru/104579150?location=subcategory&index=1166&cardCategoryId=270&cardSubcategoryId=1404,,1,5,45 м²,2-х комнатная квартира,,Вторичный,,,,94 500 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Ion Pelivan, 13"
Нет,Индивидуальный дизайн,1,,,Агентство,103691185,https://999.md/ru/103691185?location=subcategory&index=1167&cardCategoryId=270&cardSubcategoryId=1404,,6,9,70 м²,2-х комнатная квартира,Подземная,Новострой,,,,299 900 €,,Продам,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Alexandr Puskin , 49"
1,Eвроремонт,1,,,Агентство,104296510,https://999.md/ru/104296510?location=subcategory&index=1168&cardCategoryId=270&cardSubcategoryId=1404,,3,5,48 м²,2-х комнатная квартира,,Вторичный,,,,95 500 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, str. Nikolai Zelinski, 5/1"
2,Без ремонта,1,Мс (Молд. Серия),,Агентство,104525961,https://999.md/ru/104525961?location=subcategory&index=1169&cardCategoryId=270&cardSubcategoryId=1404,Ячеистый Бетон,6,9,73 м²,3-х комнатная квартира,,Вторичный,,4 м²,,98 900 €,,Продам,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 59"
2,,1,,3000 см,Частное лицо,102626067,https://999.md/ru/102626067?location=subcategory&index=1170&cardCategoryId=270&cardSubcategoryId=1404,,12,16,71 м²,2-х комнатная квартира,Oткрытое,Новострой,Varincom,,,149 500 €,,Продам,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, str. Grădina Botanică, 20/1"
,Белый вариант,,,,Агентство,100696029,https://999.md/ru/100696029?location=subcategory&index=1171&cardCategoryId=270&cardSubcategoryId=1404,,7,9,42 м²,1-комнатная квартира,,Новострой,,,,45 760 €,,Продам,"1-комнатная квартира,  Центр,  Унгень,  Унгены","Унгены, Унгень, Центр, str. Ion Creangă, -"
,Eвроремонт,1,,,Агентство,103285231,https://999.md/ru/103285231?location=subcategory&index=1172&cardCategoryId=270&cardSubcategoryId=1404,,6,9,50 м²,2-х комнатная квартира,,Вторичный,,,,115 900 €,,Продам,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, str. Petru Zadnipru, -"
1,Белый вариант,1,,,Застройщик,103242828,https://999.md/ru/103242828?location=subcategory&index=1173&cardCategoryId=270&cardSubcategoryId=1404,,8,9,41 м²,1-комнатная квартира,Подземная,Новострой,,,,46 667 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, .."
1,Белый вариант,1,,,Застройщик,87750282,https://999.md/ru/87750282?location=subcategory&index=1174&cardCategoryId=270&cardSubcategoryId=1404,Mонолитный,3,5,68 м²,2-х комнатная квартира,Подземная,Новострой,A-casa,,,99 280 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Gheorghe Codreanu, 77"
,Белый вариант,1,,,Агентство,89192321,https://999.md/ru/89192321?location=subcategory&index=1175&cardCategoryId=270&cardSubcategoryId=1404,,7,9,62 м²,2-х комнатная квартира,,Новострой,,,,68 530 €,,Продам,"2-х комнатная квартира,  Центр,  Унгень,  Унгены","Унгены, Унгень, Центр, str. Ion Creangă, -"
1,Белый вариант,1,,,Агентство,86943297,https://999.md/ru/86943297?location=subcategory&index=1176&cardCategoryId=270&cardSubcategoryId=1404,,1,5,93 м²,3-х комнатная квартира,,Новострой,Basconslux,,,93 800 €,,Продам,"3-х комнатная квартира,  Центр,  Кожушна,  Страшены","Страшены, Кожушна, Центр, -, -"
