Застройщик,Тип здания,link,Парковочное место,title,Ливинг,Санузел,Количество этажей,Общая площадь,Состояние квартиры,Жилой фонд,Площадь кухни,Количество комнат,price,Адрес,Высота потолков,Тип,Жилая площадь,id,Этаж,Автор объявления,Балкон / лоджия,Планировка
,,https://999.md/ru/89628777?location=subcategory&index=4350&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Центр,  Кодру,  Кишинёв мун.",,1,5,99 м²,Белый вариант,Новострой,,3-х комнатная квартира,95 000 €,"Кишинёв мун., Кодру, Центр, str. Costiujeni, -",,Продам,,89628777,4,Агентство,,
,,https://999.md/ru/102412033?location=subcategory&index=4351&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",,1,9,73 м²,Eвроремонт,Вторичный,,3-х комнатная квартира,129 999 €,"Кишинёв мун., Кишинёв, Рышкановка, str. Aerodromului, -",,Продам,,102412033,1,Агентство,,
,,https://999.md/ru/101467202?location=subcategory&index=4352&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,17,80 м²,Eвроремонт,Новострой,,2-х комнатная квартира,135 000 €,"Кишинёв мун., Кишинёв, Ботаника, ул. Сармизеджетуса, -",,Продам,,101467202,17,Агентство,,
Dansicons,,https://999.md/ru/101980344?location=subcategory&index=4353&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,12,92 м²,Eвроремонт,Новострой,,2-х комнатная квартира,179 000 €,"Кишинёв мун., Кишинёв, Центр, ул. Николае Тестемицану, 17/6",,Продам,,101980344,10,Агентство,2,
,,https://999.md/ru/88525252?location=subcategory&index=4354&cardCategoryId=270&cardSubcategoryId=1404,,"4-x комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,2,5,199 м²,Белый вариант,Новострой,,4-x комнатная квартира,110 000 €,"Кишинёв мун., Кишинёв, Ботаника, Costiujeni, -",,Продам,,88525252,4,Агентство,1,
Estate Invest Company,Kирпичный,https://999.md/ru/104534145?location=subcategory&index=4355&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",,,9,52 м²,Белый вариант,Новострой,,1-комнатная квартира,55 000 €,"Кишинёв мун., Кишинёв, Телецентр, str. Ialoveni, 136",,Продам,,104534145,1,Агентство,,
,,https://999.md/ru/102241410?location=subcategory&index=4356&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",,,10,70 м²,,Новострой,,2-х комнатная квартира,166 900 €,"Кишинёв мун., Кишинёв, Рышкановка, str. Nicolae Dimo, 13",,Продам,,102241410,10,Агентство,,
Exfactor-grup,,https://999.md/ru/103383965?location=subcategory&index=4357&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,13,71 м²,Eвроремонт,Новострой,,3-х комнатная квартира,194 900 €,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Batran, -",,Продам,,103383965,10,Агентство,1,
,,https://999.md/ru/103692001?location=subcategory&index=4358&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,12,76 м²,Eвроремонт,Новострой,,2-х комнатная квартира,245 000 €,"Кишинёв мун., Кишинёв, Центр, str. Nicolae Testemitanu, -",,Продам,,103692001,9,Агентство,1,
,,https://999.md/ru/102498502?location=subcategory&index=4359&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,,12,83 м²,Cерый вариант,Новострой,,3-х комнатная квартира,71 400 €,"Кишинёв мун., Кишинёв, Ботаника, str. Băcioii Noi, 14/2",,Продам,,102498502,11,Агентство,,
Basconslux,,https://999.md/ru/104578243?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NzE5MjgsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ1NzgyNDMiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiYzU2NjAyNTEtYjE0Zi00Nzc4LWJlNDgtNTQyYmYxNDMxMzE0IiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA2LTE0VDIwOjE4OjQ4LjE0MDI4MDUzMVoifX0.A4Eea1AQfN3ZGhEq9xBsGWLLB6tYnv2BQOi7iTRxp84&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=4360&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,11,74 м²,,Новострой,,3-х комнатная квартира,149 000 €,"Кишинёв мун., Кишинёв, Телецентр, str. Sprîncenoaia, 3/G",,Продам,,104578243,1,Частное лицо,,
,,https://999.md/ru/103285863?location=subcategory&index=4361&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,5,63 м²,Eвроремонт,Вторичный,,2-х комнатная квартира,118 900 €,"Кишинёв мун., Кишинёв, Чокана, ул. Трандафирилор, -",,Продам,,103285863,4,Агентство,,
Basconslux,,https://999.md/ru/86943017?location=subcategory&index=4362&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Кожушна,  Страшены",,1,5,67 м²,Белый вариант,Новострой,,2-х комнатная квартира,66 900 €,"Страшены, Кожушна, Центр, -, -",,Продам,,86943017,5,Агентство,1,
,,https://999.md/ru/100369740?location=subcategory&index=4363&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,1,7,46 м²,Eвроремонт,Вторичный,,2-х комнатная квартира,62 000 €,"Кишинёв мун., Кишинёв, Буюканы, Sucevița, -",,Продам,,100369740,7,Агентство,,
Basconslux,,https://999.md/ru/86965207?location=subcategory&index=4364&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Кожушна,  Страшены",,1,5,66 м²,Белый вариант,Новострой,,2-х комнатная квартира,66 000 €,"Страшены, Кожушна, Центр, -, -",,Продам,,86965207,1,Агентство,1,
,,https://999.md/ru/103286159?location=subcategory&index=4365&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Квартира без ливинга,1,10,35 м²,Eвроремонт,Вторичный,,1-комнатная квартира,86 900 €,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Batran, -",,Продам,,103286159,8,Агентство,,
,,https://999.md/ru/103680652?location=subcategory&index=4366&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,6,70 м²,Eвроремонт,Новострой,,2-х комнатная квартира,188 900 €,"Кишинёв мун., Кишинёв, Буюканы, str. Liviu Deleanu, -",,Продам,,103680652,4,Агентство,1,
Exfactor-grup,,https://999.md/ru/103744085?location=subcategory&index=4367&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,2,13,90 м²,Eвроремонт,Новострой,,3-х комнатная квартира,235 000 €,"Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, -",,Продам,,103744085,7,Агентство,1,
Basconslux,,https://999.md/ru/86942516?location=subcategory&index=4368&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Центр,  Кожушна,  Страшены",,1,5,45 м²,Белый вариант,Новострой,,1-комнатная квартира,45 600 €,"Страшены, Кожушна, Центр, -, -",,Продам,,86942516,3,Агентство,1,
,,https://999.md/ru/100359175?location=subcategory&index=4369&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,2,10,162 м²,Eвроремонт,Новострой,,3-х комнатная квартира,269 000 €,"Кишинёв мун., Кишинёв, Ботаника, бд. Дечебал, -",,Продам,,100359175,9,Агентство,2,
,,https://999.md/ru/88730310?location=subcategory&index=4370&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",,1,13,46 м²,Белый вариант,Новострой,,1-комнатная квартира,74 000 €,"Кишинёв мун., Кишинёв, Рышкановка, str. Calea Moșilor, -",,Продам,,88730310,3,Агентство,,
Basconslux,,https://999.md/ru/86942906?location=subcategory&index=4371&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Кожушна,  Страшены",,1,5,66 м²,Белый вариант,Новострой,,2-х комнатная квартира,66 000 €,"Страшены, Кожушна, Центр, -, -",,Продам,,86942906,2,Агентство,1,
Basconslux,,https://999.md/ru/89186950?location=subcategory&index=4372&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Центр,  Унгень,  Унгены",,,9,86 м²,Белый вариант,Новострой,,3-х комнатная квартира,95 040 €,"Унгены, Унгень, Центр, str. Ion Creangă, -",,Продам,,89186950,4,Агентство,,
,,https://999.md/ru/89192431?location=subcategory&index=4373&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Унгень,  Унгены",,1,9,62 м²,Белый вариант,Новострой,,2-х комнатная квартира,68 530 €,"Унгены, Унгень, Центр, str. Ion Creangă, -",,Продам,,89192431,6,Агентство,,
,,https://999.md/ru/89192246?location=subcategory&index=4374&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Центр,  Унгень,  Унгены",,1,9,48 м²,Белый вариант,Новострой,,1-комнатная квартира,52 360 €,"Унгены, Унгень, Центр, str. Ion Creangă, -",,Продам,,89192246,2,Агентство,,
