Застройщик,Тип здания,link,Парковочное место,title,Ливинг,Санузел,Количество этажей,Общая площадь,Состояние квартиры,Жилой фонд,Площадь кухни,Количество комнат,price,Адрес,Высота потолков,Тип,Жилая площадь,id,Этаж,Автор объявления,Балкон / лоджия,Планировка
,Kирпичный,https://999.md/ru/104526777?location=subcategory&index=5207&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,15,45 м²,Белый вариант,Новострой,14 м²,1-комнатная квартира,83 250 €,"Кишинёв мун., Кишинёв, Рышкановка, str. Calea Orheiului, 32",280 см,Продам,25 м²,104526777,4,Агентство,Нет,Индивидуальная
,Kотельцовый,https://999.md/ru/81490881?location=subcategory&index=5208&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,1,4,79 м²,Eвроремонт,Новострой,18 м²,1-комнатная квартира,109 800 €,Расположение,3000 см,Продам,,81490881,3,Частное лицо,2,Индивидуальная
,Kирпичный,https://999.md/ru/104541451?location=subcategory&index=5209&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"3-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Квартира с ливингом,2,7,95 м²,Белый вариант,Новострой,,3-х комнатная квартира,118 000 €,"Кишинёв мун., Дурлешты, Центр, Regina Elizabeta , 2",280 см,Продам,,104541451,3,Агентство,2,Индивидуальная
,,https://999.md/ru/104526662?location=subcategory&index=5210&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,15,47 м²,,Новострой,20 м²,1-комнатная квартира,86 950 €,"Кишинёв мун., Кишинёв, Рышкановка, str. Calea Orheiului, 32",290 см,Продам,,104526662,10,Агентство,1,
,,https://999.md/ru/103749573?location=subcategory&index=5211&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Криково,  Кишинёв мун.",Квартира с ливингом,2,7,79 м²,Белый вариант,Новострой,,2-х комнатная квартира,75 900 €,"Кишинёв мун., Криково, Центр, str. Calea Basarabiei, 2A",270 см,Продам,,103749573,6,Застройщик,1,
,Бетон,https://999.md/ru/100837258?location=subcategory&index=5212&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"1-комнатная квартира,  Центр,  Комрат,  Комрат",Квартира с ливингом,1,8,47 м²,Белый вариант,Новострой,,1-комнатная квартира,45 770 €,"Комрат, Комрат, Центр, str. Fedico, 29",,Продам,,100837258,8,Застройщик,1,
,,https://999.md/ru/100965139?location=subcategory&index=5213&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"3-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,2,4,85 м²,Белый вариант,Новострой,22 м²,3-х комнатная квартира,99 972 €,"Кишинёв мун., Кишинёв, Телецентр, str. Ialoveni, 102",290 см,Продам,,100965139,2,Застройщик,1,
,,https://999.md/ru/104425220?location=subcategory&index=5214&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,2,9,78 м²,Eвроремонт,Вторичный,,3-х комнатная квартира,135 000 €,"Кишинёв мун., Кишинёв, Буюканы, ул. Онисифор Гибу, 2/3",,Продам,,104425220,3,Частное лицо,2,
Stroy Invest,Kомбинированный,https://999.md/ru/104095082?location=subcategory&index=5215&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,,7,77 м²,Eвроремонт,Новострой,,3-х комнатная квартира,220 000 €,"Кишинёв мун., Кишинёв, Буюканы, ул. Ливиу Деляну, 24",,Продам,,104095082,3,Частное лицо,,
,,https://999.md/ru/104065462?location=subcategory&index=5216&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,1,10,68 м²,Белый вариант,Новострой,,2-х комнатная квартира,127 000 €,"Кишинёв мун., Кишинёв, Буюканы, str. Ioana Radu, 27/1",,Продам,68 м²,104065462,2,Агентство,,
,Kотельцовый,https://999.md/ru/104259542?location=subcategory&index=5217&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,5,41 м²,Eвроремонт,Вторичный,,2-х комнатная квартира,93 900 €,"Кишинёв мун., Кишинёв, Рышкановка, str. Nicolae Dimo, /",,Продам,,104259542,3,Агентство,1,
Estate Invest Company,,https://999.md/ru/87818993?location=subcategory&index=5218&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,12,64 м²,Белый вариант,Новострой,,2-х комнатная квартира,72 320 €,"Кишинёв мун., Кишинёв, Телецентр, str. Ialoveni, 134",,Продам,,87818993,3,Застройщик,,
Stroy Invest,Kотельцовый,https://999.md/ru/57264969?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NzM0OTQsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI1NzI2NDk2OSIsImkiOiI4OS4xNDkuOTEuMTYyIiwicyI6ImRlc2t0b3BfcmVkZXNpZ24iLCJwIjoiYWRzX2xpc3RfaW5saW5lIiwieCI6InByZW1pdW0iLCJsIjoiNmE0NmJkODctMTQzMi00MzUzLWJjZGUtMmJkYWZjNjYyMjFmIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA2LTE0VDIwOjQ0OjU0Ljk4MTY2MzIyNVoifX0.R3jVMABLNdxmNMAUe257ZjvkZxHMsZUPI2NmrPugQfw&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=5219&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,4,75 м²,Eвроремонт,Новострой,,3-х комнатная квартира,100 €,"Кишинёв мун., Кишинёв, Буюканы, str. Primăverii, 11",,Сдаю посуточно,,57264969,2,Застройщик,1,Индивидуальная
Lagmar Impex,Kирпичный,https://999.md/ru/104508386?location=subcategory&index=5220&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Квартира без ливинга,1,16,54 м²,Белый вариант,Новострой,13 м²,2-х комнатная квартира,85 700 €,"Кишинёв мун., Кишинёв, Рышкановка, str. Calea Moșilor, 4",280 см,Продам,35 м²,104508386,14,Агентство,1,Индивидуальная
Exfactor-grup,Kирпичный,https://999.md/ru/104541747?location=subcategory&index=5221&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,2,10,82 м²,Индивидуальный дизайн,Новострой,,2-х комнатная квартира,249 000 €,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, 41",280 см,Продам,,104541747,10,Агентство,2,
,Kотельцовый,https://999.md/ru/104333285?location=subcategory&index=5222&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",,,5,42 м²,Без ремонта,Вторичный,8 м²,2-х комнатная квартира,74 900 €,"Кишинёв мун., Кишинёв, Рышкановка, str. Nicolae Dimo, 22",280 см,Продам,30 м²,104333285,2,Агентство,1,Хрущевка
Inamstro,Kирпичный,https://999.md/ru/104259455?location=subcategory&index=5223&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,13,73 м²,Косметический pемонт,Новострой,24 м²,2-х комнатная квартира,197 500 €,"Кишинёв мун., Кишинёв, Центр, str. Calea Ieșilor, 6",280 см,Продам,40 м²,104259455,12,Агентство,1,Индивидуальная
Astercon,Kирпичный,https://999.md/ru/104506889?location=subcategory&index=5224&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,8,64 м²,Белый вариант,Новострой,14 м²,2-х комнатная квартира,99 900 €,"Кишинёв мун., Кишинёв, Буюканы, str. Durlești, 10",280 см,Продам,40 м²,104506889,2,Агентство,1,Индивидуальная
,Kирпичный,https://999.md/ru/104536663?location=subcategory&index=5225&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Квартира с ливингом,1,8,58 м²,Белый вариант,Новострой,,1-комнатная квартира,81 200 €,"Кишинёв мун., Дурлешты, Центр, Regina Elisabeta , 1",280 см,Продам,,104536663,3,Агентство,1,Индивидуальная
,Kомбинированный,https://999.md/ru/104578695?location=subcategory&index=5226&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,5,54 м²,Eвроремонт,Новострой,,2-х комнатная квартира,87 900 €,"Кишинёв мун., Кишинёв, Чокана, str. Movileni, 26",,Продам,50 м²,104578695,2,Агентство,1,Индивидуальная
,Mонолитный,https://999.md/ru/104375244?location=subcategory&index=5227&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",,2,9,53 м²,Нуждается в ремонте,Вторичный,9 м²,2-х комнатная квартира,79 990 €,"Кишинёв мун., Кишинёв, Рышкановка, ул. Андрей Дога, 32",280 см,Продам,28 м²,104375244,1,Агентство,1,Мс (Молд. Серия)
,,https://999.md/ru/104276450?location=subcategory&index=5228&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,1,9,60 м²,Eвроремонт,Вторичный,,2-х комнатная квартира,117 500 €,"Кишинёв мун., Кишинёв, Центр, str. Albișoara, .",,Продам,,104276450,5,Агентство,1,
Forum Prim,,https://999.md/ru/104278167?location=subcategory&index=5229&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,1,9,45 м²,,Новострой,,1-комнатная квартира,99 900 €,"Кишинёв мун., Кишинёв, Буюканы, str. Nicolae Costin, 44/7",,Продам,,104278167,6,Агентство,1,
Flormin-Com,Kирпичный,https://999.md/ru/103954419?location=subcategory&index=5230&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,10,65 м²,Eвроремонт,Новострой,,2-х комнатная квартира,220 000 €,"Кишинёв мун., Кишинёв, Буюканы, str. Onisifor Ghibu, 10",,Продам,,103954419,2,Агентство,,
Exfactor-grup,Kирпичный,https://999.md/ru/104543703?location=subcategory&index=5231&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,9,52 м²,Сдан в эксплуатацию,Новострой,,1-комнатная квартира,127 500 €,"Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, 62",,Продам,,104543703,2,Агентство,2,Индивидуальная
,Kирпичный,https://999.md/ru/104581338?location=subcategory&index=5232&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,13,70 м²,Eвроремонт,Новострой,,2-х комнатная квартира,217 999 €,"Кишинёв мун., Кишинёв, Буюканы, -Vasile Lupu, -28",,Продам,,104581338,Цоколь,Агентство,1,Индивидуальная
