Застройщик,Тип здания,link,Парковочное место,title,Ливинг,Санузел,Количество этажей,Общая площадь,Состояние квартиры,Жилой фонд,Площадь кухни,Количество комнат,price,Адрес,Высота потолков,Тип,Жилая площадь,id,Этаж,Автор объявления,Балкон / лоджия,Планировка
,,https://999.md/ru/103814512?location=subcategory&index=5287&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,1,5,28 м²,Eвроремонт,Вторичный,,1-комнатная квартира,55 000 €,"Кишинёв мун., Кишинёв, Центр, Alexandru Pușkin, ---",,Продам,,103814512,2,Агентство,,
Lagmar Impex,Kирпичный,https://999.md/ru/104390472?location=subcategory&index=5288&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"2-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,2,14,66 м²,Белый вариант,Новострой,,2-х комнатная квартира,97 950 €,"Кишинёв мун., Кишинёв, Старая Почта, str. Ceucari, 9/1",,Продам,,104390472,5,Застройщик,2,
,,https://999.md/ru/104241515?location=subcategory&index=5289&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Криково,  Кишинёв мун.",,,7,62 м²,,Новострой,,2-х комнатная квартира,63 400 €,Расположение,,Продам,,104241515,4,Агентство,,
Basconslux,,https://999.md/ru/102293156?location=subcategory&index=5290&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,11,73 м²,,Новострой,,2-х комнатная квартира,167 900 €,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, 43/C",,Продам,,102293156,11,,,
,,https://999.md/ru/103419789?location=subcategory&index=5291&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,,5,45 м²,,Вторичный,,2-х комнатная квартира,85 900 €,"Кишинёв мун., Кишинёв, Ботаника, bd. Traian, 7/2",,Продам,,103419789,1,Агентство,,
,,https://999.md/ru/104564188?location=subcategory&index=5292&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Центр,  Ставчены,  Кишинёв мун.",Квартира с ливингом,1,14,45 м²,Eвроремонт,Новострой,,1-комнатная квартира,60 000 €,"Кишинёв мун., Ставчены, Центр, str. Unirii, 20",250 см,Продам,45 м²,104564188,4,Частное лицо,,
,,https://999.md/ru/103623906?location=subcategory&index=5293&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,1,6,41 м²,Eвроремонт,Вторичный,,2-х комнатная квартира,76 500 €,"Кишинёв мун., Кишинёв, Ботаника, str. Nicolae Titulescu, ,",,Продам,,103623906,2,Агентство,,
,,https://999.md/ru/103623980?location=subcategory&index=5294&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,2,9,92 м²,Eвроремонт,Новострой,,3-х комнатная квартира,225 000 €,"Кишинёв мун., Кишинёв, Буюканы, str. Ion Buzdugan, .",,Продам,,103623980,1,Агентство,,
,,https://999.md/ru/103216385?location=subcategory&index=5295&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",,,12,67 м²,,Новострой,,2-х комнатная квартира,134 900 €,"Кишинёв мун., Кишинёв, Чокана, str. Ginta Latină, 12/3",,Продам,,103216385,8,Застройщик,,
,,https://999.md/ru/104569422?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NzM2MzksIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ1Njk0MjIiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiMDNjZDdhMzEtM2IzMi00OTBjLWFlNDctNjYzNmU4MDllMTU0IiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA2LTE0VDIwOjQ3OjE5LjQ5ODMxNTM0MloifX0.L8Rjqv_22nwZN6Jmh9cJvieCaPuet7MD2IHJXgCA-KM&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=5296&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,8,105 м²,,Новострой,,2-х комнатная квартира,569 000 €,"Кишинёв мун., Кишинёв, Центр, str. Alessandro Bernardazzi, 79",,Продам,,104569422,5,Застройщик,1,
,,https://999.md/ru/103027986?location=subcategory&index=5297&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,1,12,65 м²,Eвроремонт,Новострой,,3-х комнатная квартира,220 000 €,"Кишинёв мун., Кишинёв, Буюканы, str. Onisifor Ghibu, 10",,Продам,,103027986,2,Агентство,1,
,,https://999.md/ru/103562974?location=subcategory&index=5298&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,2,11,95 м²,Eвроремонт,Новострой,,2-х комнатная квартира,313 000 €,"Кишинёв мун., Кишинёв, Центр, bd. Ştefan cel Mare şi Sfânt, /",,Продам,,103562974,6,Агентство,1,Индивидуальная
,,https://999.md/ru/103623789?location=subcategory&index=5299&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,2,13,80 м²,Eвроремонт,Новострой,,3-х комнатная квартира,219 000 €,"Кишинёв мун., Кишинёв, Центр, str. Ion Nistor, .",,Продам,,103623789,10,Агентство,,
,,https://999.md/ru/103812542?location=subcategory&index=5300&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",,,12,52 м²,,Новострой,,2-х комнатная квартира,105 900 €,"Кишинёв мун., Кишинёв, Телецентр, Ialoveni, --",,Продам,,103812542,6,Агентство,,
,,https://999.md/ru/104092860?location=subcategory&index=5301&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",,,9,45 м²,Eвроремонт,Новострой,,1-комнатная квартира,59 900 €,"Кишинёв мун., Дурлешты, Центр, str. Cartuşa, 95/1",,Продам,,104092860,8,Агентство,,
,,https://999.md/ru/103707398?location=subcategory&index=5302&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",,1,9,63 м²,,Новострой,,2-х комнатная квартира,119 000 €,"Кишинёв мун., Кишинёв, Чокана, str. Mihail Sadoveanu, .",,Продам,,103707398,7,Агентство,1,
,Kирпичный,https://999.md/ru/104095044?location=subcategory&index=5303&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"3-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",,2,14,85 м²,Белый вариант,Новострой,,3-х комнатная квартира,97 750 €,"Кишинёв мун., Дурлешты, Центр,  Nicolae Dimo, 2",,Продам,,104095044,5,Агентство,2,Индивидуальная
,,https://999.md/ru/100837367?location=subcategory&index=5304&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"2-х комнатная квартира,  Центр,  Комрат,  Комрат",Квартира с ливингом,2,8,78 м²,Белый вариант,Новострой,,2-х комнатная квартира,70 980 €,"Комрат, Комрат, Центр, str. Fedico, 29",,Продам,,100837367,Пентхаус,Застройщик,3,
,,https://999.md/ru/100965459?location=subcategory&index=5305&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",,,4,61 м²,Белый вариант,Новострой,,2-х комнатная квартира,69 954 €,"Кишинёв мун., Кишинёв, Телецентр, str. Ialoveni, 102",290 см,Продам,,100965459,2,Застройщик,1,
,,https://999.md/ru/103639935?location=subcategory&index=5306&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,17,71 м²,Eвроремонт,Новострой,,2-х комнатная квартира,215 000 €,"Кишинёв мун., Кишинёв, Рышкановка, str. Bogdan Voievod, .",,Продам,,103639935,2,Агентство,,
,,https://999.md/ru/100966017?location=subcategory&index=5307&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Яловены,  Яловены",Квартира с ливингом,2,4,72 м²,Белый вариант,Новострой,20 м²,2-х комнатная квартира,96 754 €,"Яловены, Яловены, Центр, str. Suceava, 5",290 см,Продам,,100966017,4,Застройщик,2,
,Блочный,https://999.md/ru/103657260?location=subcategory&index=5308&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,2,9,65 м²,Косметический pемонт,Вторичный,,3-х комнатная квартира,99 000 €,"Кишинёв мун., Кишинёв, Буюканы,  Alba Iulia , 184",,Продам,,103657260,1,Агентство,2,135
,Kирпичный,https://999.md/ru/104592603?location=subcategory&index=5309&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,1,12,70 м²,Eвроремонт,Новострой,,2-х комнатная квартира,189 900 €,"Кишинёв мун., Кишинёв, Буюканы, -Vasile Lupu, -28",,Продам,,104592603,8,Агентство,1,Индивидуальная
,,https://999.md/ru/104478298?location=subcategory&index=5310&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,1,9,42 м²,Eвроремонт,Вторичный,,1-комнатная квартира,97 500 €,"Кишинёв мун., Кишинёв, Центр, Stefan Cel Mare, 3",,Продам,,104478298,9,Агентство,1,
