Балкон / лоджия,Состояние квартиры,Санузел,Планировка,Высота потолков,Автор объявления,id,link,Тип здания,Этаж,Количество этажей,Общая площадь,Количество комнат,Парковочное место,Жилой фонд,Застройщик,Площадь кухни,Жилая площадь,price,Ливинг,Тип,title,Адрес
,Белый вариант,,,,Агентство,101968875,https://999.md/ru/101968875?location=subcategory&index=2243&cardCategoryId=270&cardSubcategoryId=1404,,3,11,86 м²,2-х комнатная квартира,,Новострой,,,,165 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Vasile Lupu, 28 D"
1,Eвроремонт,1,,,Агентство,103169352,https://999.md/ru/103169352?location=subcategory&index=2244&cardCategoryId=270&cardSubcategoryId=1404,,13,14,77 м²,3-х комнатная квартира,,Новострой,,,,135 500 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Старая Почта, str. Socoleni, 0"
,Белый вариант,1,,,Агентство,102506864,https://999.md/ru/102506864?location=subcategory&index=2245&cardCategoryId=270&cardSubcategoryId=1404,,3,11,41 м²,1-комнатная квартира,,Новострой,,,,47 212 €,,Продам,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, 0"
,,,,,Застройщик,103671372,https://999.md/ru/103671372?location=subcategory&index=2246&cardCategoryId=270&cardSubcategoryId=1404,,9,10,23 м²,1-комнатная квартира,,Вторичный,,,,40 900 €,,Продам,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, str. Burebista, 36/2"
2,Eвроремонт,2,,,Агентство,104400862,https://999.md/ru/104400862?location=subcategory&index=2247&cardCategoryId=270&cardSubcategoryId=1404,,5,5,100 м²,4-x комнатная квартира,,Вторичный,,,,138 000 €,,Продам,"4-x комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, str. Miron Costin, -"
1,Eвроремонт,1,,,Агентство,103419689,https://999.md/ru/103419689?location=subcategory&index=2248&cardCategoryId=270&cardSubcategoryId=1404,,11,16,72 м²,2-х комнатная квартира,,Новострой,,,,258 000 €,Квартира без ливинга,Продам,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. București, -"
,Eвроремонт,1,,,Агентство,104474139,https://999.md/ru/104474139?location=subcategory&index=2249&cardCategoryId=270&cardSubcategoryId=1404,,4,5,20 м²,1-комнатная квартира,,Вторичный,,,,43 900 €,,Продам,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Ion Luca Caragiale, -"
1,Eвроремонт,1,,,Агентство,103874464,https://999.md/ru/103874464?location=subcategory&index=2250&cardCategoryId=270&cardSubcategoryId=1404,,5,5,40 м²,1-комнатная квартира,Oткрытое,Вторичный,,,,69 999 €,,Продам,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Расположение
,,,,,Застройщик,104614223,https://999.md/ru/104614223?location=subcategory&index=2251&cardCategoryId=270&cardSubcategoryId=1404,,10,10,126 м²,3-х комнатная квартира,,Новострой,,,,175 840 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Старая Почта, str. Iazului, 38"
,Белый вариант,1,Индивидуальная,,Частное лицо,104490735,https://999.md/ru/104490735?location=subcategory&index=2252&cardCategoryId=270&cardSubcategoryId=1404,,5,10,35 м²,1-комнатная квартира,,Новострой,,,,57 900 €,,Продам,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, str. Braniștii, 5/3"
2,Eвроремонт,2,,,Агентство,104597582,https://999.md/ru/104597582?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0Njc4NzIsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ1OTc1ODIiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcmVtaXVtIiwibCI6ImUwZjAyYjViLWEyNTgtNDY5YS04OGEzLWRjZWM5YTIxNzEyNSIsImUiOiI4OS4xNDkuOTEuMTYyIiwiZyI6InR1cmJvIiwidCI6IjIwMjYtMDYtMTRUMTk6MTE6MTIuNTc5ODMxNzE4WiJ9fQ.dmoJrR6LN3C8Gt3ABfDSydI_KyobnT7JlUD5cR_G6PQ&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=2253&cardCategoryId=270&cardSubcategoryId=1404,,9,9,185 м²,3-х комнатная квартира,Oткрытое,Новострой,,,,484 500 €,,Продам,"3-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, str. Nadejda Russo, *"
,,,,,Агентство,104251842,https://999.md/ru/104251842?location=subcategory&index=2254&cardCategoryId=270&cardSubcategoryId=1404,,6,12,65 м²,2-х комнатная квартира,,Новострой,,,,136 000 €,,Продам,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Телецентр, str. Ialoveni, 136"
1,Белый вариант,2,Индивидуальная,,Агентство,104386786,https://999.md/ru/104386786?location=subcategory&index=2255&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,6,9,49 м²,1-комнатная квартира,Подземная,Новострой,,,,74 325 €,,Продам,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, Calea Mosilor, 4"
1,Eвроремонт,1,,,Агентство,104377168,https://999.md/ru/104377168?location=subcategory&index=2256&cardCategoryId=270&cardSubcategoryId=1404,,5,10,51 м²,1-комнатная квартира,Подземная,Новострой,,,,121 500 €,,Продам,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана,  Nicolae Milescu Spataru , 43"
2,Eвроремонт,2,,,Агентство,103410072,https://999.md/ru/103410072?location=subcategory&index=2257&cardCategoryId=270&cardSubcategoryId=1404,,3,5,64 м²,3-х комнатная квартира,Подземная,Новострой,,,,165 000 €,,Продам,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, Dacia, 54"
2,Белый вариант,2,,,Частное лицо,104544545,https://999.md/ru/104544545?location=subcategory&index=2258&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,5,13,93 м²,3-х комнатная квартира,Oткрытое,Новострой,,,,206 500 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, bd. Cuza Vodă, 5/1"
1,Eвроремонт,1,,,Агентство,104483312,https://999.md/ru/104483312?location=subcategory&index=2259&cardCategoryId=270&cardSubcategoryId=1404,,6,6,67 м²,3-х комнатная квартира,,Новострой,,,,144 900 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, str. Regina Elisabeta, -"
1,Белый вариант,1,,,Агентство,102506635,https://999.md/ru/102506635?location=subcategory&index=2260&cardCategoryId=270&cardSubcategoryId=1404,,1,10,46 м²,2-х комнатная квартира,,Новострой,,,,78 693 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, str. Tudor Vladimirescu, 0"
1,Индивидуальный дизайн,1,,,Застройщик,89653380,https://999.md/ru/89653380?location=subcategory&index=2261&cardCategoryId=270&cardSubcategoryId=1404,,2,5,65 м²,2-х комнатная квартира,,Новострой,Poliprim Grup,,63 м²,139 000 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Старая Почта, str. Gheorghe Madan, 50/4"
1,Белый вариант,1,,,Агентство,104389559,https://999.md/ru/104389559?location=subcategory&index=2262&cardCategoryId=270&cardSubcategoryId=1404,,3,10,45 м²,1-комнатная квартира,,Новострой,,,,71 500 €,,Продам,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, str. Tudor Vladimirescu, -"
,Eвроремонт,2,,,Агентство,103033147,https://999.md/ru/103033147?location=subcategory&index=2263&cardCategoryId=270&cardSubcategoryId=1404,,1,10,86 м²,3-х комнатная квартира,,Новострой,,,,211 000 €,,Продам,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Albisoara, 0"
,Белый вариант,1,,,Агентство,102506986,https://999.md/ru/102506986?location=subcategory&index=2264&cardCategoryId=270&cardSubcategoryId=1404,,3,11,54 м²,2-х комнатная квартира,,Новострой,,,,57 459 €,,Продам,"2-х комнатная квартира,  Дурлешты,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, 0"
,Белый вариант,1,,,Агентство,102305145,https://999.md/ru/102305145?location=subcategory&index=2265&cardCategoryId=270&cardSubcategoryId=1404,,3,13,52 м²,1-комнатная квартира,,Новострой,,,,57 090 €,,Продам,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, str. Ialoveni, 0"
1,Eвроремонт,1,,,Агентство,103236689,https://999.md/ru/103236689?location=subcategory&index=2266&cardCategoryId=270&cardSubcategoryId=1404,,4,10,75 м²,3-х комнатная квартира,,Новострой,,,,320 000 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Mihai Eminescu, 0"
3,Eвроремонт,2,,,Агентство,102886093,https://999.md/ru/102886093?location=subcategory&index=2267&cardCategoryId=270&cardSubcategoryId=1404,,10,11,65 м²,3-х комнатная квартира,,Новострой,,,,159 900 €,,Продам,"3-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Телецентр, str. Sprîncenoaia, 0"
,Белый вариант,1,,,Агентство,103973561,https://999.md/ru/103973561?location=subcategory&index=2268&cardCategoryId=270&cardSubcategoryId=1404,,2,12,69 м²,3-х комнатная квартира,,Новострой,,,,126 000 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Ioana Radu, -"
