Балкон / лоджия,Состояние квартиры,Санузел,Планировка,Высота потолков,Автор объявления,id,link,Тип здания,Этаж,Количество этажей,Общая площадь,Количество комнат,Парковочное место,Жилой фонд,Застройщик,Площадь кухни,Жилая площадь,price,Ливинг,Тип,title,Адрес
,,,,,Агентство,104563586,https://999.md/ru/104563586?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0Njc0NTgsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ1NjM1ODYiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiZjdjYWE1ZTAtNjJiMi00YTQ4LThmYzctOGE1NGVmODUxNWI2IiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA2LTE0VDE5OjA0OjE4Ljk5ODM3OTEwNloifX0.Ffy1OOqwOWsRkMPZQ_TrcufTb6EI2o8caJpKgYUvLmg&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=2009&cardCategoryId=270&cardSubcategoryId=1404,,5,10,62 м²,1-комнатная квартира,,Новострой,,,,118 500 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, bd. Alba-Iulia, 89"
,Eвроремонт,2,,,Агентство,104614686,https://999.md/ru/104614686?location=subcategory&index=2010&cardCategoryId=270&cardSubcategoryId=1404,,9,12,91 м²,3-х комнатная квартира,Oткрытое,Новострой,,,91 м²,182 000 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Alba-Iulia, 77/5"
,,,,,Частное лицо,103473891,https://999.md/ru/103473891?location=subcategory&index=2011&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,3,10,54 м²,2-х комнатная квартира,,Новострой,Sky House,,,93 000 €,,Продам,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, str. Cetatea Albă, 11"
1,Eвроремонт,2,,,Агентство,103417310,https://999.md/ru/103417310?location=subcategory&index=2012&cardCategoryId=270&cardSubcategoryId=1404,,1,9,86 м²,3-х комнатная квартира,Подземная,Новострой,,,,179 000 €,,Продам,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str.Buzdugan , --"
1,Eвроремонт,1,Индивидуальная,,Агентство,104251663,https://999.md/ru/104251663?location=subcategory&index=2013&cardCategoryId=270&cardSubcategoryId=1404,,9,10,43 м²,1-комнатная квартира,Oткрытое,Вторичный,,,,79 900 €,,Продам,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, Bd.dacia, Botanica, Chisinau, --"
1,Eвроремонт,1,,,Застройщик,103611666,https://999.md/ru/103611666?location=subcategory&index=2014&cardCategoryId=270&cardSubcategoryId=1404,,6,6,44 м²,1-комнатная квартира,,Новострой,,,,95 900 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Окраина,  Думбрава,  Кишинёв мун.","Кишинёв мун., Думбрава, Окраина, str. Durleşti, 20/D"
,,,,,Агентство,103806640,https://999.md/ru/103806640?location=subcategory&index=2015&cardCategoryId=270&cardSubcategoryId=1404,,4,11,40 м²,1-комнатная квартира,,Новострой,,,,110 000 €,,Продам,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Расположение
,Eвроремонт,,,,Агентство,103058950,https://999.md/ru/103058950?location=subcategory&index=2016&cardCategoryId=270&cardSubcategoryId=1404,,1,9,59 м²,2-х комнатная квартира,,Новострой,,,,147 900 €,,Продам,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Moara Roșie, 5/F"
,Белый вариант,1,,,Агентство,103608363,https://999.md/ru/103608363?location=subcategory&index=2017&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,3,9,27 м²,1-комнатная квартира,,Новострой,,,,32 400 €,,Продам,"1-комнатная квартира,  Центр,  Комрат,  Комрат","Комрат, Комрат, Центр, str. Cotovschi, 74"
,,,,,Агентство,104028817,https://999.md/ru/104028817?location=subcategory&index=2018&cardCategoryId=270&cardSubcategoryId=1404,,5,5,32 м²,1-комнатная квартира,,Вторичный,,,,62 900 €,,Продам,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, str. Independenței, 14/1"
2,Eвроремонт,1,,3 см,Агентство,104579850,https://999.md/ru/104579850?location=subcategory&index=2019&cardCategoryId=270&cardSubcategoryId=1404,,3,4,82 м²,3-х комнатная квартира,,Вторичный,,,,270 000 €,,Продам,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Mitropolit Bănulescu-Bodoni, 43"
1,Eвроремонт,1,,,Застройщик,101980654,https://999.md/ru/101980654?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0Njc0NTgsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDE5ODA2NTQiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcmVtaXVtIiwibCI6IjFjYmY5MDM3LTg0OTctNGRkZS1hNDQ4LWY5YmNjMThkZThmZSIsImUiOiI4OS4xNDkuOTEuMTYyIiwiZyI6InR1cmJvIiwidCI6IjIwMjYtMDYtMTRUMTk6MDQ6MTguOTk4NDYwODY4WiJ9fQ.0XU_IGlpUqDUG0dNGGgeGpdeoZ8lu2SlnQpxeZueOtA&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=2020&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,2,6,60 м²,2-х комнатная квартира,,Новострой,,,50 м²,100 MDL,Квартира с ливингом,Сдаю посуточно,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Alexandru Hâjdeu, 98"
1,Eвроремонт,2,,,Агентство,103885017,https://999.md/ru/103885017?location=subcategory&index=2021&cardCategoryId=270&cardSubcategoryId=1404,,2,6,65 м²,2-х комнатная квартира,,Новострой,,,,174 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Valea Dicescu, 53"
1,Eвроремонт,1,,,Агентство,103467836,https://999.md/ru/103467836?location=subcategory&index=2022&cardCategoryId=270&cardSubcategoryId=1404,,7,9,59 м²,2-х комнатная квартира,,Вторичный,,,,195 000 €,Квартира без ливинга,Продам,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Mitropolit Dosoftei, -"
,Белый вариант,1,,,Агентство,102506441,https://999.md/ru/102506441?location=subcategory&index=2023&cardCategoryId=270&cardSubcategoryId=1404,,5,11,40 м²,1-комнатная квартира,,Новострой,,,,59 607 €,,Продам,"1-комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Старая Почта, str. Doina, 0"
,Белый вариант,,,,Агентство,103180303,https://999.md/ru/103180303?location=subcategory&index=2024&cardCategoryId=270&cardSubcategoryId=1404,,1,10,56 м²,2-х комнатная квартира,,Новострой,,,,93 390 €,,Продам,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, str. Dimineții, 3"
2,Eвроремонт,1,,,Застройщик,104572567,https://999.md/ru/104572567?location=subcategory&index=2025&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,3,8,52 м²,1-комнатная квартира,Подземная,Новострой,Exfactor-grup,,,127 500 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, 62"
,Eвроремонт,1,,,Агентство,104549140,https://999.md/ru/104549140?location=subcategory&index=2026&cardCategoryId=270&cardSubcategoryId=1404,,11,12,50 м²,1-комнатная квартира,,Новострой,Estate Invest Company,,,109 900 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Телецентр, str. Ialoveni, -"
1,Белый вариант,2,Индивидуальная,,Застройщик,100014093,https://999.md/ru/100014093?location=subcategory&index=2027&cardCategoryId=270&cardSubcategoryId=1404,,6,6,66 м²,2-х комнатная квартира,Подземная,Новострой,Dansicons,,,82 125 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Оргеев,  Оргеев",Расположение
1,Белый вариант,1,,,Агентство,104484436,https://999.md/ru/104484436?location=subcategory&index=2028&cardCategoryId=270&cardSubcategoryId=1404,,6,7,44 м²,1-комнатная квартира,,Новострой,Lagmar Impex,,,70 400 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, str. Ceucari, -"
,,,,,Агентство,104039598,https://999.md/ru/104039598?location=subcategory&index=2029&cardCategoryId=270&cardSubcategoryId=1404,,2,9,53 м²,2-х комнатная квартира,,Новострой,,,,145 000 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Ioana Radu, ---"
,,,,,Агентство,104065543,https://999.md/ru/104065543?location=subcategory&index=2030&cardCategoryId=270&cardSubcategoryId=1404,,5,5,42 м²,2-х комнатная квартира,,Вторичный,,,,79 900 €,,Продам,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, str. Nicolae Dimo, 13/4"
,,,,,Агентство,104339278,https://999.md/ru/104339278?location=subcategory&index=2031&cardCategoryId=270&cardSubcategoryId=1404,,1,9,42 м²,1-комнатная квартира,,Новострой,,,,92 000 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, str. Tudor Vladimirescu, 75/1"
,,,Мс (Молд. Серия),,Агентство,104614645,https://999.md/ru/104614645?location=subcategory&index=2032&cardCategoryId=270&cardSubcategoryId=1404,,7,9,35 м²,1-комнатная квартира,,Вторичный,,,,59 900 €,,Продам,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, bd. Moscova, 20"
1,Косметический pемонт,1,,,Частное лицо,104235372,https://999.md/ru/104235372?location=subcategory&index=2033&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,3,6,25 м²,Комната,Oткрытое,Вторичный,,,,40 900 €,Квартира без ливинга,Продам,"Комната,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Alexandr Pușkin, 53"
,,,,,Частное лицо,104614642,https://999.md/ru/104614642?location=subcategory&index=2034&cardCategoryId=270&cardSubcategoryId=1404,,4,5,30 м²,1-комнатная квартира,,Вторичный,,,,26 700 €,,Продам,"1-комнатная квартира,  6 квартал,  Бельцы,  Бельцы мун.","Бельцы мун., Бельцы, 6 квартал, str. Boris Glavan, 15"
