Застройщик,Тип здания,link,Парковочное место,title,Ливинг,Санузел,Количество этажей,Общая площадь,Состояние квартиры,Жилой фонд,Площадь кухни,Количество комнат,price,Адрес,Высота потолков,Тип,Жилая площадь,id,Этаж,Автор объявления,Балкон / лоджия,Планировка
,,https://999.md/ru/104606503?location=subcategory&index=5051&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,2,10,80 м²,Белый вариант,Новострой,,3-х комнатная квартира,115 000 €,"Кишинёв мун., Кишинёв, Ботаника, str. Bacioii Noi, 14/5",,Продам,80 м²,104606503,6,Агентство,,
Exfactor-grup,Kирпичный,https://999.md/ru/104603746?location=subcategory&index=5052&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,9,52 м²,Сдан в эксплуатацию,Новострой,,1-комнатная квартира,78 500 €,"Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, 62",,Продам,,104603746,5,Частное лицо,,Индивидуальная
Exfactor-grup,Kирпичный,https://999.md/ru/104311095?location=subcategory&index=5053&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,14,52 м²,Сдан в эксплуатацию,Новострой,,1-комнатная квартира,148 900 €,Расположение,,Продам,,104311095,13,Частное лицо,,
,,https://999.md/ru/104251938?location=subcategory&index=5054&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,12,117 м²,Eвроремонт,Новострой,,2-х комнатная квартира,220 000 €,"Кишинёв мун., Кишинёв, Ботаника, Tudor Strisca, 8",,Продам,,104251938,1,Агентство,1,
,,https://999.md/ru/104062540?location=subcategory&index=5055&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,2,10,54 м²,Eвроремонт,Новострой,,2-х комнатная квартира,144 900 €,"Кишинёв мун., Кишинёв, Буюканы, Str. Ioana Radu, 27/4",,Продам,,104062540,2,Агентство,,
,,https://999.md/ru/104063000?location=subcategory&index=5056&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,2,9,50 м²,Eвроремонт,Вторичный,,2-х комнатная квартира,117 500 €,"Кишинёв мун., Кишинёв, Центр,  Albișoara, 10",,Продам,,104063000,6,Агентство,1,Мс (Молд. Серия)
,,https://999.md/ru/104585490?location=subcategory&index=5057&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",,,11,86 м²,Белый вариант,Новострой,,3-х комнатная квартира,158 300 €,"Кишинёв мун., Кишинёв, Рышкановка, str. Nicolae Dimo, 13",,Продам,,104585490,2,Агентство,,
,,https://999.md/ru/104581365?location=subcategory&index=5058&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,9,55 м²,Белый вариант,Новострой,,2-х комнатная квартира,86 000 €,"Кишинёв мун., Кишинёв, Центр, str. Ialoveni, --",,Продам,,104581365,1,Агентство,,
,,https://999.md/ru/104583696?location=subcategory&index=5059&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,,9,38 м²,Eвроремонт,Вторичный,,2-х комнатная квартира,69 900 €,"Кишинёв мун., Кишинёв, Ботаника, str. Independenței, 38/1",,Продам,,104583696,2,Агентство,,
A-casa,Kомбинированный,https://999.md/ru/104378265?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NzMyMTYsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQzNzgyNjUiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiMTA4NWRkNzMtNGFlZS00MWFhLTlkN2UtMzQ4NzUyOGRlYjcwIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNi0xNFQyMDo0MDoxNi4zNDk1MjU3MjdaIn19.nWGb_OyKtoYQH-IvprmrwuQkbKmuOIjQA2QcVp1Q5cg&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=5060&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Центр,  Криуляны,  Криуляны",Квартира с ливингом,1,8,70 м²,Сдан в эксплуатацию,Новострой,15 м²,2-х комнатная квартира,112 000 €,"Криуляны, Криуляны, Центр, bd. Biruinței , 20B",2700 см,Продам,55 м²,104378265,2,Частное лицо,1,Индивидуальная
,,https://999.md/ru/104535102?location=subcategory&index=5061&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",,,10,54 м²,Eвроремонт,Новострой,,2-х комнатная квартира,120 000 €,"Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, 24",,Продам,,104535102,6,Агентство,1,
Sky House,,https://999.md/ru/104431970?location=subcategory&index=5062&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,,9,36 м²,Eвроремонт,Новострой,,1-комнатная квартира,77 900 €,"Кишинёв мун., Кишинёв, Ботаника, str. Băcioii Noi, 14",,Продам,,104431970,3,Агентство,1,
,,https://999.md/ru/103837822?location=subcategory&index=5063&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,5,41 м²,Белый вариант,Новострой,,1-комнатная квартира,67 462 €,"Кишинёв мун., Кишинёв, Буюканы, str. Schitului, 1/7",,Продам,,103837822,3,Агентство,,
Exfactor-grup,,https://999.md/ru/102862565?location=subcategory&index=5064&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,12,71 м²,Eвроремонт,Новострой,,2-х комнатная квартира,189 900 €,"Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 28",,Продам,,102862565,4,Агентство,1,
,,https://999.md/ru/104450348?location=subcategory&index=5065&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,10,50 м²,Белый вариант,Новострой,,1-комнатная квартира,72 500 €,"Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, 62",,Продам,50 м²,104450348,4,Агентство,1,
,,https://999.md/ru/101950258?location=subcategory&index=5066&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Центр,  Бричаны,  Бричаны",,1,5,74 м²,,Вторичный,,3-х комнатная квартира,46 000 €,"Бричаны, Бричаны, Центр, str. Ştefan cel Mare și Sfînt, 8",,Продам,,101950258,5,Частное лицо,1,
,,https://999.md/ru/104491963?location=subcategory&index=5067&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,2,16,72 м²,Сдан в эксплуатацию,Новострой,,1-комнатная квартира,107 000 €,Расположение,,Продам,58 м²,104491963,2,Агентство,1,
Lagmar Impex,,https://999.md/ru/103734729?location=subcategory&index=5068&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,12,43 м²,Eвроремонт,Новострой,,1-комнатная квартира,127 500 €,"Кишинёв мун., Кишинёв, Центр, str. Cornești, 18",,Продам,,103734729,3,Агентство,Нет,
Solomon Construct Imobil,,https://999.md/ru/101536595?location=subcategory&index=5069&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Центр,  Кодру,  Кишинёв мун.",Квартира с ливингом,1,10,47 м²,Eвроремонт,Новострой,,1-комнатная квартира,115 000 €,"Кишинёв мун., Кодру, Центр, str. Jubiliară;str. Jubiliara, 39/1",,Продам,,101536595,1,Агентство,,
,,https://999.md/ru/103513022?location=subcategory&index=5070&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Скулянка,  Кишинёв,  Кишинёв мун.",,2,16,65 м²,,Вторичный,,3-х комнатная квартира,106 000 €,"Кишинёв мун., Кишинёв, Скулянка, str. Calea Ieșilor, 16/1",,Продам,,103513022,4,Застройщик,,
AMIC,Бетон,https://999.md/ru/104606452?location=subcategory&index=5071&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"5-ти комн. кварт. и более,  Старая Почта,  Кишинёв,  Кишинёв мун.",,2,17,130 м²,Eвроремонт,Новострой,16 м²,5-ти комн. кварт. и более,180 000 €,"Кишинёв мун., Кишинёв, Старая Почта, str. Calea Orheiului, 103",,Продам,84 м²,104606452,16,Частное лицо,2,Индивидуальная
,,https://999.md/ru/104525405?location=subcategory&index=5072&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,1,9,52 м²,Косметический pемонт,Вторичный,,2-х комнатная квартира,99 000 €,"Кишинёв мун., Кишинёв, Ботаника,  șos. Muncești, 166",,Продам,,104525405,9,Агентство,1,Индивидуальная
,,https://999.md/ru/104276704?location=subcategory&index=5073&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",,1,6,54 м²,Белый вариант,Новострой,,1-комнатная квартира,91 800 €,"Кишинёв мун., Кишинёв, Телецентр, șos. Hâncești, 204",,Продам,,104276704,5,Агентство,2,
,,https://999.md/ru/104195022?location=subcategory&index=5074&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,2,9,80 м²,Нуждается в ремонте,Вторичный,,3-х комнатная квартира,96 900 €,"Кишинёв мун., Кишинёв, Ботаника, Traian , 18/1",,Продам,,104195022,6,Агентство,3,
,,https://999.md/ru/103210526?location=subcategory&index=5075&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",,,12,66 м²,,Новострой,,2-х комнатная квартира,134 900 €,"Кишинёв мун., Кишинёв, Чокана, str. Ginta Latina, 12/3",,Продам,,103210526,8,Агентство,,
,,https://999.md/ru/104560886?location=subcategory&index=5076&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Центр,  Гратиешты,  Кишинёв мун.",,1,3,30 м²,,Новострой,,1-комнатная квартира,60 900 €,"Кишинёв мун., Гратиешты, Центр, str. Sfînta Treime, 16",,Продам,30 м²,104560886,1,Частное лицо,,
