Балкон / лоджия,Планировка,Ливинг,link,Застройщик,Площадь кухни,Парковочное место,Этаж,Санузел,Высота потолков,price,Количество этажей,Общая площадь,Адрес,id,Жилой фонд,Тип здания,Жилая площадь,title,Тип,Автор объявления,Количество комнат,Состояние квартиры
1,,,https://999.md/ru/104094849?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTM1NDAsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwOTQ4NDkiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiYWU3Nzg5YWQtY2FhNS00ZjcyLTg0NDctODlmYzRlNGVlY2NhIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE4OjMyOjIwLjEwMzUxMzM0OFoifX0.HKd7WiiZDkbu0Iitas-KmNMB8iPiR_cOqpQEVnvUR7E&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=7,,,,1,,,40 €,5,30 м²,"Кишинёв мун., Кишинёв, Рышкановка, ул. Академик Андрей Сахаров, 11/3",104094849,Вторичный,,,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Сдаю посуточно,Частное лицо,1-комнатная квартира,Eвроремонт
Нет,143,Квартира с ливингом,https://999.md/ru/100551291?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTM1NDAsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDA1NTEyOTEiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiJwcmVtaXVtIiwibCI6IjlkZjMwMGM3LTA3OTMtNDk2My1iODhlLWIwZjUwMzY5NDViYyIsImUiOiI4OS4xNDkuOTMuMTM5IiwidCI6IjIwMjYtMDQtMjBUMTg6MzI6MjAuMTAzNTQ0OTg1WiJ9fQ.b5m9QHHWpssdcClKRpJsRmDBIkK2ugwuRAabRqO0Sd0&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=8,,10 м²,Oткрытое,5,2,2800 см,750 MDL,10,54 м²,"Кишинёв мун., Кишинёв, Ботаника, пр-т Куза Водэ, 41/2",100551291,Вторичный,Блочный,32 м²,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Сдаю посуточно,Застройщик,2-х комнатная квартира,Косметический pемонт
1,,Квартира с ливингом,https://999.md/ru/101792106?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTM1NDAsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDE3OTIxMDYiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiNGI4NDEzNjMtZTE5Yy00YWFjLTg5NmEtM2ZjZmM5MjBiNTI2IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJ0IjoiMjAyNi0wNC0yMFQxODozMjoyMC4xMDM2MTgyOTdaIn19.pUgjeGcC-J39E1T_qTOSNqBoSouyggpNEGdnn7Cd0vk&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=9,Lagmar Impex,,,2,1,,77 000 €,10,56 м²,"Кишинёв мун., Кишинёв, Телецентр, șos. Hâncești, 142",101792106,Новострой,,,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Продам,Частное лицо,1-комнатная квартира,Белый вариант
1,,Квартира без ливинга,https://999.md/ru/100621297?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTM1NDAsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDA2MjEyOTciLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiJwcmVtaXVtIiwibCI6ImFlOTQxZTRiLTE4MGUtNGVjYS1hOTE2LTNhZWVhMmNiMzBmMSIsImUiOiI4OS4xNDkuOTMuMTM5IiwidCI6IjIwMjYtMDQtMjBUMTg6MzI6MjAuMTAzNjQzOTk0WiJ9fQ.7kkIYtnpXPuVM4cSMhw20CE-fb6OKA_Ib0Bw_1510qU&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=10,Astercon,11 м²,Гараж,5,2,275 см,97 790 €,5,63 м²,"Кишинёв мун., Ставчены, Центр, Grătiești , 10",100621297,Новострой,Ячеистый Бетон,,"2-х комнатная квартира,  Центр,  Ставчены,  Кишинёв мун.",Продам,Застройщик,2-х комнатная квартира,Белый вариант
2,,,https://999.md/ru/102633669?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTM1NDAsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI2MzM2NjkiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiOWEzNmFhMWYtNmNhYi00MDkwLWE1ZTctOTUwZjdjMTkyNGJjIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE4OjMyOjIwLjEwMzY2Njc4OVoifX0.LSun_27SOSJdbupNggZc_4ycIb-9dPea4zUlVRPMB3I&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=11,,15 м²,,6,2,,106 000 €,10,100 м²,"Бельцы мун., Бельцы, Центр, str. Alexandr Pușkin, 10",102633669,Вторичный,,,"4-x комнатная квартира,  Центр,  Бельцы,  Бельцы мун.",Продам,Частное лицо,4-x комнатная квартира,Eвроремонт
,На земле,,https://999.md/ru/61721508?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTM1NDAsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI2MTcyMTUwOCIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfaGVhZGVyIiwieCI6IiIsImwiOiJhMTlmNzk3Yi1mMjE5LTQ2YmYtOWU2ZS03OWY2YTBmNDJjYzgiLCJlIjoiODkuMTQ5LjkzLjEzOSIsInQiOiIyMDI2LTA0LTIwVDE4OjMyOjIwLjEwMzY4MTg2OFoifX0.-Zf9jeHZCJBToDGWoF9kENvv2ZEV9xogdgABUBGTs5A&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=12,,,Oткрытое,1,1,,600 MDL,1,25 м²,"Кишинёв мун., Кишинёв, Центр, str. Alexandru Hâjdeu, 50",61721508,Новострой,Kотельцовый,,"1-комнатная квартира, 25 м², Центр, Кишинёв",Сдаю посуточно,Застройщик,1-комнатная квартира,Eвроремонт
,,,https://999.md/ru/104077099?location=subcategory&index=2731,,,,1,1,,120 000 €,1,48 м²,"Кишинёв мун., Кишинёв, Центр, str. Vlaicu Pârcălab, .",104077099,Вторичный,,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,Агентство,2-х комнатная квартира,
1,,,https://999.md/ru/104077268?location=subcategory&index=2732,,,Oткрытое,4,1,,93 500 €,5,46 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Trandafirilor, .",104077268,Вторичный,,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
,,,https://999.md/ru/101768182?location=subcategory&index=2733,Horus,,,5,,,137 500 €,16,72 м²,"Кишинёв мун., Кишинёв, Рышкановка, str. Florilor, 28/2",101768182,Новострой,,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Продам,,2-х комнатная квартира,
,,,https://999.md/ru/103797623?location=subcategory&index=2734,,,,8,1,,59 000 €,9,36 м²,"Кишинёв мун., Кишинёв, Ботаника, ул. Гренобле, .",103797623,Вторичный,,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,Агентство,1-комнатная квартира,Eвроремонт
Нет,Индивидуальная,,https://999.md/ru/102386759?location=subcategory&index=2735,,,Oткрытое,7,2,,104 500 €,9,72 м²,"Кишинёв мун., Кишинёв, Ботаника, bd. Traian, .",102386759,Вторичный,,,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,3-х комнатная квартира,Eвроремонт
1,,,https://999.md/ru/102757306?location=subcategory&index=2736,,,Oткрытое,9,1,,89 900 €,13,79 м²,"Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, *",102757306,Новострой,,,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Белый вариант
1,,,https://999.md/ru/101529384?location=subcategory&index=2737,,,Oткрытое,13,1,,65 706 €,14,47 м²,"Кишинёв мун., Кишинёв, Старая Почта, str. Ceucari, 14",101529384,Новострой,,,"1-комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,1-комнатная квартира,Белый вариант
1,,Квартира с ливингом,https://999.md/ru/103797285?location=subcategory&index=2738,,,,6,1,,74 200 €,6,53 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Valea Trandafirilor, .",103797285,Вторичный,,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
1,,Квартира с ливингом,https://999.md/ru/103902146?location=subcategory&index=2739,,,Oткрытое,6,1,,75 000 €,6,51 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Nikolai Zelinski, .",103902146,Вторичный,,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
,,Квартира с ливингом,https://999.md/ru/100971368?location=subcategory&index=2740,,,Подземная,2,1,290 см,83 559 €,4,73 м²,"Яловены, Яловены, Центр, str. Suceava, 5",100971368,Новострой,,,"2-х комнатная квартира,  Центр,  Яловены,  Яловены",Продам,Застройщик,2-х комнатная квартира,Белый вариант
1,,,https://999.md/ru/103012838?location=subcategory&index=2741,,,,2,1,,125 000 €,9,48 м²,"Кишинёв мун., Кишинёв, Буюканы, str. Ion Buzdugan, 9",103012838,Новострой,,,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
1,,,https://999.md/ru/84215825?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTM1MzksIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4NDIxNTgyNSIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfaW5saW5lIiwieCI6InBybyIsImwiOiIzZTU1ODhmOS1mYTc5LTQ4NmItYmE5My0yZDNhNDgxMTgxODYiLCJlIjoiODkuMTQ5LjkzLjEzOSIsInQiOiIyMDI2LTA0LTIwVDE4OjMyOjE5LjYzMzgzMDU1NVoifX0.1MswzanibgygdUA6nGWVQAYd0q5yxryr1Kagrqw0Ff8&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=2742,,,Oткрытое,9,,,700 €,9,67 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Așhabad, 127/6",84215825,Новострой,,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Сдаю помесячно,Застройщик,2-х комнатная квартира,
3,,Квартира с ливингом,https://999.md/ru/103798335?location=subcategory&index=2743,,,Подземная,6,,290 см,120 703 €,7,90 м²,"Яловены, Яловены, Центр, str. Alexandru cel Bun, 14",103798335,Новострой,,,"3-х комнатная квартира,  Центр,  Яловены,  Яловены",Продам,Застройщик,3-х комнатная квартира,Белый вариант
1,Индивидуальная,,https://999.md/ru/103548907?location=subcategory&index=2744,,,Подземная,2,1,,107 500 €,12,53 м²,"Кишинёв мун., Кишинёв, Телецентр,  str. Ialoveni , 136",103548907,Новострой,Kирпичный,,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
,,,https://999.md/ru/104077380?location=subcategory&index=2745,,,,3,,,88 900 €,4,46 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Minsk, -",104077380,Вторичный,,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,
,,Квартира с ливингом,https://999.md/ru/104116132?location=subcategory&index=2746,,,Oткрытое,1,1,,96 000 €,6,48 м²,"Кишинёв мун., Криково, Центр, str. Chişinău, 62",104116132,Новострой,Kотельцовый,,"1-комнатная квартира,  Центр,  Криково,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
,,,https://999.md/ru/103730989?location=subcategory&index=2747,,,,6,,,187 000 €,12,75 м²,"Кишинёв мун., Кишинёв, Буюканы, пр-т Алба-Юлия, 77/2",103730989,Новострой,,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,Агентство,2-х комнатная квартира,
,,,https://999.md/ru/103727978?location=subcategory&index=2748,,,,3,,,177 900 €,5,83 м²,"Кишинёв мун., Кишинёв, Буюканы, пр-т Алба-Юлия, 17/A",103727978,Новострой,,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,
,,,https://999.md/ru/103730888?location=subcategory&index=2749,,,,9,,,190 000 €,10,81 м²,"Кишинёв мун., Кишинёв, Буюканы, str. Nicolai Costin, ---",103730888,Новострой,,,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Агентство,3-х комнатная квартира,
,,,https://999.md/ru/101012676?location=subcategory&index=2750,,,Oткрытое,10,2,,102 000 €,12,68 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Grenoble, -",101012676,Новострой,,,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,3-х комнатная квартира,
,,,https://999.md/ru/103417537?location=subcategory&index=2751,,,,11,,,114 900 €,14,69 м²,"Кишинёв мун., Кишинёв, Ботаника, bd. Cuza Voda, 23",103417537,Вторичный,,,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,3-х комнатная квартира,Eвроремонт
2,,Квартира с ливингом,https://999.md/ru/103429230?location=subcategory&index=2752,,,Подземная,7,,275 см,116 000 €,7,80 м²,"Кишинёв мун., Кишинёв, Телецентр, str. Schinoasa-Vale, 3",103429230,Новострой,Kирпичный,,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,2-х комнатная квартира,Белый вариант
1,Индивидуальная,,https://999.md/ru/85547157?location=subcategory&index=2753,,,Подземная,12,3,,286 000 €,12,159 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Grenoble, 134/3",85547157,Новострой,,,"4-x комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,Агентство,4-x комнатная квартира,Белый вариант
1,Индивидуальная,Квартира с ливингом,https://999.md/ru/89760365?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTM1MzksIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4OTc2MDM2NSIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfaW5saW5lIiwieCI6InBybyIsImwiOiIyNTQ3ZWNjMi1hZjQxLTRhZjAtOTVlYi00YjBlMjg0Zjc3N2EiLCJlIjoiODkuMTQ5LjkzLjEzOSIsImciOiJ0dXJibyIsInQiOiIyMDI2LTA0LTIwVDE4OjMyOjE5LjYzMzg5MTc5OVoifX0.XqeTbxzpmfM1WN1m-nGOZ43KJwZxWCYKxJE7M01jrvE&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=2754,Inamstro,,,4,1,,145 000 €,9,8 м²,"Кишинёв мун., Кишинёв, Центр, str. Nicolae Testemițanu, 12a",89760365,Новострой,Бетон,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,2-х комнатная квартира,Белый вариант
,,Квартира с ливингом,https://999.md/ru/103435291?location=subcategory&index=2755,Estate Invest Company,,Подземная,10,1,,126 000 €,11,63 м²,"Кишинёв мун., Кишинёв, Телецентр, str. Ialoveni, 102",103435291,Новострой,Kирпичный,,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",,Агентство,2-х комнатная квартира,Eвроремонт
1,Индивидуальная,Квартира с ливингом,https://999.md/ru/101016393?location=subcategory&index=2756,,,Подземная,9,1,,63 500 €,15,53 м²,"Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, .",101016393,Новострой,,,"1-комнатная квартира,  Дурлешты,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Белый вариант
Нет,Индивидуальная,Квартира с ливингом,https://999.md/ru/101288687?location=subcategory&index=2757,,,Oткрытое,5,1,,66 950 €,9,52 м²,"Кишинёв мун., Кишинёв, Телецентр, șos. Hâncești, .",101288687,Новострой,,,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Белый вариант
1,Индивидуальная,Квартира без ливинга,https://999.md/ru/102732136?location=subcategory&index=2758,,,Oткрытое,1,1,,64 900 €,9,37 м²,Расположение,102732136,Вторичный,,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Косметический pемонт
1,Индивидуальная,Квартира с ливингом,https://999.md/ru/102744672?location=subcategory&index=2759,Varicom,,Oткрытое,4,1,,174 500 €,10,73 м²,Расположение,102744672,Новострой,Kирпичный,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",,Агентство,2-х комнатная квартира,Eвроремонт
2,Индивидуальная,Квартира с ливингом,https://999.md/ru/102744830?location=subcategory&index=2760,Varicom,,Oткрытое,2,2,,209 500 €,10,90 м²,Расположение,102744830,Новострой,Kирпичный,,"3-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Продам,Агентство,3-х комнатная квартира,Eвроремонт
1,,Квартира с ливингом,https://999.md/ru/103914091?location=subcategory&index=2761,Estate Invest Company,,Подземная,5,2,275 см,104 900 €,10,62 м²,"Кишинёв мун., Кишинёв, Чокана, str. Vadul lui Vodă, 34",103914091,Новострой,Kирпичный,61 м²,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Белый вариант
1,,Квартира с ливингом,https://999.md/ru/104101728?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTM1MzksIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQxMDE3MjgiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiZjFiYmE3ZjUtM2Y4ZC00OTBjLWE5ZWUtZmNjZGI2MGI5YjE0IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQxODozMjoxOS42MzQwOTcxNzlaIn19.8ByAP2TbF-JmXScDTFOq9cnNH9ZwdYpdeWcpoFgjcHk&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=2762,Exfactor-grup,,Подземная,9,2,,192 000 €,13,75 м²,"Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 28",104101728,Новострой,Kирпичный,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
,,,https://999.md/ru/103914224?location=subcategory&index=2763,Estate Invest Company,,Подземная,7,1,275 см,120 060 €,9,53 м²,"Кишинёв мун., Дурлешты, Центр, str. Ialoveni, 136/A",103914224,Новострой,Kирпичный,52 м²,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
1,Индивидуальная,Квартира с ливингом,https://999.md/ru/102503732?location=subcategory&index=2764,Volare Tur,,Oткрытое,1,1,,110 000 €,9,44 м²,Расположение,102503732,Новострой,,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
1,,Квартира с ливингом,https://999.md/ru/103836891?location=subcategory&index=2765,,,,8,1,,85 700 €,11,63 м²,"Кишинёв мун., Кишинёв, Телецентр, șos. Hâncești, 140/1",103836891,Новострой,Mонолитный,,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",,Агентство,2-х комнатная квартира,Белый вариант
1,Индивидуальная,Квартира без ливинга,https://999.md/ru/102688766?location=subcategory&index=2766,Carpeni,,Oткрытое,6,1,,105 000 €,9,43 м²,Расположение,102688766,Новострой,Kомбинированный,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
,Индивидуальная,Квартира с ливингом,https://999.md/ru/102687284?location=subcategory&index=2767,Braus Imobiliare,13 м²,Oткрытое,12,1,270 см,158 500 €,21,77 м²,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, 15",102687284,Новострой,Kирпичный,64 м²,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Продам,Частное лицо,2-х комнатная квартира,Eвроремонт
1,Индивидуальная,Квартира с ливингом,https://999.md/ru/102709619?location=subcategory&index=2768,Braus Imobiliare,,Oткрытое,8,2,,116 990 €,10,69 м²,Расположение,102709619,Новострой,,,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Белый вариант
,Индивидуальная,Квартира без ливинга,https://999.md/ru/102386335?location=subcategory&index=2769,,,Oткрытое,8,1,,26 000 €,9,24 м²,Расположение,102386335,Новострой,,,"Комната,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,Комната,Белый вариант
1,Индивидуальная,Квартира без ливинга,https://999.md/ru/102367258?location=subcategory&index=2770,Sky House,,Oткрытое,1,1,,87 500 €,10,55 м²,Расположение,102367258,Новострой,Kирпичный,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Белый вариант
2,,Квартира с ливингом,https://999.md/ru/102390570?location=subcategory&index=2771,,,Oткрытое,9,2,,490 000 €,9,185 м²,"Кишинёв мун., Кишинёв, Рышкановка, str. Nadejda Russo, 17",102390570,Новострой,Kомбинированный,133 м²,"3-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Продам,Агентство,3-х комнатная квартира,Eвроремонт
,Индивидуальная,Квартира с ливингом,https://999.md/ru/101801342?location=subcategory&index=2772,,,Oткрытое,6,1,,299 900 €,9,70 м²,Расположение,101801342,Новострой,,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
2,Индивидуальная,Квартира с ливингом,https://999.md/ru/102571313?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTM1MzksIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI1NzEzMTMiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiM2U1MWYxMWQtODVhMy00YzQ0LTgwMmQtOTliZTFlYWI1OWYwIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDE4OjMyOjE5LjYzNDE4MzkzNloifX0.athmOR6KkmAXLl_2g6gcO6aQY3E2kncngP8zcMsKHrA&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=2773,A-casa,7 м²,Oткрытое,12,2,250 см,115 000 €,14,81 м²,"Кишинёв мун., Кишинёв, Рышкановка, bd. Moscova, 17/1",102571313,Вторичный,Панельный,53 м²,"4-x комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Продам,Частное лицо,4-x комнатная квартира,Косметический pемонт
3,Мс (Молд. Серия),,https://999.md/ru/103416854?location=subcategory&index=2774,,,Oткрытое,9,2,,89 500 €,10,87 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Cetatea Albă, 143",103416854,Вторичный,,,"4-x комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,Агентство,4-x комнатная квартира,Косметический pемонт
1,Индивидуальная,,https://999.md/ru/100926997?location=subcategory&index=2775,,,Oткрытое,1,1,,60 900 €,9,35 м²,"Кишинёв мун., Дурлешты, Центр, str. Cărtusa, .",100926997,Новострой,,,"1-комнатная квартира,  Дурлешты,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
,Мс (Молд. Серия),Квартира с ливингом,https://999.md/ru/104043390?location=subcategory&index=2776,,,,2,2,,114 500 €,9,50 м²,"Кишинёв мун., Кишинёв, Буюканы, str. Onisifor Ghibu, 2/3",104043390,Вторичный,,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,2-х комнатная квартира,Eвроремонт
,,,https://999.md/ru/102344225?location=subcategory&index=2777,,,,1,,,47 000 €,2,160 м²,Расположение,102344225,Вторичный,,,"2-х комнатная квартира,  Окраина,  Бык,  Кишинёв мун.",Продам,Частное лицо,2-х комнатная квартира,
,,,https://999.md/ru/104087826?location=subcategory&index=2778,,,Oткрытое,2,1,,58 000 €,6,35 м²,"Кишинёв мун., Кишинёв, Ботаника, ул. Константин Брынкушь, 148",104087826,Вторичный,,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
1,Индивидуальная,Квартира с ливингом,https://999.md/ru/101356031?location=subcategory&index=2779,,,Oткрытое,3,1,,113 445 €,5,76 м²,"Кишинёв мун., Кишинёв, Телецентр, șos. Hâncești, .",101356031,Новострой,,,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Белый вариант
1,Индивидуальная,Квартира с ливингом,https://999.md/ru/102122542?location=subcategory&index=2780,,,Oткрытое,5,2,,308 000 €,13,72 м²,Расположение,102122542,Новострой,Kирпичный,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",,Агентство,2-х комнатная квартира,Eвроремонт
