Санузел,Общая площадь,Состояние квартиры,Количество этажей,Парковочное место,title,link,id,Площадь кухни,Жилая площадь,Планировка,Жилой фонд,Балкон / лоджия,Ливинг,price,Тип,Количество комнат,Этаж,Автор объявления,Высота потолков,Тип здания,Адрес,Застройщик
2,100 м²,Eвроремонт,10,Подземная,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/85801054?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjM1NjMsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4NTgwMTA1NCIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfaGVhZGVyIiwieCI6IiIsImwiOiJiMmE3MTgxMC03YTExLTQwMmYtYmQ2OS1jNWMwMDkwYzM2YzIiLCJlIjoiODkuMTQ5LjkzLjEzOSIsImciOiJsaXRlIiwidCI6IjIwMjYtMDQtMjBUMjE6MTk6MjMuNTM2MzQ2NzY3WiJ9fQ.u6V1SzFlarlNi_SB8ogrm78qx4t3169st7nyCKWbgJI&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=8,85801054,,100 м²,,Новострой,,,795 €,Сдаю помесячно,2-х комнатная квартира,2,Частное лицо,,Блочный,"Кишинёв мун., Кишинёв, Центр, str. Lev Tolstoi, 24/1",Basconslux
1,70 м²,,12,Oткрытое,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103951392?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjM1NjMsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM5NTEzOTIiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiYWMzNTg3ODMtZTIwZi00MGJlLWFiZWMtMjRlMTIxYTMwZTFlIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJ0IjoiMjAyNi0wNC0yMFQyMToxOToyMy41MzY1MDU0NTZaIn19.pJ_0u3XltRet5rk0k2s001mxrnmY7YMUKvhVhFnPEXE&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=9,103951392,,,,Новострой,2,,850 €,Сдаю помесячно,2-х комнатная квартира,6,Застройщик,,,"Кишинёв мун., Кишинёв, Буюканы, str. Calea Ieșilor, 6",
2,143 м²,Белый вариант,13,,"2-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103738044?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjM1NjMsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM3MzgwNDQiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiODVmZTRiMzQtYjgxMS00ZGQ5LTllMTgtZmIyZjMyOGFmYWUzIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQyMToxOToyMy41MzY1ODMwNjVaIn19.bl5FKkCo5fQOyPrT-bF2OBhK_lFC5wmC7_qzoD6PGO4&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=10,103738044,,,,Новострой,2,Квартира с ливингом,235 950 €,Продам,2-х комнатная квартира,13,Застройщик,,,"Кишинёв мун., Кишинёв, Старая Почта, Iazului , 38",Ecovzor
,105 м²,Индивидуальный дизайн,8,,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104103448?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjM1NjMsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQxMDM0NDgiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiNWQwNDkwNTItOTE2Yy00MTk0LTk4MDItZmQzMWI4OTZhZDU5IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDIxOjE5OjIzLjUzNjYwNzA2NloifX0.rF9DrRmG1LhuyUCfx_Jhjx6Wj1BVL03mnV_fW_s7rds&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=11,104103448,,,,Новострой,,Квартира с ливингом,199 900 €,Продам,3-х комнатная квартира,2,Частное лицо,,,"Кишинёв мун., Кишинёв, Ботаника, str. Pandurilor, 42",
1,64 м²,Белый вариант,11,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/101181785?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjM1NjMsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDExODE3ODUiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiNDI3ZjdmYjYtNmFkOS00YjM2LWEzNmEtY2I3ZjRlMTlkYzgwIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDIxOjE5OjIzLjUzNjYyOTM5MVoifX0.2PTZUw-W9vulmr2Jt2ExFZuQZm4jCBjYbDSWnsjf8j4&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=12,101181785,15 м²,,,Новострой,1,,103 000 €,Продам,2-х комнатная квартира,5,Частное лицо,,Kирпичный,"Кишинёв мун., Кишинёв, Центр, str. Tecuci, 3/1",
2,78 м²,Eвроремонт,9,,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103926912?location=subcategory&index=4681,103926912,,,Мс (Молд. Серия),Вторичный,,,135 000 €,Продам,3-х комнатная квартира,8,Частное лицо,,,"Кишинёв мун., Кишинёв, Буюканы, str. Onisifor Ghibu, 2",
2,70 м²,Косметический pемонт,5,,"3-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104107785?location=subcategory&index=4682,104107785,8 м²,62 м²,102,Вторичный,1,,94 900 €,Продам,3-х комнатная квартира,5,Частное лицо,2500 см,Kотельцовый,"Кишинёв мун., Кишинёв, Старая Почта, str. Iazului, 4",
,,,,,"3-х комнатная квартира,  Пэмынтены,  Бельцы,  Бельцы мун.",https://999.md/ru/104101681?location=subcategory&index=4683,104101681,,,,,,,75 000 €,,,,,,,,
1,36 м²,Без ремонта,5,Oткрытое,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103664452?location=subcategory&index=4684,103664452,,,,Вторичный,1,,50 500 €,Продам,1-комнатная квартира,5,Агентство,,Kотельцовый,"Кишинёв мун., Кишинёв, Рышкановка, bd. Moscova, 13/2",
2,72 м²,Eвроремонт,9,,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104069350?location=subcategory&index=4685,104069350,,,,Вторичный,2,,129 900 €,Продам,3-х комнатная квартира,3,Агентство,,,"Кишинёв мун., Кишинёв, Чокана, str. Nicolae Milescu Spătarul, 7",
1,72 м²,Индивидуальный дизайн,12,Подземная,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104064776?location=subcategory&index=4686,104064776,,,,Новострой,Нет,,240 000 €,Продам,2-х комнатная квартира,3,Агентство,,Kирпичный,"Кишинёв мун., Кишинёв, Буюканы, Vasile Lupu, 28 E",Exfactor-grup
,44 м²,,5,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103502317?location=subcategory&index=4687,103502317,15 м²,,,Вторичный,1,Квартира с ливингом,91 900 €,Продам,2-х комнатная квартира,3,Застройщик,,Kотельцовый,"Кишинёв мун., Кишинёв, Рышкановка, str. Nicolae Dimo, 11/2",
1,65 м²,Белый вариант,18,Подземная,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104036486?location=subcategory&index=4688,104036486,,,,Новострой,1,,114 700 €,Продам,2-х комнатная квартира,11,Застройщик,,,"Кишинёв мун., Кишинёв, Ботаника, str. Grădina Botanică, 18/1",Inamstro
,55 м²,Белый вариант,14,,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/102838733?location=subcategory&index=4689,102838733,,,,Новострой,,Квартира с ливингом,109 500 €,Продам,1-комнатная квартира,7,,,,"Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 28",Exfactor-grup
1,72 м²,Eвроремонт,9,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/102988724?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjM1NjIsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI5ODg3MjQiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiY2NkNWQyNjItNGZhNy00YzgzLTg2MzYtM2Y4ZTNhMWEzMmQ4IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDIxOjE5OjIyLjY5MDE1MDUzOVoifX0.XqMlJHMxnKrzn_G7zyrYLhWvX8S4vQrD_RUz-KaWI30&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=4690,102988724,11 м²,,,Новострой,2,Квартира с ливингом,157 000 €,Продам,2-х комнатная квартира,8,Частное лицо,,,"Кишинёв мун., Кишинёв, Центр, str. Vasile Alecsandri, 11",Gonvaro-Con
,69 м²,,10,,"3-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",https://999.md/ru/103454402?location=subcategory&index=4691,103454402,,,,Новострой,,,93 569 €,,3-х комнатная квартира,2,Агентство,,,"Кишинёв мун., Дурлешты, Центр, ул. Николае Димо, ---",
1,70 м²,Белый вариант,10,Подземная,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/100908646?location=subcategory&index=4692,100908646,,,,Новострой,2,Квартира с ливингом,98 850 €,,2-х комнатная квартира,8,Застройщик,280 см,Kирпичный,"Кишинёв мун., Кишинёв, Телецентр, sos. Hincesti, 140/1",Braus Imobiliare
,69 м²,Eвроремонт,10,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103957304?location=subcategory&index=4693,103957304,,,,Новострой,1,Квартира с ливингом,145 000 €,Продам,2-х комнатная квартира,7,Агентство,,,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, 43/C",Basconslux
1,21 м²,Eвроремонт,9,,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103702969?location=subcategory&index=4694,103702969,,,,Вторичный,,,41 500 €,,1-комнатная квартира,6,Застройщик,,,"Кишинёв мун., Кишинёв, Телецентр, str. Drumul Viilor, 28/1",
2,98 м²,Белый вариант,11,Подземная,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104071863?location=subcategory&index=4695,104071863,25 м²,,,Новострой,,Квартира с ливингом,183 000 €,Продам,3-х комнатная квартира,3,Частное лицо,,,"Кишинёв мун., Кишинёв, Буюканы, str. Nicolae Costin, 52",Dansicons
2,72 м²,Косметический pемонт,9,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104108321?location=subcategory&index=4696,104108321,,,Варц (Варницкая),Вторичный,,,84 900 €,Продам,2-х комнатная квартира,9,Агентство,,,"Кишинёв мун., Кишинёв, Чокана, str. Petru Zadnipru, 7/4",
2,50 м²,Индивидуальный дизайн,9,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104047081?location=subcategory&index=4697,104047081,,,Мс (Молд. Серия),Вторичный,1,Квартира с ливингом,114 500 €,Продам,2-х комнатная квартира,2,Застройщик,,Бетон,"Кишинёв мун., Кишинёв, Буюканы, str. Onisifor Ghibu, 2/3",
1,65 м²,Eвроремонт,7,Oткрытое,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103974721?location=subcategory&index=4698,103974721,,,,Новострой,1,Квартира с ливингом,98 900 €,Продам,2-х комнатная квартира,5,Застройщик,,,Расположение,
1,66 м²,Eвроремонт,7,,"3-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",https://999.md/ru/103694187?location=subcategory&index=4699,103694187,,,,Новострой,1,Квартира без ливинга,117 000 €,,3-х комнатная квартира,3,Застройщик,,,"Кишинёв мун., Дурлешты, Центр, str-la Tudor Vladimirescu, 52",
1,65 м²,Eвроремонт,7,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103694120?location=subcategory&index=4700,103694120,,,,Новострой,1,Квартира с ливингом,98 900 €,Продам,2-х комнатная квартира,5,Застройщик,,,Расположение,
1,44 м²,Белый вариант,10,Oткрытое,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103144393?location=subcategory&index=4701,103144393,,44 м²,,Новострой,1,Квартира с ливингом,66 700 €,Продам,1-комнатная квартира,2,Агентство,,Kомбинированный,"Кишинёв мун., Кишинёв, Центр, str. Ialoveni, 100/3",Pamir Construct
3,134 м²,Белый вариант,12,Подземная,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/102652203?location=subcategory&index=4702,102652203,,,,Новострой,,Квартира с ливингом,242 190 €,Продам,3-х комнатная квартира,Пентхаус,Застройщик,,,"Кишинёв мун., Кишинёв, Ботаника, str. Grenoble, 134/4",Solomon Construct Imobil
2,97 м²,Eвроремонт,11,Oткрытое,"4-x комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/102866534?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjM1NjIsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI4NjY1MzQiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiNTEzMTk3MGItYmRiMy00NTgxLWFjMzMtMjg3MDU2OWJmNmRhIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDIxOjE5OjIyLjY5MDIzMTQ1NVoifX0.0xGjd9Xjv_C1OOZJOo4g_1mb1fx8ev1JmZPuKlh7o5c&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=4703,102866534,28 м²,,Индивидуальная,Новострой,2,Квартира с ливингом,228 000 €,Продам,4-x комнатная квартира,3,Частное лицо,,Mонолитный,"Кишинёв мун., Кишинёв, Центр, str. Nicolae Testemițanu, 3/7",Eldorado Terra
,121 м²,Белый вариант,12,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",https://999.md/ru/102690555?location=subcategory&index=4704,102690555,,,,Новострой,,Квартира с ливингом,167 808 €,,2-х комнатная квартира,12,Застройщик,,,"Кишинёв мун., Кишинёв, Чокана, str. Bucovinei, 5",Estate Invest Company
1,47 м²,Eвроремонт,9,Oткрытое,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104113785?location=subcategory&index=4705,104113785,,47 м²,Индивидуальная,Новострой,1,Квартира с ливингом,99 999 €,Продам,1-комнатная квартира,2,Застройщик,280 см,Kирпичный,"Кишинёв мун., Кишинёв, Телецентр, str. Ialoveni, 96/3",A-casa
1,64 м²,Eвроремонт,11,,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",https://999.md/ru/102710437?location=subcategory&index=4706,102710437,13 м²,,,Новострой,1,Квартира с ливингом,110 000 €,Продам,2-х комнатная квартира,8,Частное лицо,275 см,,"Кишинёв мун., Дурлешты, Центр, str. Cartuşa, 95",Nicons
1,37 м²,Индивидуальный дизайн,10,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104060691?location=subcategory&index=4707,104060691,,,Индивидуальная,Новострой,1,Квартира без ливинга,82 300 €,,1-комнатная квартира,1,Частное лицо,,Kомбинированный,"Кишинёв мун., Кишинёв, Центр, ул. Георге Асаки, 69/2",Sky House
2,69 м²,Белый вариант,9,,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/101704982?location=subcategory&index=4708,101704982,,,,Новострой,1,Квартира с ливингом,90 990 €,Продам,2-х комнатная квартира,8,Частное лицо,,,"Кишинёв мун., Кишинёв, Телецентр, sos. Hincesti, 142",Lagmar Impex
2,108 м²,Eвроремонт,9,Oткрытое,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103227827?location=subcategory&index=4709,103227827,,,,Вторичный,2,Квартира с ливингом,205 000 €,,3-х комнатная квартира,6,Частное лицо,,Kотельцовый,"Кишинёв мун., Кишинёв, Буюканы, str. Liviu Deleanu, 5/6",AMIC
1,48 м²,Eвроремонт,1,Oткрытое,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104081462?location=subcategory&index=4710,104081462,,,На земле,Вторичный,,,87 999 €,Продам,2-х комнатная квартира,1,Застройщик,3000 см,Kомбинированный,Расположение,
,53 м²,,14,Oткрытое,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104108099?location=subcategory&index=4711,104108099,,,,Новострой,,Квартира с ливингом,74 000 €,Продам,1-комнатная квартира,13,Застройщик,,,Расположение,Estate Invest Company
2,54 м²,Косметический pемонт,1,Гараж,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104021071?location=subcategory&index=4712,104021071,10 м²,,На земле,Вторичный,Нет,,77 999 €,Продам,2-х комнатная квартира,1,Застройщик,3500 см,Kомбинированный,"Кишинёв мун., Кишинёв, Центр, ул. Алексей Щусев, .",
1,61 м²,Белый вариант,3,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/101970370?location=subcategory&index=4713,101970370,17 м²,,,Новострой,Нет,Квартира с ливингом,109 000 €,Продам,1-комнатная квартира,2,Частное лицо,,Kомбинированный,"Кишинёв мун., Кишинёв, Центр, str. Ivan Zaikin, 51",
1,64 м²,Eвроремонт,13,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104068509?location=subcategory&index=4714,104068509,,,,Новострой,1,,187 900 €,Продам,2-х комнатная квартира,7,Агентство,,,"Кишинёв мун., Кишинёв, Рышкановка, bd. Renașterii Naționale, 6",Varicom
,64 м²,Нуждается в ремонте,3,,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/101993972?location=subcategory&index=4715,101993972,,,,Вторичный,1,,149 900 €,Продам,3-х комнатная квартира,3,Застройщик,280 см,Kотельцовый,"Кишинёв мун., Кишинёв, Центр, Piața Gării, 2",
1,55 м²,Eвроремонт,14,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/102719873?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjM1NjIsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI3MTk4NzMiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiMmI3MjU4OGYtMzBhZi00OWIzLWE2ZTUtZjcyNjExZGFiYzRjIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDIxOjE5OjIyLjY5MDMwMjIyWiJ9fQ.XqUrGNzTHKrSuonT_9q4hWV1QwiuR2mws_3cwuux1Rw&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=4716,102719873,,,,Новострой,1,,799 MDL,Сдаю посуточно,1-комнатная квартира,2,Агентство,,Бетон,"Кишинёв мун., Кишинёв, Ботаника, str. Belgrad, 19",
,78 м²,Незавершенное cтроительство,7,,"2-х комнатная квартира,  Центр,  Криково,  Кишинёв мун.",https://999.md/ru/102454103?location=subcategory&index=4717,102454103,,,,Новострой,,Квартира с ливингом,69 950 €,Продам,2-х комнатная квартира,1,Застройщик,,,Расположение,
,38 м²,,10,,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",https://999.md/ru/103839791?location=subcategory&index=4718,103839791,,,,Новострой,,Квартира с ливингом,77 900 €,Продам,1-комнатная квартира,4,Застройщик,,,"Кишинёв мун., Дурлешты, Центр, ул. Ателиерилор, 23",
,42 м²,,10,,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",https://999.md/ru/103849172?location=subcategory&index=4719,103849172,,,,Новострой,,Квартира с ливингом,79 800 €,Продам,1-комнатная квартира,2,Застройщик,,,"Кишинёв мун., Дурлешты, Центр, ул. Ателиерилор, 23",
,70 м²,Eвроремонт,15,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103975875?location=subcategory&index=4720,103975875,,,,Новострой,,Квартира с ливингом,150 300 €,Продам,2-х комнатная квартира,1,Застройщик,,Mонолитный,"Кишинёв мун., Кишинёв, Рышкановка, ул. Флорилор, 28/2",
,93 м²,Eвроремонт,10,Oткрытое,"3-х комнатная квартира,  Центр,  Яловены,  Яловены",https://999.md/ru/102100319?location=subcategory&index=4721,102100319,,,,Новострой,,,145 000 €,,3-х комнатная квартира,9,,,,"Яловены, Яловены, Центр, str. Chișinău, 4/1",
,63 м²,Eвроремонт,4,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104023312?location=subcategory&index=4722,104023312,,,,Вторичный,,Квартира с ливингом,107 900 €,Продам,2-х комнатная квартира,2,Агентство,,,"Кишинёв мун., Кишинёв, Центр, bd. Iuri Gagarin, 5",
,61 м²,Eвроремонт,12,,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/101306097?location=subcategory&index=4723,101306097,,,,Новострой,,Квартира с ливингом,115 900 €,,1-комнатная квартира,10,Агентство,,,"Кишинёв мун., Кишинёв, Телецентр, ул. Яловень, 136",Estate Invest Company
,90 м²,,12,,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/100919724?location=subcategory&index=4724,100919724,,,,Новострой,,,168 000 €,Продам,2-х комнатная квартира,9,Застройщик,,,"Кишинёв мун., Кишинёв, Телецентр, ул. Яловень, 136",
,53 м²,Без ремонта,12,,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/101910129?location=subcategory&index=4725,101910129,,53 м²,,Новострой,,,75 870 €,Продам,2-х комнатная квартира,4,Агентство,,Kирпичный,"Кишинёв мун., Кишинёв, Телецентр, ул. Яловень, 104",
,52 м²,,12,,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/102233846?location=subcategory&index=4726,102233846,,,,Новострой,,Квартира с ливингом,58 500 €,Продам,1-комнатная квартира,8,Застройщик,,,"Кишинёв мун., Кишинёв, Телецентр, ул. Яловень, 136",
,92 м²,Eвроремонт,15,,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104074130?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjM1NjIsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwNzQxMzAiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiMTU4MzhjMjQtMTk2MS00Y2FlLWJhYzUtM2ZiY2RmYmVhNDU3IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQyMToxOToyMi42OTA0MjA0ODVaIn19.McINHdyfWRzbR7GSWQz7K1IjnajrztvLLHtKK8EfFpg&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=4727,104074130,,,,Новострой,,Квартира с ливингом,229 000 €,Продам,3-х комнатная квартира,1,Агентство,,Kирпичный,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, 41/A",Exfactor-grup
,55 м²,,10,,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",https://999.md/ru/101017835?location=subcategory&index=4728,101017835,,,,Новострой,,,65 800 €,Продам,1-комнатная квартира,1,Застройщик,,,"Кишинёв мун., Дурлешты, Центр, Nicolae Dimo, 99",
,88 м²,,12,,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/101017498?location=subcategory&index=4729,101017498,,,,Новострой,,,143 700 €,Продам,2-х комнатная квартира,12,Застройщик,,,"Кишинёв мун., Кишинёв, Телецентр, ул. Яловень, 136",
2,91 м²,Белый вариант,9,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103443605?location=subcategory&index=4730,103443605,,,,Новострой,1,,190 900 €,Продам,2-х комнатная квартира,7,Агентство,,,"Кишинёв мун., Кишинёв, Центр, str. Avram Iancu, 32",Inamstro
,72 м²,Белый вариант,7,,"2-х комнатная квартира,  Окраина,  Думбрава,  Кишинёв мун.",https://999.md/ru/102541299?location=subcategory&index=4731,102541299,,,,Новострой,,Квартира с ливингом,97 920 €,Продам,2-х комнатная квартира,5,Застройщик,,,"Кишинёв мун., Думбрава, Окраина, -, -",Estate Invest Company
2,80 м²,Белый вариант,9,Подземная,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104075809?location=subcategory&index=4732,104075809,,79 м²,,Новострой,,,112 500 €,,3-х комнатная квартира,7,Застройщик,3 см,Kирпичный,"Кишинёв мун., Кишинёв, Ботаника, str. Dimineții, 22",Sky House
1,61 м²,Eвроремонт,12,Oткрытое,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104069315?location=subcategory&index=4733,104069315,15 м²,,Индивидуальная,Новострой,1,Квартира без ливинга,165 000 €,Продам,2-х комнатная квартира,8,Агентство,270 см,Kомбинированный,"Кишинёв мун., Кишинёв, Рышкановка, str. Alecu Russo, 9/7",Inamstro
