Балкон / лоджия,Планировка,Ливинг,link,Застройщик,Площадь кухни,Парковочное место,Этаж,Санузел,Высота потолков,price,Количество этажей,Общая площадь,Адрес,id,Жилой фонд,Тип здания,Жилая площадь,title,Тип,Автор объявления,Количество комнат,Состояние квартиры
,Мс (Молд. Серия),,https://999.md/ru/103564980?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MDkzNzAsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM1NjQ5ODAiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiJwcm8iLCJsIjoiNmI2MDE0NmItOGVkNS00NmYyLWE1NTQtNWU1NjAzZTFmNjUwIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQxNzoyMjo1MC4xNDgxMjMyMzFaIn19.g1FAotkylfDjY18_jcRTmlatfeVreiWMwrPJzeZle9A&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=7,,,,1,,,127 000 €,9,74 м²,"Кишинёв мун., Кишинёв, Чокана, str. Nicolae Milescu Spătarul, 1",103564980,Вторичный,,,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Продам,Агентство,3-х комнатная квартира,
1,Индивидуальная,Квартира с ливингом,https://999.md/ru/102196003?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MDkzNzAsIkMiOnsiciI6MSwiYiI6MTYwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDIxOTYwMDMiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiJwcmVtaXVtIiwibCI6ImFlOTQxZTRiLTE4MGUtNGVjYS1hOTE2LTNhZWVhMmNiMzBmMSIsImUiOiI4OS4xNDkuOTMuMTM5IiwidCI6IjIwMjYtMDQtMjBUMTc6MjI6NTAuMTQ4MTQ3NjU3WiJ9fQ.zRSJOVpZInTGO9cKTR708vnH0-av84lnaWZCCD0O7bc&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=8,Astercon,12 м²,Гараж,2,1,286 см,72 384 €,6,50 м²,"Кишинёв мун., Дурлешты, Центр, str. Durlești, 8",102196003,Новострой,Ячеистый Бетон,,"Комната,  Центр,  Дурлешты,  Кишинёв мун.",Продам,Застройщик,Комната,Белый вариант
,,Квартира с ливингом,https://999.md/ru/103366835?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MDkzNzAsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDMzNjY4MzUiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiZjVmZTVjYzItOTMzOC00ZTBjLWI3NTAtYWNhZTY0ZjNiNzc0IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE3OjIyOjUwLjE0ODIyMjUxM1oifX0.Wly8IP4WC4a17fMLfPf4ZdMEsnpPIIIvc53Ra8tUZiw&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=9,Exfactor-grup,,,9,,,192 000 €,13,75 м²,"Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 28",103366835,Новострой,,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
,,Квартира с ливингом,https://999.md/ru/102884930?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MDkzNzAsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI4ODQ5MzAiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiJwcmVtaXVtIiwibCI6ImQ4MGQyMmM1LTA3NTQtNDgxYS05Y2IxLTM2N2YzNzFmYTMzNiIsImUiOiI4OS4xNDkuOTMuMTM5IiwiZyI6InR1cmJvIiwidCI6IjIwMjYtMDQtMjBUMTc6MjI6NTAuMTQ4MjQ5NTI1WiJ9fQ.RNCYb8-oapO5RJsVOs9RmDqDJv2aampbHbxOt11ZsRk&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=10,,,,5,,,83 000 €,5,47 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Grenoble, 161/4",102884930,Вторичный,,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,
2,Брж (Брежневка),,https://999.md/ru/103951254?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MDkzNzAsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM5NTEyNTQiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiYTJhZWVkOWEtZDdiMi00MDRlLTg3NDItZDQxNGVhNTVmZTI2IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE3OjIyOjUwLjE0ODI3Mzc4NFoifX0.giASHz_LjtwTM-WaXAoOGws2Onz5Dld1KHczQivKJWc&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=11,,,,5,1,,110 000 €,5,70 м²,Расположение,103951254,Вторичный,Kотельцовый,70 м²,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,Частное лицо,3-х комнатная квартира,Eвроремонт
,,,https://999.md/ru/101491664?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MDkzNzAsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDE0OTE2NjQiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiJwcmVtaXVtIiwibCI6ImFhNzRmNTFlLTNjZmItNDJmZC1hNGJlLWE3MmI4ODczYTA4ZSIsImUiOiI4OS4xNDkuOTMuMTM5IiwiZyI6ImxpdGUiLCJ0IjoiMjAyNi0wNC0yMFQxNzoyMjo1MC4xNDgyOTY3NDNaIn19.YdzQDNjDOIdOXnXNb5En5qEEM80dyVnBY0zHUQWy4YA&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=12,,,,2,,,490 MDL,2,20 м²,"Кишинёв мун., Кишинёв, Центр, str. București, 7/1",101491664,Новострой,,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Сдаю посуточно,Агентство,1-комнатная квартира,
1,Мс (Молд. Серия),,https://999.md/ru/103838117?location=subcategory&index=1795,,,Oткрытое,1,1,,81 900 €,9,43 м²,"Кишинёв мун., Кишинёв, Чокана, Ginta Latină, 5",103838117,Вторичный,Панельный,,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",,Агентство,1-комнатная квартира,Eвроремонт
1,Индивидуальная,,https://999.md/ru/101059146?location=subcategory&index=1796,Dansicons,,Подземная,4,2,,133 000 €,9,73 м²,"Кишинёв мун., Кишинёв, Чокана, spatarul, 56",101059146,Новострой,Kирпичный,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",,Агентство,2-х комнатная квартира,Белый вариант
1,Индивидуальная,,https://999.md/ru/103421453?location=subcategory&index=1797,Lagmar Impex,,Oткрытое,11,2,,118 000 €,16,84 м²,"Кишинёв мун., Кишинёв, Рышкановка, Calea Mosilor, 4",103421453,Новострой,Kомбинированный,,"3-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Продам,Агентство,3-х комнатная квартира,Незавершенное cтроительство
1,Индивидуальная,,https://999.md/ru/103409836?location=subcategory&index=1798,Astercon,,Oткрытое,5,1,,147 900 €,7,67 м²,"Кишинёв мун., Думбрава, Окраина, Durlesti, 10",103409836,Новострой,Kотельцовый,,"2-х комнатная квартира,  Окраина,  Думбрава,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
1,135,,https://999.md/ru/103806059?location=subcategory&index=1799,,,Oткрытое,7,2,,28 800 €,9,19 м²,"Кишинёв мун., Кишинёв, Чокана, Mihail Sadoveanu, 22/3",103806059,Вторичный,Панельный,,"Комната,  Чокана,  Кишинёв,  Кишинёв мун.",Продам,Агентство,Комната,Eвроремонт
1,Малосемейная,,https://999.md/ru/101338429?location=subcategory&index=1800,,,Oткрытое,2,1,,120 000 €,9,90 м²,"Кишинёв мун., Кишинёв, Рышкановка, Florilor, 26/1",101338429,Вторичный,Панельный,,"4-x комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Продам,Агентство,4-x комнатная квартира,Косметический pемонт
1,Индивидуальная,,https://999.md/ru/103911508?location=subcategory&index=1801,Lagmar Impex,,Oткрытое,9,1,,84 900 €,12,44 м²,"Кишинёв мун., Кишинёв, Рышкановка, Florarii, 4",103911508,Новострой,Kомбинированный,,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
1,,Квартира с ливингом,https://999.md/ru/103814913?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MDkzNjksIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM4MTQ5MTMiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcmVtaXVtIiwibCI6ImFlMjAxMjEyLTFiNjYtNGE1NS1hZjUwLWI1YTQ2YzFhZjRmMCIsImUiOiI4OS4xNDkuOTMuMTM5IiwiZyI6InR1cmJvIiwidCI6IjIwMjYtMDQtMjBUMTc6MjI6NDkuNTgyNDg3NDcyWiJ9fQ.dh24M7vrDNpfDvC_OInh-uLdtgG0IHdilBqzxapRGGw&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=1802,Inamstro,,Oткрытое,6,1,,149 500 €,11,54 м²,"Кишинёв мун., Кишинёв, Буюканы, ул. Штефан Няга, 67",103814913,Новострой,,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
2,Чш (Чешка),,https://999.md/ru/103768215?location=subcategory&index=1803,,,Oткрытое,2,1,,119 000 €,5,60 м²,"Кишинёв мун., Кишинёв, Рышкановка, Miron Costin, 15/1",103768215,Вторичный,Kотельцовый,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
1,Индивидуальная,,https://999.md/ru/103543518?location=subcategory&index=1804,,,,3,2,,69 900 €,6,78 м²,"Кишинёв мун., Криково, Центр, Calea Basarabiei, 1",103543518,Новострой,Бетон,,"2-х комнатная квартира,  Центр,  Криково,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Белый вариант
Нет,,,https://999.md/ru/103893626?location=subcategory&index=1805,,,Oткрытое,9,1,,41 900 €,9,23 м²,"Кишинёв мун., Кишинёв, Ботаника, Burebista, 36/2",103893626,Вторичный,Панельный,,"Комната,  Ботаника,  Кишинёв,  Кишинёв мун.",,Агентство,Комната,Eвроремонт
2,Индивидуальная,,https://999.md/ru/77597481?location=subcategory&index=1806,,,Oткрытое,8,2,,685 000 €,10,173 м²,"Кишинёв мун., Кишинёв, Центр, Alessandro Bernardazzi, 79",77597481,Новострой,Ячеистый Бетон,,"4-x комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Продам,Агентство,4-x комнатная квартира,Eвроремонт
Нет,Хрущевка,,https://999.md/ru/102503916?location=subcategory&index=1807,,,Oткрытое,2,1,,81 900 €,4,42 м²,"Кишинёв мун., Кишинёв, Рышкановка, Andrei Doga, 31",102503916,Вторичный,Kотельцовый,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
Нет,Индивидуальная,,https://999.md/ru/103896557?location=subcategory&index=1808,,,Oткрытое,7,1,,135 000 €,8,91 м²,"Кишинёв мун., Сынжера, Центр, 31 August 1989, 7",103896557,Новострой,Kомбинированный,,"2-х комнатная квартира,  Центр,  Сынжера,  Кишинёв мун.",,Агентство,2-х комнатная квартира,Eвроремонт
Нет,Индивидуальная,,https://999.md/ru/101914623?location=subcategory&index=1809,Estate Invest Company,,Oткрытое,7,1,,83 900 €,10,60 м²,"Кишинёв мун., Кишинёв, Чокана, Bucovinei, 2",101914623,Новострой,Kомбинированный,,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Белый вариант
Нет,Индивидуальная,,https://999.md/ru/103833591?location=subcategory&index=1810,,,Oткрытое,2,1,,88 000 €,10,50 м²,"Кишинёв мун., Дурлешты, Окраина, Cartușa, 97/3",103833591,Новострой,Kомбинированный,,"1-комнатная квартира,  Окраина,  Дурлешты,  Кишинёв мун.",,Агентство,1-комнатная квартира,Косметический pемонт
1,Индивидуальная,,https://999.md/ru/103863074?location=subcategory&index=1811,,,Oткрытое,4,2,,53 500 €,5,47 м²,"Кишинёв мун., Кишинёв, Ботаника, Salcâmilor, 22/4",103863074,Вторичный,Kотельцовый,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Косметический pемонт
1,102,,https://999.md/ru/103502442?location=subcategory&index=1812,,,Oткрытое,3,1,,92 500 €,5,44 м²,"Кишинёв мун., Кишинёв, Рышкановка, Nicolae Dimo, 11/2",103502442,Вторичный,Kотельцовый,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
1,,,https://999.md/ru/103324222?location=subcategory&index=1813,,,Oткрытое,4,1,,127 500 €,4,72 м²,"Кишинёв мун., Кишинёв, Ботаника, Sarmizegetusa, 77 a",103324222,Новострой,Kотельцовый,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
2,Индивидуальная,,https://999.md/ru/102549348?location=subcategory&index=1814,,,Oткрытое,9,2,,109 900 €,12,77 м²,"Кишинёв мун., Кишинёв, Старая Почта, Calea Orheiului, 113/1",102549348,Новострой,Kирпичный,,"2-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Белый вариант
1,Индивидуальная,,https://999.md/ru/103245183?location=subcategory&index=1815,Sky House,15 м²,Подземная,14,2,,98 400 €,18,67 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Diminetii, 10a",103245183,Новострой,Kирпичный,16 м²,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,Агентство,2-х комнатная квартира,Незавершенное cтроительство
Нет,,,https://999.md/ru/101501355?location=subcategory&index=1816,,,Oткрытое,5,1,,33 000 €,7,18 м²,"Кишинёв мун., Кишинёв, Ботаника, Belgrad, 21",101501355,Вторичный,Kотельцовый,,"Комната,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,Комната,Eвроремонт
1,Индивидуальная,,https://999.md/ru/103827358?location=subcategory&index=1817,Exfactor-grup,,Oткрытое,4,1,,174 900 €,11,71 м²,"Кишинёв мун., Кишинёв, Чокана, Mihail Sadoveanu, 17",103827358,Новострой,Kирпичный,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
,,Квартира с ливингом,https://999.md/ru/101794818?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MDkzNjksIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDE3OTQ4MTgiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcmVtaXVtIiwibCI6ImNkMjVlNDlkLTBiNDgtNDEzZi05YWIwLWFjZTRhY2Q1ZmQ3OSIsImUiOiI4OS4xNDkuOTMuMTM5IiwiZyI6InR1cmJvIiwidCI6IjIwMjYtMDQtMjBUMTc6MjI6NDkuNTgyNTUyMjM3WiJ9fQ.mbHDlQICc54-8nYaVoUSGE8n4tFmuSFiZabMftNtAWg&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=1818,Solomon Construct Imobil,,,5,,290 см,79 123 €,9,72 м²,"Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, 24a",101794818,Новострой,,,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Продам,Застройщик,2-х комнатная квартира,Незавершенное cтроительство
2,Индивидуальная,,https://999.md/ru/103469230?location=subcategory&index=1819,,,Oткрытое,7,2,,87 000 €,13,70 м²,"Кишинёв мун., Кишинёв, Центр, Albișoara, 68/2",103469230,Вторичный,Kомбинированный,,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Продам,Агентство,3-х комнатная квартира,Косметический pемонт
2,Индивидуальная,,https://999.md/ru/100180870?location=subcategory&index=1820,Exfactor-grup,,Oткрытое,3,2,,162 500 €,10,89 м²,"Кишинёв мун., Кишинёв, Буюканы, Ion Buzdugan, 13",100180870,Новострой,Kирпичный,,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Агентство,3-х комнатная квартира,Белый вариант
Нет,Хрущевка,,https://999.md/ru/103543580?location=subcategory&index=1821,,,Oткрытое,2,1,,107 900 €,5,49 м²,"Кишинёв мун., Кишинёв, Рышкановка, Alecu Russo, 3/2",103543580,Вторичный,Kотельцовый,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
1,Индивидуальная,,https://999.md/ru/101603790?location=subcategory&index=1822,,,Oткрытое,8,1,,92 900 €,10,37 м²,"Кишинёв мун., Кишинёв, Чокана, Spataru, 47",101603790,Новострой,Kирпичный,,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
2,Индивидуальная,,https://999.md/ru/101570079?location=subcategory&index=1823,,,Oткрытое,5,2,,198 000 €,7,97 м²,"Кишинёв мун., Кишинёв, Телецентр, Strada Gheorghe Asachi, -",101570079,Новострой,Kомбинированный,,"3-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Продам,Агентство,3-х комнатная квартира,Eвроремонт
1,Индивидуальная,,https://999.md/ru/103360583?location=subcategory&index=1824,,,Oткрытое,6,1,,169 900 €,7,98 м²,"Кишинёв мун., Кишинёв, Чокана, Vadul Lui Boda, 44",103360583,Новострой,Kотельцовый,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",,Агентство,2-х комнатная квартира,Eвроремонт
1,Индивидуальная,,https://999.md/ru/103803396?location=subcategory&index=1825,AMIC,,Oткрытое,4,1,,95 000 €,11,52 м²,"Кишинёв мун., Кишинёв, Чокана, Mircea cel Bătrân, 13/2",103803396,Новострой,Kомбинированный,,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
1,,Квартира с ливингом,https://999.md/ru/89777186?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MDkzNjksIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4OTc3NzE4NiIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfaW5saW5lIiwieCI6InBybyIsImwiOiIyNTQ3ZWNjMi1hZjQxLTRhZjAtOTVlYi00YjBlMjg0Zjc3N2EiLCJlIjoiODkuMTQ5LjkzLjEzOSIsImciOiJ0dXJibyIsInQiOiIyMDI2LTA0LTIwVDE3OjIyOjQ5LjU4MjYxMjUzMloifX0.goP-a_H7pOefqAe5XyvRDh5AG11V7Qsnz9M8VoOy_18&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=1826,Exfactor-grup,,,12,2,3 см,101 000 €,16,70 м²,"Кишинёв мун., Кишинёв, Чокана, str. Ginta Latină, 19/6",89777186,Новострой,Mонолитный,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,2-х комнатная квартира,
Нет,На земле,,https://999.md/ru/101504638?location=subcategory&index=1827,,,Oткрытое,1,1,,82 500 €,1,44 м²,"Кишинёв мун., Кишинёв, Центр, vasile alecsandri, 129",101504638,Вторичный,Kотельцовый,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
1,Индивидуальная,,https://999.md/ru/103169157?location=subcategory&index=1828,Reconscivil,,Oткрытое,9,2,,128 900 €,14,66 м²,"Кишинёв мун., Кишинёв, Телецентр, Miorița, 1/F",103169157,Новострой,Kомбинированный,,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",,Агентство,2-х комнатная квартира,Eвроремонт
1,,,https://999.md/ru/103697360?location=subcategory&index=1829,Exfactor-grup,,Подземная,8,1,,220 000 €,13,87 м²,"Кишинёв мун., Кишинёв, Буюканы, Vasile Lupu, 28 E",103697360,Новострой,Kирпичный,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Индивидуальный дизайн
1,Индивидуальная,,https://999.md/ru/103391817?location=subcategory&index=1830,,,Oткрытое,10,1,,79 000 €,10,40 м²,"Кишинёв мун., Кишинёв, Телецентр, Hancesti, 142 B",103391817,Новострой,Kомбинированный,,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
Нет,Индивидуальная,,https://999.md/ru/103284850?location=subcategory&index=1831,Inamstro,,Oткрытое,7,1,,139 900 €,12,67 м²,"Кишинёв мун., Кишинёв, Скулянка, Calea Ieșilor, 6",103284850,Новострой,,,"2-х комнатная квартира,  Скулянка,  Кишинёв,  Кишинёв мун.",,Агентство,2-х комнатная квартира,Белый вариант
1,Индивидуальная,,https://999.md/ru/101740487?location=subcategory&index=1832,,,Oткрытое,9,1,,91 900 €,18,40 м²,"Кишинёв мун., Кишинёв, Центр, Albișoara, 82/4",101740487,Вторичный,Mонолитный,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
1,Индивидуальная,,https://999.md/ru/103757830?location=subcategory&index=1833,,,Oткрытое,14,2,,125 000 €,20,70 м²,"Кишинёв мун., Кишинёв, Ботаника, Dacia, 25",103757830,Вторичный,Mонолитный,,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,3-х комнатная квартира,Eвроремонт
Нет,Индивидуальная,,https://999.md/ru/103870876?location=subcategory&index=1834,Astercon,,Oткрытое,4,1,,95 900 €,7,45 м²,"Кишинёв мун., Думбрава, Центр, Durlești, 10 F1",103870876,Новострой,Kомбинированный,,"1-комнатная квартира,  Центр,  Думбрава,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
1,Индивидуальная,,https://999.md/ru/103747129?location=subcategory&index=1835,Exfactor-grup,,Oткрытое,5,2,,145 500 €,14,74 м²,"Кишинёв мун., Кишинёв, Буюканы, Vasile Lupu, 28/B",103747129,Новострой,Kирпичный,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Белый вариант
1,,,https://999.md/ru/102304269?location=subcategory&index=1836,,,Oткрытое,2,1,,34 900 €,5,16 м²,"Кишинёв мун., Кишинёв, Ботаника, Sarmizegetusa, 43/2",102304269,Вторичный,,,"Комната,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,Комната,Eвроремонт
,,Квартира с ливингом,https://999.md/ru/104102933?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MDkzNjksIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQxMDI5MzMiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiNDJmM2NhZTctMzE0Mi00OThiLWJlNWQtYTQzZGI4ODNiODBhIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE3OjIyOjQ5LjU4MjY1MTkzNFoifX0.9C2RbevGHEqbhsejAA5Ai5Xuw0FftRqPgRhw1DZvY2A&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=1837,,,,2,,,600 €,4,100 м²,"Кишинёв мун., Кишинёв, Центр, str. Moara Roșie, 23",104102933,Вторичный,,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Сдаю помесячно,Частное лицо,2-х комнатная квартира,
1,Индивидуальная,,https://999.md/ru/103439702?location=subcategory&index=1838,Poliprim Grup,,Oткрытое,5,1,,56 000 €,10,48 м²,"Кишинёв мун., Дурлешты, Окраина, Nicolae Dimo, 24/a",103439702,Новострой,Kомбинированный,,"1-комнатная квартира,  Окраина,  Дурлешты,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Белый вариант
1,Индивидуальная,,https://999.md/ru/102391060?location=subcategory&index=1839,,,Oткрытое,3,1,,85 900 €,9,49 м²,"Кишинёв мун., Дурлешты, Центр, Codrilor, 22/1",102391060,Новострой,Kомбинированный,,"2-х комнатная квартира,  Дурлешты,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
2,135,,https://999.md/ru/103886548?location=subcategory&index=1840,,,Гараж,1,2,,77 900 €,9,78 м²,"Страшены, Страшены, Центр, Ștefan cel Mare și Sfînt, 28/1",103886548,Вторичный,Kомбинированный,,"3-х комнатная квартира,  Центр,  Страшены,  Страшены",Продам,Агентство,3-х комнатная квартира,Косметический pемонт
Нет,Индивидуальная,,https://999.md/ru/103905841?location=subcategory&index=1841,,,Oткрытое,9,1,,114 000 €,10,57 м²,"Кишинёв мун., Кишинёв, Телецентр, Ialoveni 100/3, 100/3",103905841,Новострой,Kомбинированный,,"Комната,  Телецентр,  Кишинёв,  Кишинёв мун.",Продам,Агентство,Комната,Eвроремонт
