Застройщик,Тип здания,link,Парковочное место,title,Ливинг,Санузел,Количество этажей,Общая площадь,Состояние квартиры,Жилой фонд,Площадь кухни,Количество комнат,price,Адрес,Высота потолков,Тип,Жилая площадь,id,Этаж,Автор объявления,Балкон / лоджия,Планировка
,,https://999.md/ru/103429845?location=subcategory&index=4113&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",,1,6,37 м²,Eвроремонт,Вторичный,,1-комнатная квартира,65 500 €,"Кишинёв мун., Кишинёв, Рышкановка, ул. Алеку Руссо, 4",,Продам,,103429845,6,Агентство,,
,,https://999.md/ru/103262847?location=subcategory&index=4114&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,1,9,75 м²,Eвроремонт,Новострой,,3-х комнатная квартира,198 900 €,"Кишинёв мун., Кишинёв, Ботаника, Ghica Voda, --",,Продам,,103262847,2,Агентство,Нет,
,,https://999.md/ru/104240136?location=subcategory&index=4115&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,2,14,75 м²,Белый вариант,Новострой,,2-х комнатная квартира,145 500 €,"Кишинёв мун., Кишинёв, Буюканы, str.Vasile Lupu , **",,Продам,,104240136,5,Агентство,1,Индивидуальная
,Kирпичный,https://999.md/ru/102186427?location=subcategory&index=4116&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Квартира с ливингом,1,10,63 м²,Белый вариант,Новострой,,1-комнатная квартира,61 740 €,"Кишинёв мун., Дурлешты, Центр, str. Nicolae Testemițanu, -",,Продам,,102186427,4,Застройщик,1,
,,https://999.md/ru/103658552?location=subcategory&index=4117&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",,1,10,44 м²,Eвроремонт,Новострой,,1-комнатная квартира,99 900 €,"Кишинёв мун., Дурлешты, Центр, str. Cartușa, *",,Продам,,103658552,7,Агентство,Нет,
,,https://999.md/ru/104328812?location=subcategory&index=4118&cardCategoryId=270&cardSubcategoryId=1404,,"4-x комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,12,159 м²,Белый вариант,Новострой,,4-x комнатная квартира,286 560 €,"Кишинёв мун., Кишинёв, Ботаника, str. Grenoble, --",,Продам,,104328812,12,Агентство,,
,Kотельцовый,https://999.md/ru/104211778?location=subcategory&index=4119&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира без ливинга,1,6,30 м²,Eвроремонт,Вторичный,7 м²,1-комнатная квартира,53 700 €,"Кишинёв мун., Кишинёв, Буюканы, ул. Алба-Юлия, 4",250 см,Продам,20 м²,104211778,4,Частное лицо,,Индивидуальная
,Ячеистый Бетон,https://999.md/ru/104092720?location=subcategory&index=4120&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,1,12,73 м²,Eвроремонт,Новострой,,2-х комнатная квартира,237 000 €,"Кишинёв мун., Кишинёв, Буюканы, Calea Iesilor , 6",,Продам,,104092720,2,Агентство,,
,,https://999.md/ru/102814669?location=subcategory&index=4121&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",,,9,73 м²,,Вторичный,,3-х комнатная квартира,127 000 €,"Кишинёв мун., Кишинёв, Чокана, str. Nicolae Milescu Spătarul, 1",,Продам,,102814669,1,Агентство,,
,,https://999.md/ru/104507684?location=subcategory&index=4122&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",,1,11,70 м²,Eвроремонт,Новострой,,2-х комнатная квартира,149 000 €,"Кишинёв мун., Кишинёв, Телецентр, str. Sprîncenoaia, --",,Продам,,104507684,10,Агентство,Нет,
,,https://999.md/ru/104093468?location=subcategory&index=4123&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"1-комнатная квартира,  Центр,  Яловены,  Яловены",Квартира с ливингом,1,7,51 м²,Белый вариант,Новострой,,1-комнатная квартира,71 680 €,"Яловены, Яловены, Центр, ул. Молдова, 2/3",,Продам,,104093468,1,Агентство,Нет,
,,https://999.md/ru/103626140?location=subcategory&index=4124&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,1,5,69 м²,,Новострой,,2-х комнатная квартира,179 900 €,Расположение,,Продам,69 м²,103626140,4,Агентство,,
,,https://999.md/ru/104095138?location=subcategory&index=4125&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Центр,  Яловены,  Яловены",Квартира с ливингом,1,7,68 м²,Белый вариант,Новострой,,2-х комнатная квартира,95 480 €,"Яловены, Яловены, Центр, ул. Молдова, 2/3",,Продам,,104095138,7,Агентство,Нет,
Dansicons,,https://999.md/ru/104061705?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NzE1NTksIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwNjE3MDUiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiYTU4YTkxNWYtYzBiNy00ZmFiLWEzMjYtMmEzZGQ3ZGJhYzQ3IiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA2LTE0VDIwOjEyOjM5LjQ0NTgxNzcyM1oifX0.NcD3Wkrxoiq03pw9uIzXtznPhst3FqejHvH8DuYRTgU&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=4126&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,2,11,98 м²,Белый вариант,Новострой,,3-х комнатная квартира,185 000 €,"Кишинёв мун., Кишинёв, Буюканы, str. Nicolae Costin, 52",,Продам,,104061705,3,Частное лицо,1,
Exfactor-grup,Kирпичный,https://999.md/ru/101827154?location=subcategory&index=4127&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",,2,10,49 м²,Белый вариант,Новострой,,1-комнатная квартира,86 900 €,"Кишинёв мун., Кишинёв, Чокана, Nicolae Milescu Spataru, 57 D",,Продам,,101827154,4,Агентство,1,Индивидуальная
,,https://999.md/ru/104487137?location=subcategory&index=4128&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,1,10,87 м²,Eвроремонт,Новострой,,3-х комнатная квартира,199 900 €,"Кишинёв мун., Кишинёв, Буюканы, Str. Ioana Radu, 28",,Продам,,104487137,9,Агентство,,
,,https://999.md/ru/104590168?location=subcategory&index=4129&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,1,9,75 м²,Белый вариант,Новострой,,3-х комнатная квартира,97 900 €,"Кишинёв мун., Кишинёв, Ботаника, str. Bacioii Noi, *",,Продам,,104590168,9,Агентство,1,
Estate Invest Company,,https://999.md/ru/104199760?location=subcategory&index=4130&cardCategoryId=270&cardSubcategoryId=1404,,"Комната,  Центр,  Дурлешты,  Кишинёв мун.",Квартира без ливинга,1,12,38 м²,Незавершенное cтроительство,Новострой,,Комната,47 244 €,"Кишинёв мун., Дурлешты, Центр, str. Ialoveni, 136",,Продам,,104199760,11,Застройщик,Нет,
,,https://999.md/ru/104031148?location=subcategory&index=4131&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,1,5,47 м²,Индивидуальный дизайн,Вторичный,,2-х комнатная квартира,83 000 €,"Кишинёв мун., Кишинёв, Ботаника, str. Minsk Botanica, mun.Chisinău, **",,Продам,,104031148,5,Агентство,1,Хрущевка
,,https://999.md/ru/104608977?location=subcategory&index=4132&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,,17,71 м²,Eвроремонт,Вторичный,,3-х комнатная квартира,135 900 €,"Кишинёв мун., Кишинёв, Центр, str. Ismail, 94/1",,Продам,,104608977,15,Застройщик,,Индивидуальная
,,https://999.md/ru/103302357?location=subcategory&index=4133&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,1,5,83 м²,Eвроремонт,Новострой,,3-х комнатная квартира,190 000 €,"Кишинёв мун., Кишинёв, Ботаника, bd.Traian , —-",,Продам,,103302357,5,Агентство,2,Индивидуальная
,,https://999.md/ru/104176961?location=subcategory&index=4134&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,2,5,113 м²,Eвроремонт,Вторичный,,3-х комнатная квартира,160 000 €,"Кишинёв мун., Кишинёв, Буюканы, str. Buiucani,  4",,Продам,,104176961,1,Агентство,1,Индивидуальная
Ecovzor,,https://999.md/ru/103738044?location=subcategory&index=4135&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,2,13,143 м²,Белый вариант,Новострой,,2-х комнатная квартира,200 200 €,"Кишинёв мун., Кишинёв, Старая Почта, Iazului , 38",,Продам,,103738044,13,Застройщик,2,
,,https://999.md/ru/101717589?location=subcategory&index=4136&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,1,9,75 м²,,Новострой,,2-х комнатная квартира,127 000 €,Расположение,,Продам,,101717589,2,Агентство,,
,,https://999.md/ru/104277483?location=subcategory&index=4137&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",,1,11,66 м²,Eвроремонт,Новострой,,2-х комнатная квартира,143 900 €,"Кишинёв мун., Кишинёв, Телецентр, Телецентр, str. Ialoveni, 136/B,, 8",,Продам,,104277483,3,Агентство,Нет,
,,https://999.md/ru/101723016?location=subcategory&index=4138&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",,2,12,71 м²,Белый вариант,Новострой,,2-х комнатная квартира,108 000 €,"Кишинёв мун., Кишинёв, Телецентр, str. Ialoveni, **",,Продам,,101723016,9,Агентство,1,Индивидуальная
,,https://999.md/ru/104585626?location=subcategory&index=4139&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Яловены,  Яловены",Квартира с ливингом,,9,71 м²,Eвроремонт,Новострой,,2-х комнатная квартира,129 900 €,"Яловены, Яловены, Центр, str. Timișoara , 8",,Продам,,104585626,4,Агентство,,
,,https://999.md/ru/102633934?location=subcategory&index=4140&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,9,76 м²,Eвроремонт,Новострой,,2-х комнатная квартира,125 000 €,"Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, =",,Продам,,102633934,5,Агентство,1,Индивидуальная
