Балкон / лоджия,Планировка,Ливинг,link,Застройщик,Площадь кухни,Парковочное место,Этаж,Санузел,Высота потолков,price,Количество этажей,Общая площадь,Адрес,id,Жилой фонд,Тип здания,Жилая площадь,title,Тип,Автор объявления,Количество комнат,Состояние квартиры
1,Индивидуальная,,https://999.md/ru/88100281?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTI4NTIsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4ODEwMDI4MSIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfaGVhZGVyIiwieCI6IiIsImwiOiI0M2NmMDQyNS0yNGFiLTQ0NmItYjg2Ny00ODU4OWVlOTQ4OTYiLCJlIjoiODkuMTQ5LjkzLjEzOSIsImciOiJ0dXJibyIsInQiOiIyMDI2LTA0LTIwVDE4OjIwOjUyLjI2Mjc5NDY4NFoifX0.VrSkC-ovbVN2PAssa3hWfPxOu7ceRNsdzQhD7yKtDrE&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=7,,,Гараж,4,2,292 см,74 800 €,8,68 м²,"Бельцы мун., Бельцы, Автовокзал, str. Nicolae Iorga, 26",88100281,Новострой,Kирпичный,68 м²,"2-х комнатная квартира,  Автовокзал,  Бельцы,  Бельцы мун.",Продам,Застройщик,2-х комнатная квартира,Белый вариант
,,,https://999.md/ru/103243261?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTI4NTIsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDMyNDMyNjEiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiYTlkN2RlNmUtNGUzMy00ZDBhLTkwODEtZjQ5OTAwY2Y1MTgyIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDE4OjIwOjUyLjI2MjgwOTg1WiJ9fQ.Oj4IUZ5BDqGWecb0o4jlkPTiJO_NuOceXI5rX1S_z0c&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=8,,,Гараж,1,1,250 см,46 500 €,2,30 м²,"Комрат, Комрат, Окраина, str. Lenin, 10",103243261,Вторичный,Kотельцовый,,"1-комнатная квартира,  Окраина,  Комрат,  Комрат",Продам,Частное лицо,1-комнатная квартира,Индивидуальный дизайн
,,Квартира с ливингом,https://999.md/ru/104077750?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTI4NTIsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwNzc3NTAiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiJwcm8iLCJsIjoiNmI2MDE0NmItOGVkNS00NmYyLWE1NTQtNWU1NjAzZTFmNjUwIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQxODoyMDo1Mi4yNjI4OTUwNjlaIn19.by_6t-Jjh7A2bV9JksyLyKu3OGVhZrpPxJsp8xrLido&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=9,,,,5,,,83 000 €,5,47 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Grenoble, 161/4",104077750,Вторичный,,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Сдан в эксплуатацию
,,Квартира с ливингом,https://999.md/ru/103362548?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTI4NTIsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDMzNjI1NDgiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiNjMwN2RiYzUtM2I0YS00NGY2LWJmZjgtOTBlMDU5YzlhOGFhIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJ0IjoiMjAyNi0wNC0yMFQxODoyMDo1Mi4yNjI5MDk5MjdaIn19.qOiyqLuZHujw8PvIgtRrkX1Jl1yO7MzGdweE_rnqDfA&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=10,Solomon Construct Imobil,15 м²,Oткрытое,2,2,,189 000 €,9,71 м²,"Кишинёв мун., Кишинёв, Чокана, str. Nicolae Milescu Spatarul, 63",103362548,Новострой,,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Продам,Частное лицо,2-х комнатная квартира,Eвроремонт
2,,Квартира с ливингом,https://999.md/ru/104040367?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTI4NTIsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwNDAzNjciLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiNGNkOGRiMGMtOWYyYS00YzdkLTkxMjUtYjA2MGZiYTMwMTYyIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQxODoyMDo1Mi4yNjI5MjY3NjdaIn19.S2WVRx9gGdBhmeHvWOV3ASf96-jNECE3QlH9mPvuPPw&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=11,,,Oткрытое,1,2,,158 000 €,5,113 м²,"Кишинёв мун., Кишинёв, Буюканы, str. Buiucani, 4",104040367,Вторичный,,,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Частное лицо,3-х комнатная квартира,Индивидуальный дизайн
1,,Квартира с ливингом,https://999.md/ru/104007908?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTI4NTIsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwMDc5MDgiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiYzU1Nzg0ZjYtYmVmMC00MzFjLTkyZTItY2U1ZWZkZWY0ZjI2IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQxODoyMDo1Mi4yNjI5Nzg3MzFaIn19.7lWP_HTdkAROC17apywAf_G6xe50-UI-CQ0HDBQUBXQ&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=12,,,Подземная,2,,3 см,300 000 €,10,86 м²,"Кишинёв мун., Кишинёв, Центр, str. Mihai Eminescu, 63",104007908,Новострой,Kирпичный,,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Продам,Частное лицо,3-х комнатная квартира,Eвроремонт
2,,Квартира с ливингом,https://999.md/ru/103419350?location=subcategory&index=2575,,,Oткрытое,5,1,,101 900 €,5,56 м²,"Кишинёв мун., Кишинёв, Рышкановка, str. Miron Costin, 19/2",103419350,Вторичный,,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",,Застройщик,2-х комнатная квартира,Eвроремонт
,,Квартира с ливингом,https://999.md/ru/103510806?location=subcategory&index=2576,Exfactor-grup,,Oткрытое,8,1,,220 000 €,14,69 м²,"Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 28a",103510806,Новострой,,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,Застройщик,2-х комнатная квартира,Eвроремонт
1,Индивидуальная,,https://999.md/ru/102710481?location=subcategory&index=2577,,,Oткрытое,6,1,,46 000 €,11,40 м²,"Кишинёв мун., Дурлешты, Центр, ул. Николае Димо, .",102710481,Новострой,,,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Белый вариант
,,Квартира с ливингом,https://999.md/ru/102443151?location=subcategory&index=2578,Varicom,,Подземная,4,2,,84 120 €,6,70 м²,"Кишинёв мун., Криково, Центр, str. Chişinău, 68",102443151,Новострой,,,"2-х комнатная квартира,  Центр,  Криково,  Кишинёв мун.",Продам,Застройщик,2-х комнатная квартира,Белый вариант
1,Индивидуальная,,https://999.md/ru/102441178?location=subcategory&index=2579,,,Oткрытое,4,1,,109 900 €,10,57 м²,"Кишинёв мун., Кишинёв, Телецентр, str. Ialoveni, .",102441178,Новострой,,,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",,Агентство,2-х комнатная квартира,Eвроремонт
1,,,https://999.md/ru/103331538?location=subcategory&index=2580,Lagmar Impex,,Oткрытое,5,2,,87 256 €,9,67 м²,"Кишинёв мун., Кишинёв, Телецентр, șos. Hâncești, 142",103331538,Новострой,,,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,2-х комнатная квартира,Белый вариант
2,,,https://999.md/ru/101537365?location=subcategory&index=2581,,,Oткрытое,2,1,,105 000 €,12,38 м²,"Кишинёв мун., Кишинёв, Центр,  str. Nicolae Testemițanu, 3",101537365,Новострой,,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
,,Квартира с ливингом,https://999.md/ru/102367937?location=subcategory&index=2582,Estate Invest Company,,Oткрытое,2,1,,109 000 €,9,50 м²,"Кишинёв мун., Кишинёв, Телецентр, str. Ialoveni, 102",102367937,Новострой,,,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,1-комнатная квартира,Eвроремонт
1,,,https://999.md/ru/103606803?location=subcategory&index=2583,,,,1,1,,114 800 €,11,47 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Jubiliară , 39/1",103606803,Новострой,,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
1,,,https://999.md/ru/103813956?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTI4NTEsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM4MTM5NTYiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcm8iLCJsIjoiMjc5M2U0MjAtMWQ4Ny00OWQ3LWFjOGItZjE3ZjQwN2E3Yzc3IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQxODoyMDo1MS44MTIwOTY0MjNaIn19.L0TKffBU0bJZ2TnkUK6NbZfql-1qd2niCDNtJX4rkGc&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=2584,,,,2,1,,137 000 €,11,55 м²,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, 35/E",103813956,Новострой,,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Продам,Частное лицо,2-х комнатная квартира,Косметический pемонт
1,,,https://999.md/ru/103015740?location=subcategory&index=2585,Varicom,,Подземная,7,1,,56 320 €,16,44 м²,"Кишинёв мун., Кишинёв, Рышкановка, str-la Studenților, 18",103015740,Новострой,,,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,1-комнатная квартира,Белый вариант
,,,https://999.md/ru/103844983?location=subcategory&index=2586,,,Oткрытое,6,2,,75 900 €,9,34 м²,"Кишинёв мун., Кишинёв, Центр, bd. C. Negruzzi, 2/3",103844983,Вторичный,,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,1-комнатная квартира,Eвроремонт
1,,Квартира с ливингом,https://999.md/ru/103975449?location=subcategory&index=2587,,,Oткрытое,9,2,,124 900 €,9,72 м²,"Кишинёв мун., Кишинёв, Буюканы, str. Petru Zadnipru, .",103975449,Вторичный,,,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Агентство,3-х комнатная квартира,Eвроремонт
,,Квартира с ливингом,https://999.md/ru/103542718?location=subcategory&index=2588,Exfactor-grup,,Oткрытое,8,2,,135 000 €,14,68 м²,"Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 28a",103542718,Новострой,,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,2-х комнатная квартира,Белый вариант
,Индивидуальная,,https://999.md/ru/103885734?location=subcategory&index=2589,,,Oткрытое,3,1,,86 900 €,12,37 м²,"Кишинёв мун., Кишинёв, Телецентр, str. Ialoveni, .",103885734,Новострой,,,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
,,,https://999.md/ru/103260062?location=subcategory&index=2590,,,,9,,,97 000 €,9,50 м²,"Кишинёв мун., Кишинёв, Буюканы, Vasile Lupu , 59",103260062,Вторичный,,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
,,,https://999.md/ru/102776262?location=subcategory&index=2591,,,Oткрытое,3,1,,214 000 €,9,92 м²,"Кишинёв мун., Кишинёв, Буюканы, Str. Ioana Radu, 21",102776262,Новострой,,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
1,Индивидуальная,,https://999.md/ru/101483266?location=subcategory&index=2592,,,Oткрытое,2,2,,210 000 €,9,110 м²,"Кишинёв мун., Кишинёв, Ботаника, бд. Дечебал, .",101483266,Новострой,,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
,,,https://999.md/ru/103892890?location=subcategory&index=2593,,,,4,,,185 000 €,6,65 м²,"Кишинёв мун., Кишинёв, Буюканы, Liviu Deleanu , 10",103892890,Новострой,,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
,,,https://999.md/ru/103999388?location=subcategory&index=2594,,,,7,,,113 130 €,9,83 м²,"Яловены, Яловены, Центр, str. Basarabia, ---",103999388,Новострой,,,"2-х комнатная квартира,  Центр,  Яловены,  Яловены",Продам,Агентство,2-х комнатная квартира,
2,,,https://999.md/ru/104008586?location=subcategory&index=2595,,,Подземная,5,2,4500 см,185 000 €,5,92 м²,"Кишинёв мун., Кишинёв, Телецентр, str. Pietrarilor, 16/A",104008586,Новострой,,,"3-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Продам,Агентство,3-х комнатная квартира,Белый вариант
,Индивидуальная,Квартира с ливингом,https://999.md/ru/104080752?location=subcategory&index=2596,Exfactor-grup,,Подземная,8,1,,189 900 €,10,65 м²,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, 41/F",104080752,Новострой,Kирпичный,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
1,,,https://999.md/ru/104011021?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTI4NTEsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwMTEwMjEiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcmVtaXVtIiwibCI6IjAwNzEwZTk4LTNkZGEtNDYzYi05YzNiLTBlNzBhMjViNzAzYyIsImUiOiI4OS4xNDkuOTMuMTM5IiwidCI6IjIwMjYtMDQtMjBUMTg6MjA6NTEuODEyMjI2MTI5WiJ9fQ.lo1dUGUSnrSWvrM3IMfWxSDqN1AgWa2Dm5s9UxpWAN4&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=2597,Inamstro,,Подземная,5,1,,1 000 €,6,70 м²,"Кишинёв мун., Кишинёв, Буюканы, str. Liviu Deleanu, 10",104011021,Новострой,,,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Сдаю помесячно,Агентство,3-х комнатная квартира,Eвроремонт
1,Индивидуальная,Квартира с ливингом,https://999.md/ru/100924608?location=subcategory&index=2598,,,Oткрытое,2,1,,69 900 €,9,50 м²,"Кишинёв мун., Кишинёв, Телецентр, șos. Hâncești, .",100924608,Новострой,,,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",,Агентство,1-комнатная квартира,Белый вариант
1,Индивидуальная,,https://999.md/ru/101034494?location=subcategory&index=2599,,,Подземная,6,2,,108 000 €,9,53 м²,"Кишинёв мун., Кишинёв, Центр, bd. Dimitrie Cantemir, .",101034494,Новострой,,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
1,Индивидуальная,,https://999.md/ru/100924192?location=subcategory&index=2600,,,Oткрытое,6,1,,74 250 €,15,45 м²,"Кишинёв мун., Кишинёв, Рышкановка, bd. Renașterii Naționale, .",100924192,Новострой,,,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Белый вариант
,,,https://999.md/ru/103964507?location=subcategory&index=2601,,,,7,,,85 069 €,8,45 м²,"Кишинёв мун., Кишинёв, Рышкановка, str. Poștei, ---",103964507,Новострой,,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,
1,,,https://999.md/ru/103935183?location=subcategory&index=2602,,,,21,2,,268 000 €,22,94 м²,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, .",103935183,Новострой,,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
,,Квартира с ливингом,https://999.md/ru/103701958?location=subcategory&index=2603,Dansicons,,Подземная,2,1,,73 500 €,6,42 м²,Расположение,103701958,Новострой,,,"1-комнатная квартира,  Центр,  Оргеев,  Оргеев",Продам,Застройщик,1-комнатная квартира,Eвроремонт
,,,https://999.md/ru/104116200?location=subcategory&index=2604,Dansicons,15 м²,,1,1,,52 000 €,6,45 м²,"Оргеев, Оргеев, Центр, str. Constantin Negruzzi, 8",104116200,Новострой,Kомбинированный,30 м²,"1-комнатная квартира,  Центр,  Оргеев,  Оргеев",Продам,Частное лицо,1-комнатная квартира,Белый вариант
,,,https://999.md/ru/102421542?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTI4NTEsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI0MjE1NDIiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcmVtaXVtIiwibCI6ImFhNzRmNTFlLTNjZmItNDJmZC1hNGJlLWE3MmI4ODczYTA4ZSIsImUiOiI4OS4xNDkuOTMuMTM5IiwiZyI6ImxpdGUiLCJ0IjoiMjAyNi0wNC0yMFQxODoyMDo1MS44MTIzNDE2NjhaIn19.JdunveFcXcyCpbgFpJ6G9u_zy6RFf-YhnE1io2JeQxU&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=2605,,,,Цоколь,,,499 MDL,1,18 м²,"Кишинёв мун., Кишинёв, Центр, București 7, -",102421542,Вторичный,,,"1-комнатная квартира,  Кишинёв мун.",Сдаю посуточно,Агентство,1-комнатная квартира,
Нет,,,https://999.md/ru/102180526?location=subcategory&index=2606,,,Подземная,2,1,,95 700 €,8,87 м²,"Кишинёв мун., Дурлешты, Центр, Str.Nicolae Dimo , **",102180526,Новострой,,,"3-х комнатная квартира,  Дурлешты,  Кишинёв,  Кишинёв мун.",Продам,Агентство,3-х комнатная квартира,Белый вариант
1,Индивидуальная,,https://999.md/ru/103672332?location=subcategory&index=2607,,,Oткрытое,8,1,,128 900 €,15,67 м²,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Batran, .",103672332,Новострой,,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
,Индивидуальная,,https://999.md/ru/103550665?location=subcategory&index=2608,,,Oткрытое,5,1,,67 500 €,5,45 м²,"Кишинёв мун., Кишинёв, Телецентр, str. Leh Kaczynski, .",103550665,Вторичный,,,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
1,Индивидуальная,,https://999.md/ru/103507017?location=subcategory&index=2609,,,Подземная,5,2,,173 250 €,16,105 м²,"Кишинёв мун., Кишинёв, Ботаника, Str. Gradina Botanica, 18",103507017,Новострой,,,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,3-х комнатная квартира,Белый вариант
1,Индивидуальная,,https://999.md/ru/102883158?location=subcategory&index=2610,,,Oткрытое,6,1,,76 900 €,10,43 м²,"Кишинёв мун., Дурлешты, Центр, Cartușa, .",102883158,Новострой,,,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
,Индивидуальная,,https://999.md/ru/101729275?location=subcategory&index=2611,,,Oткрытое,7,1,,143 900 €,9,55 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Ghica Vodă, .",101729275,Новострой,,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,Агентство,2-х комнатная квартира,Eвроремонт
1,Индивидуальная,,https://999.md/ru/102702347?location=subcategory&index=2612,,,Oткрытое,12,2,,95 000 €,16,69 м²,"Кишинёв мун., Кишинёв, Центр, str. Izmail;str. Ismail, .",102702347,Вторичный,,,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,Агентство,3-х комнатная квартира,Без ремонта
1,Индивидуальная,,https://999.md/ru/103508292?location=subcategory&index=2613,,,Oткрытое,2,2,,114 000 €,5,68 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Europa, .",103508292,Новострой,,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Белый вариант
1,Индивидуальная,,https://999.md/ru/103803555?location=subcategory&index=2614,,,Oткрытое,2,1,,78 500 €,8,51 м²,"Кишинёв мун., Думбрава, Центр, str. Durlești, .",103803555,Новострой,,,"1-комнатная квартира,  Центр,  Думбрава,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Белый вариант
,,Квартира с ливингом,https://999.md/ru/103903874?location=subcategory&index=2615,,,,5,2,,215 000 €,12,76 м²,"Кишинёв мун., Кишинёв, Буюканы, str. Nicolai Costin, .",103903874,Новострой,,,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,Агентство,3-х комнатная квартира,Eвроремонт
3,Индивидуальная,Квартира с ливингом,https://999.md/ru/101099022?location=subcategory&index=2616,,,,4,1,,195 000 €,16,120 м²,"Кишинёв мун., Кишинёв, Чокана, ул. Ион Думенюк, 20",101099022,Новострой,,120 м²,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Продам,Частное лицо,2-х комнатная квартира,Eвроремонт
3,Индивидуальная,Квартира с ливингом,https://999.md/ru/101098681?location=subcategory&index=2617,,,,4,1,,195 000 €,16,120 м²,"Кишинёв мун., Кишинёв, Чокана, ул. Ион Думенюк, 20",101098681,Новострой,,120 м²,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Продам,Частное лицо,3-х комнатная квартира,Eвроремонт
1,Индивидуальная,,https://999.md/ru/103503300?location=subcategory&index=2618,,,Oткрытое,8,2,,189 000 €,9,76 м²,"Кишинёв мун., Кишинёв, Буюканы, str. Onisifor Ghibu, .",103503300,Новострой,,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,Агентство,2-х комнатная квартира,Eвроремонт
1,,,https://999.md/ru/104103537?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTI4NTEsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQxMDM1MzciLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiYTU2YjMzNTMtYWVmMy00YWM1LThjZjAtNWViNThjM2JhNTcyIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE4OjIwOjUxLjgxMjQ1NDg4MloifX0.WZQoqKyScIqYxkEGjO1sVqq2lhfnWMntlvE4heJOqIw&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=2619,,,Oткрытое,5,,,95 900 €,9,42 м²,"Кишинёв мун., Дурлешты, Центр, str. Regele Carol, 1",104103537,Новострой,,,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
1,Индивидуальная,Квартира с ливингом,https://999.md/ru/102039452?location=subcategory&index=2620,,,Oткрытое,11,1,,155 000 €,12,64 м²,"Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, .",102039452,Новострой,,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,Агентство,2-х комнатная квартира,Eвроремонт
1,Индивидуальная,,https://999.md/ru/103026723?location=subcategory&index=2621,,,,2,1,,122 900 €,9,40 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Ghica Vodă, 5",103026723,Новострой,,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,Агентство,1-комнатная квартира,Eвроремонт
,,,https://999.md/ru/103253890?location=subcategory&index=2622,,,,12,,,139 810 €,13,68 м²,"Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 28",103253890,Новострой,,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Белый вариант
2,Мс (Молд. Серия),,https://999.md/ru/103295302?location=subcategory&index=2623,,,Oткрытое,8,2,,109 900 €,9,74 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Muncesti, .",103295302,Вторичный,,,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,3-х комнатная квартира,Eвроремонт
